episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/sample_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,info/learner/policy_0/cur_lr,info/learner/policy_0/policy_loss,info/learner/policy_0/policy_entropy,info/learner/policy_0/var_gnorm,info/learner/policy_0/vf_loss,info/learner/policy_0/grad_gnorm,info/learner/policy_0/vf_explained_var,info/learner/policy_1/cur_lr,info/learner/policy_1/policy_loss,info/learner/policy_1/policy_entropy,info/learner/policy_1/var_gnorm,info/learner/policy_1/vf_loss,info/learner/policy_1/grad_gnorm,info/learner/policy_1/vf_explained_var,info/learner/policy_2/cur_lr,info/learner/policy_2/policy_loss,info/learner/policy_2/policy_entropy,info/learner/policy_2/var_gnorm,info/learner/policy_2/vf_loss,info/learner/policy_2/grad_gnorm,info/learner/policy_2/vf_explained_var,info/learner/policy_3/cur_lr,info/learner/policy_3/policy_loss,info/learner/policy_3/policy_entropy,info/learner/policy_3/var_gnorm,info/learner/policy_3/vf_loss,info/learner/policy_3/grad_gnorm,info/learner/policy_3/vf_explained_var,info/learner/policy_4/cur_lr,info/learner/policy_4/policy_loss,info/learner/policy_4/policy_entropy,info/learner/policy_4/var_gnorm,info/learner/policy_4/vf_loss,info/learner/policy_4/grad_gnorm,info/learner/policy_4/vf_explained_var
40.28000000000001,-6.0,-0.4095000000000002,501.0,64,14080,False,6830080,13632,486,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-38-58,1589809138,10.358837127685547,4991.301034450531,62138,prophet,129.2.189.146,4991.301034450531,6830080,486,8,3e0cf570,0,6830080,6830080,906.567,18.292,12.147,69977.139,1411.92,1280.0,25.853333333333335,67.20000000000002,0.0004614400095306337,nan,nan,nan,nan,nan,-1.0,0.0004614400095306337,nan,nan,nan,nan,nan,-1.0,0.0004614400095306337,nan,nan,nan,nan,nan,-1.0,0.0004614400095306337,nan,nan,nan,nan,nan,-1.0,0.0004614400095306337,nan,nan,nan,nan,nan,-1.0
40.28000000000001,-6.0,-0.4095000000000003,501.0,0,14080,False,6844160,13632,487,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-39-09,1589809149,10.24256443977356,5001.543598890305,62138,prophet,129.2.189.146,5001.543598890305,6844160,487,8,3e0cf570,0,6844160,6844160,898.573,18.411,11.785,69522.602,1424.48,1280.0,25.914285714285718,67.20000000000002,0.0004609471943695098,nan,nan,nan,nan,nan,-1.0,0.0004609471943695098,nan,nan,nan,nan,nan,-1.0,0.0004609471943695098,nan,nan,nan,nan,nan,-1.0,0.0004609471943695098,nan,nan,nan,nan,nan,-1.0,0.0004609471943695098,nan,nan,nan,nan,nan,-1.0
40.28000000000001,-6.0,-0.4095000000000003,501.0,0,14080,False,6858240,13632,488,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-39-19,1589809159,10.214091539382935,5011.7576904296875,62138,prophet,129.2.189.146,5011.7576904296875,6858240,488,8,3e0cf570,0,6858240,6858240,894.098,18.489,12.137,69231.413,1431.611,1280.0,26.19333333333333,67.20000000000002,0.0004604544083122164,nan,nan,nan,nan,nan,-1.0,0.0004604544083122164,nan,nan,nan,nan,nan,-1.0,0.0004604544083122164,nan,nan,nan,nan,nan,-1.0,0.0004604544083122164,nan,nan,nan,nan,nan,-1.0,0.0004604544083122164,nan,nan,nan,nan,nan,-1.0
19.620000000000086,-5.83,-0.33939999999999954,501.0,64,14080,False,6872320,13696,489,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-39-29,1589809169,10.343017101287842,5022.100707530975,62138,prophet,129.2.189.146,5022.100707530975,6872320,489,8,3e0cf570,0,6872320,6872320,911.631,19.059,11.801,67159.317,1404.077,1280.0,26.133333333333333,67.20000000000002,0.00045996159315109253,nan,nan,nan,nan,nan,-1.0,0.00045996159315109253,nan,nan,nan,nan,nan,-1.0,0.00045996159315109253,nan,nan,nan,nan,nan,-1.0,0.00045996159315109253,nan,nan,nan,nan,nan,-1.0,0.00045996159315109253,nan,nan,nan,nan,nan,-1.0
19.620000000000086,-5.83,-0.33939999999999954,501.0,0,14080,False,6886400,13696,490,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-39-40,1589809180,10.323161602020264,5032.423869132996,62138,prophet,129.2.189.146,5032.423869132996,6886400,490,8,3e0cf570,0,6886400,6886400,904.965,20.235,13.042,63255.646,1414.419,1280.0,25.67142857142857,67.20000000000002,0.0004594688070937991,nan,nan,nan,nan,nan,-1.0,0.0004594688070937991,nan,nan,nan,nan,nan,-1.0,0.0004594688070937991,nan,nan,nan,nan,nan,-1.0,0.0004594688070937991,nan,nan,nan,nan,nan,-1.0,0.0004594688070937991,nan,nan,nan,nan,nan,-1.0
20.620000000000086,-4.0,-0.12129999999999928,501.0,64,14080,False,6900480,13760,491,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-39-50,1589809190,10.306095123291016,5042.729964256287,62138,prophet,129.2.189.146,5042.729964256287,6900480,491,8,3e0cf570,0,6900480,6900480,900.49,20.738,12.942,61723.631,1421.448,1280.0,25.88666666666667,67.20000000000002,0.00045897599193267524,nan,nan,nan,nan,nan,-1.0,0.00045897599193267524,nan,nan,nan,nan,nan,-1.0,0.00045897599193267524,nan,nan,nan,nan,nan,-1.0,0.00045897599193267524,nan,nan,nan,nan,nan,-1.0,0.00045897599193267524,nan,nan,nan,nan,nan,-1.0
20.620000000000086,-4.0,-0.12129999999999916,501.0,0,14080,False,6914560,13760,492,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-40-00,1589809200,10.192479848861694,5052.922444105148,62138,prophet,129.2.189.146,5052.922444105148,6914560,492,8,3e0cf570,0,6914560,6914560,896.999,18.372,11.877,69670.835,1426.981,1280.0,26.013333333333332,67.20000000000002,0.00045848320587538183,nan,nan,nan,nan,nan,-1.0,0.00045848320587538183,nan,nan,nan,nan,nan,-1.0,0.00045848320587538183,nan,nan,nan,nan,nan,-1.0,0.00045848320587538183,nan,nan,nan,nan,nan,-1.0,0.00045848320587538183,nan,nan,nan,nan,nan,-1.0
21.180000000000163,-5.0,-0.2791999999999993,501.0,64,14080,False,6928640,13824,493,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-40-10,1589809210,10.288873672485352,5063.211317777634,62138,prophet,129.2.189.146,5063.211317777634,6928640,493,8,3e0cf570,0,6928640,6928640,905.229,18.883,12.114,67784.848,1414.007,1280.0,25.953333333333333,67.20000000000002,0.00045799039071425796,nan,nan,nan,nan,nan,-1.0,0.00045799039071425796,nan,nan,nan,nan,nan,-1.0,0.00045799039071425796,nan,nan,nan,nan,nan,-1.0,0.00045799039071425796,nan,nan,nan,nan,nan,-1.0,0.00045799039071425796,nan,nan,nan,nan,nan,-1.0
21.180000000000163,-5.0,-0.2791999999999992,501.0,0,14080,False,6942720,13824,494,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-40-21,1589809221,10.200493335723877,5073.4118111133575,62138,prophet,129.2.189.146,5073.4118111133575,6942720,494,8,3e0cf570,0,6942720,6942720,897.747,19.209,11.81,66633.931,1425.792,1280.0,26.07857142857143,67.20000000000002,0.00045749760465696454,nan,nan,nan,nan,nan,-1.0,0.00045749760465696454,nan,nan,nan,nan,nan,-1.0,0.00045749760465696454,nan,nan,nan,nan,nan,-1.0,0.00045749760465696454,nan,nan,nan,nan,nan,-1.0,0.00045749760465696454,nan,nan,nan,nan,nan,-1.0
21.180000000000163,-5.0,-0.2791999999999992,501.0,0,14080,False,6956800,13824,495,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-40-31,1589809231,10.260509014129639,5083.672320127487,62138,prophet,129.2.189.146,5083.672320127487,6956800,495,8,3e0cf570,0,6956800,6956800,899.258,20.198,12.306,63371.528,1423.395,1280.0,26.233333333333338,67.20000000000002,0.00045700478949584067,nan,nan,nan,nan,nan,-1.0,0.00045700478949584067,nan,nan,nan,nan,nan,-1.0,0.00045700478949584067,nan,nan,nan,nan,nan,-1.0,0.00045700478949584067,nan,nan,nan,nan,nan,-1.0,0.00045700478949584067,nan,nan,nan,nan,nan,-1.0
21.180000000000163,-7.860000000000003,-0.19619999999999854,501.0,64,14080,False,6970880,13888,496,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-40-41,1589809241,10.26029086112976,5093.932610988617,62138,prophet,129.2.189.146,5093.932610988617,6970880,496,8,3e0cf570,0,6970880,6970880,892.422,20.486,12.335,62480.322,1434.298,1280.0,26.0,67.20000000000002,0.00045651200343854725,nan,nan,nan,nan,nan,-1.0,0.00045651200343854725,nan,nan,nan,nan,nan,-1.0,0.00045651200343854725,nan,nan,nan,nan,nan,-1.0,0.00045651200343854725,nan,nan,nan,nan,nan,-1.0,0.00045651200343854725,nan,nan,nan,nan,nan,-1.0
21.180000000000163,-7.860000000000003,-0.19619999999999863,501.0,0,14080,False,6984960,13888,497,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-40-52,1589809252,10.229838371276855,5104.162449359894,62138,prophet,129.2.189.146,5104.162449359894,6984960,497,8,3e0cf570,0,6984960,6984960,898.715,19.611,12.371,65268.774,1424.256,1280.0,26.153333333333332,67.20000000000002,0.0004560191882774234,nan,nan,nan,nan,nan,-1.0,0.0004560191882774234,nan,nan,nan,nan,nan,-1.0,0.0004560191882774234,nan,nan,nan,nan,nan,-1.0,0.0004560191882774234,nan,nan,nan,nan,nan,-1.0,0.0004560191882774234,nan,nan,nan,nan,nan,-1.0
5.179999999999934,-6.0,-0.9485000000000009,501.0,64,14080,False,6999040,13952,498,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-41-02,1589809262,10.350725650787354,5114.513175010681,62138,prophet,129.2.189.146,5114.513175010681,6999040,498,8,3e0cf570,0,6999040,6999040,907.685,20.397,12.674,62754.34,1410.181,1280.0,25.966666666666665,67.20000000000002,0.00045552640222012997,nan,nan,nan,nan,nan,-1.0,0.00045552640222012997,nan,nan,nan,nan,nan,-1.0,0.00045552640222012997,nan,nan,nan,nan,nan,-1.0,0.00045552640222012997,nan,nan,nan,nan,nan,-1.0,0.00045552640222012997,nan,nan,nan,nan,nan,-1.0
5.179999999999934,-6.0,-0.9485000000000011,501.0,0,14080,False,7013120,13952,499,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-41-12,1589809272,10.196072101593018,5124.709247112274,62138,prophet,129.2.189.146,5124.709247112274,7013120,499,8,3e0cf570,0,7013120,7013120,896.759,18.307,11.731,69919.815,1427.363,1280.0,25.964285714285715,67.20000000000002,0.0004550335870590061,nan,nan,nan,nan,nan,-1.0,0.0004550335870590061,nan,nan,nan,nan,nan,-1.0,0.0004550335870590061,nan,nan,nan,nan,nan,-1.0,0.0004550335870590061,nan,nan,nan,nan,nan,-1.0,0.0004550335870590061,nan,nan,nan,nan,nan,-1.0
2.7199999999999815,-5.0,-0.9193000000000005,501.0,64,14080,False,7027200,14016,500,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-41-22,1589809282,10.200639724731445,5134.909886837006,62138,prophet,129.2.189.146,5134.909886837006,7027200,500,8,3e0cf570,0,7027200,7027200,892.976,19.133,12.259,66898.802,1433.409,1280.0,26.16,67.20000000000002,0.0004545408010017127,nan,nan,nan,nan,nan,-1.0,0.0004545408010017127,nan,nan,nan,nan,nan,-1.0,0.0004545408010017127,nan,nan,nan,nan,nan,-1.0,0.0004545408010017127,nan,nan,nan,nan,nan,-1.0,0.0004545408010017127,nan,nan,nan,nan,nan,-1.0
2.7199999999999815,-5.0,-0.9193000000000005,501.0,0,14080,False,7041280,14016,501,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-41-33,1589809293,10.219674587249756,5145.129561424255,62138,prophet,129.2.189.146,5145.129561424255,7041280,501,8,3e0cf570,0,7041280,7041280,896.834,18.973,12.027,67465.927,1427.244,1280.0,25.94,67.20000000000002,0.0004540479858405888,nan,nan,nan,nan,nan,-1.0,0.0004540479858405888,nan,nan,nan,nan,nan,-1.0,0.0004540479858405888,nan,nan,nan,nan,nan,-1.0,0.0004540479858405888,nan,nan,nan,nan,nan,-1.0,0.0004540479858405888,nan,nan,nan,nan,nan,-1.0
20.860000000000085,-5.0,-0.6723999999999997,501.0,64,14080,False,7055360,14080,502,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-41-43,1589809303,10.18516731262207,5155.314728736877,62138,prophet,129.2.189.146,5155.314728736877,7055360,502,8,3e0cf570,0,7055360,7055360,895.522,18.296,11.46,69962.275,1429.334,1280.0,26.12142857142857,67.20000000000002,0.0004535551997832954,nan,nan,nan,nan,nan,-1.0,0.0004535551997832954,nan,nan,nan,nan,nan,-1.0,0.0004535551997832954,nan,nan,nan,nan,nan,-1.0,0.0004535551997832954,nan,nan,nan,nan,nan,-1.0,0.0004535551997832954,nan,nan,nan,nan,nan,-1.0
20.860000000000085,-5.0,-0.6724,501.0,0,14080,False,7069440,14080,503,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-41-54,1589809314,10.57090950012207,5165.8856382369995,62138,prophet,129.2.189.146,5165.8856382369995,7069440,503,8,3e0cf570,0,7069440,7069440,932.077,18.926,11.967,67631.572,1373.276,1280.0,25.673333333333336,67.20000000000002,0.000453062413726002,nan,nan,nan,nan,nan,-1.0,0.000453062413726002,nan,nan,nan,nan,nan,-1.0,0.000453062413726002,nan,nan,nan,nan,nan,-1.0,0.000453062413726002,nan,nan,nan,nan,nan,-1.0,0.000453062413726002,nan,nan,nan,nan,nan,-1.0
20.860000000000085,-5.0,-0.6724,501.0,0,14080,False,7083520,14080,504,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-42-04,1589809324,10.174083232879639,5176.059721469879,62138,prophet,129.2.189.146,5176.059721469879,7083520,504,8,3e0cf570,0,7083520,7083520,891.85,18.218,11.543,70261.313,1435.219,1280.0,26.073333333333338,67.20000000000002,0.0004525695985648781,nan,nan,nan,nan,nan,-1.0,0.0004525695985648781,nan,nan,nan,nan,nan,-1.0,0.0004525695985648781,nan,nan,nan,nan,nan,-1.0,0.0004525695985648781,nan,nan,nan,nan,nan,-1.0,0.0004525695985648781,nan,nan,nan,nan,nan,-1.0
40.269999999999946,-4.6700000000000035,0.018699999999999783,501.0,64,14080,False,7097600,14144,505,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-42-14,1589809334,10.303277969360352,5186.3629994392395,62138,prophet,129.2.189.146,5186.3629994392395,7097600,505,8,3e0cf570,0,7097600,7097600,908.633,17.883,11.586,71575.631,1408.71,1280.0,25.957142857142856,67.20000000000002,0.0004520768125075847,nan,nan,nan,nan,nan,-1.0,0.0004520768125075847,nan,nan,nan,nan,nan,-1.0,0.0004520768125075847,nan,nan,nan,nan,nan,-1.0,0.0004520768125075847,nan,nan,nan,nan,nan,-1.0,0.0004520768125075847,nan,nan,nan,nan,nan,-1.0
40.269999999999946,-4.6700000000000035,0.018699999999999894,501.0,0,14080,False,7111680,14144,506,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-42-24,1589809344,10.204213380813599,5196.567212820053,62138,prophet,129.2.189.146,5196.567212820053,7111680,506,8,3e0cf570,0,7111680,7111680,894.698,18.343,11.739,69779.5,1430.651,1280.0,25.94,67.20000000000002,0.0004515839973464608,nan,nan,nan,nan,nan,-1.0,0.0004515839973464608,nan,nan,nan,nan,nan,-1.0,0.0004515839973464608,nan,nan,nan,nan,nan,-1.0,0.0004515839973464608,nan,nan,nan,nan,nan,-1.0,0.0004515839973464608,nan,nan,nan,nan,nan,-1.0
40.269999999999946,-5.0,0.14479999999999907,501.0,64,14080,False,7125760,14208,507,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-42-35,1589809355,10.28215742111206,5206.849370241165,62138,prophet,129.2.189.146,5206.849370241165,7125760,507,8,3e0cf570,0,7125760,7125760,905.068,18.76,11.638,68231.789,1414.259,1280.0,25.906666666666663,67.20000000000002,0.0004510912112891674,nan,nan,nan,nan,nan,-1.0,0.0004510912112891674,nan,nan,nan,nan,nan,-1.0,0.0004510912112891674,nan,nan,nan,nan,nan,-1.0,0.0004510912112891674,nan,nan,nan,nan,nan,-1.0,0.0004510912112891674,nan,nan,nan,nan,nan,-1.0
40.269999999999946,-5.0,0.144799999999999,501.0,0,14080,False,7139840,14208,508,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-42-45,1589809365,10.264075517654419,5217.11344575882,62138,prophet,129.2.189.146,5217.11344575882,7139840,508,8,3e0cf570,0,7139840,7139840,902.879,18.157,11.507,70495.281,1417.688,1280.0,26.05714285714286,67.20000000000002,0.00045059839612804353,nan,nan,nan,nan,nan,-1.0,0.00045059839612804353,nan,nan,nan,nan,nan,-1.0,0.00045059839612804353,nan,nan,nan,nan,nan,-1.0,0.00045059839612804353,nan,nan,nan,nan,nan,-1.0,0.00045059839612804353,nan,nan,nan,nan,nan,-1.0
38.15000000000001,-4.720000000000002,-0.3159999999999994,501.0,64,14080,False,7153920,14272,509,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-42-55,1589809375,10.201478958129883,5227.3149247169495,62138,prophet,129.2.189.146,5227.3149247169495,7153920,509,8,3e0cf570,0,7153920,7153920,896.289,18.497,11.854,69199.912,1428.111,1280.0,26.060000000000002,67.20000000000002,0.0004501056100707501,nan,nan,nan,nan,nan,-1.0,0.0004501056100707501,nan,nan,nan,nan,nan,-1.0,0.0004501056100707501,nan,nan,nan,nan,nan,-1.0,0.0004501056100707501,nan,nan,nan,nan,nan,-1.0,0.0004501056100707501,nan,nan,nan,nan,nan,-1.0
38.15000000000001,-4.720000000000002,-0.31599999999999934,501.0,0,14080,False,7168000,14272,510,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-43-05,1589809385,10.111048460006714,5237.425973176956,62138,prophet,129.2.189.146,5237.425973176956,7168000,510,8,3e0cf570,0,7168000,7168000,884.334,21.109,12.255,60636.727,1447.417,1280.0,26.10714285714286,67.20000000000002,0.00044961279490962625,nan,nan,nan,nan,nan,-1.0,0.00044961279490962625,nan,nan,nan,nan,nan,-1.0,0.00044961279490962625,nan,nan,nan,nan,nan,-1.0,0.00044961279490962625,nan,nan,nan,nan,nan,-1.0,0.00044961279490962625,nan,nan,nan,nan,nan,-1.0
38.15000000000001,-4.720000000000002,-0.31599999999999934,501.0,0,14080,False,7182080,14272,511,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-43-16,1589809396,10.223365068435669,5247.649338245392,62138,prophet,129.2.189.146,5247.649338245392,7182080,511,8,3e0cf570,0,7182080,7182080,894.924,20.087,12.758,63723.929,1430.289,1280.0,25.92,67.20000000000002,0.00044912000885233283,nan,nan,nan,nan,nan,-1.0,0.00044912000885233283,nan,nan,nan,nan,nan,-1.0,0.00044912000885233283,nan,nan,nan,nan,nan,-1.0,0.00044912000885233283,nan,nan,nan,nan,nan,-1.0,0.00044912000885233283,nan,nan,nan,nan,nan,-1.0
37.309999999999995,-5.0,-0.5844,501.0,64,14080,False,7196160,14336,512,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-43-26,1589809406,10.272330522537231,5257.921668767929,62138,prophet,129.2.189.146,5257.921668767929,7196160,512,8,3e0cf570,0,7196160,7196160,897.211,19.95,12.619,64161.524,1426.644,1280.0,26.04285714285714,67.20000000000002,0.00044862719369120896,nan,nan,nan,nan,nan,-1.0,0.00044862719369120896,nan,nan,nan,nan,nan,-1.0,0.00044862719369120896,nan,nan,nan,nan,nan,-1.0,0.00044862719369120896,nan,nan,nan,nan,nan,-1.0,0.00044862719369120896,nan,nan,nan,nan,nan,-1.0
37.309999999999995,-5.0,-0.5844000000000001,501.0,0,14080,False,7210240,14336,513,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-43-36,1589809416,10.284919500350952,5268.20658826828,62138,prophet,129.2.189.146,5268.20658826828,7210240,513,8,3e0cf570,0,7210240,7210240,902.525,20.33,12.422,62960.477,1418.243,1280.0,26.073333333333334,67.20000000000002,0.00044813440763391554,nan,nan,nan,nan,nan,-1.0,0.00044813440763391554,nan,nan,nan,nan,nan,-1.0,0.00044813440763391554,nan,nan,nan,nan,nan,-1.0,0.00044813440763391554,nan,nan,nan,nan,nan,-1.0,0.00044813440763391554,nan,nan,nan,nan,nan,-1.0
37.309999999999995,-5.0,-0.3427999999999997,501.0,64,14080,False,7224320,14400,514,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-43-47,1589809427,10.289263248443604,5278.495851516724,62138,prophet,129.2.189.146,5278.495851516724,7224320,514,8,3e0cf570,0,7224320,7224320,903.251,19.911,12.882,64286.987,1417.103,1280.0,26.040000000000006,67.20000000000002,0.00044764159247279167,nan,nan,nan,nan,nan,-1.0,0.00044764159247279167,nan,nan,nan,nan,nan,-1.0,0.00044764159247279167,nan,nan,nan,nan,nan,-1.0,0.00044764159247279167,nan,nan,nan,nan,nan,-1.0,0.00044764159247279167,nan,nan,nan,nan,nan,-1.0
37.309999999999995,-5.0,-0.34279999999999966,501.0,0,14080,False,7238400,14400,515,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-43-57,1589809437,10.309688568115234,5288.805540084839,62138,prophet,129.2.189.146,5288.805540084839,7238400,515,8,3e0cf570,0,7238400,7238400,893.598,18.932,12.641,67611.811,1432.411,1280.0,25.74285714285714,67.20000000000002,0.00044714880641549826,nan,nan,nan,nan,nan,-1.0,0.00044714880641549826,nan,nan,nan,nan,nan,-1.0,0.00044714880641549826,nan,nan,nan,nan,nan,-1.0,0.00044714880641549826,nan,nan,nan,nan,nan,-1.0,0.00044714880641549826,nan,nan,nan,nan,nan,-1.0
20.67000000000005,-4.780000000000001,0.03900000000000515,501.0,64,14080,False,7252480,14464,516,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-44-07,1589809447,10.23136043548584,5299.036900520325,62138,prophet,129.2.189.146,5299.036900520325,7252480,516,8,3e0cf570,0,7252480,7252480,897.653,20.277,12.316,63126.972,1425.941,1280.0,26.2,67.20000000000002,0.0004466559912543744,nan,nan,nan,nan,nan,-1.0,0.0004466559912543744,nan,nan,nan,nan,nan,-1.0,0.0004466559912543744,nan,nan,nan,nan,nan,-1.0,0.0004466559912543744,nan,nan,nan,nan,nan,-1.0,0.0004466559912543744,nan,nan,nan,nan,nan,-1.0
20.67000000000005,-4.780000000000001,0.03900000000000517,501.0,0,14080,False,7266560,14464,517,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-44-17,1589809457,10.285773277282715,5309.322673797607,62138,prophet,129.2.189.146,5309.322673797607,7266560,517,8,3e0cf570,0,7266560,7266560,903.832,19.302,11.965,66314.663,1416.192,1280.0,25.92,67.20000000000002,0.00044616320519708097,nan,nan,nan,nan,nan,-1.0,0.00044616320519708097,nan,nan,nan,nan,nan,-1.0,0.00044616320519708097,nan,nan,nan,nan,nan,-1.0,0.00044616320519708097,nan,nan,nan,nan,nan,-1.0,0.00044616320519708097,nan,nan,nan,nan,nan,-1.0
19.500000000000075,-5.330000000000003,-0.047599999999998956,501.0,64,14080,False,7280640,14528,518,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-44-28,1589809468,10.339826822280884,5319.662500619888,62138,prophet,129.2.189.146,5319.662500619888,7280640,518,8,3e0cf570,0,7280640,7280640,909.942,18.975,12.38,67457.535,1406.683,1280.0,25.764285714285712,67.20000000000002,0.0004456703900359571,nan,nan,nan,nan,nan,-1.0,0.0004456703900359571,nan,nan,nan,nan,nan,-1.0,0.0004456703900359571,nan,nan,nan,nan,nan,-1.0,0.0004456703900359571,nan,nan,nan,nan,nan,-1.0,0.0004456703900359571,nan,nan,nan,nan,nan,-1.0
19.500000000000075,-5.330000000000003,-0.04759999999999906,501.0,0,14080,False,7294720,14528,519,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-44-38,1589809478,10.383522987365723,5330.046023607254,62138,prophet,129.2.189.146,5330.046023607254,7294720,519,8,3e0cf570,0,7294720,7294720,910.885,19.317,12.074,66262.526,1405.227,1280.0,25.8,67.20000000000002,0.0004451776039786637,nan,nan,nan,nan,nan,-1.0,0.0004451776039786637,nan,nan,nan,nan,nan,-1.0,0.0004451776039786637,nan,nan,nan,nan,nan,-1.0,0.0004451776039786637,nan,nan,nan,nan,nan,-1.0,0.0004451776039786637,nan,nan,nan,nan,nan,-1.0
19.500000000000075,-5.330000000000003,-0.04759999999999906,501.0,0,14080,False,7308800,14528,520,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-44-49,1589809489,10.242609739303589,5340.288633346558,62138,prophet,129.2.189.146,5340.288633346558,7308800,520,8,3e0cf570,0,7308800,7308800,901.08,18.695,11.953,68467.516,1420.518,1280.0,26.033333333333328,67.20000000000002,0.0004446847888175398,nan,nan,nan,nan,nan,-1.0,0.0004446847888175398,nan,nan,nan,nan,nan,-1.0,0.0004446847888175398,nan,nan,nan,nan,nan,-1.0,0.0004446847888175398,nan,nan,nan,nan,nan,-1.0,0.0004446847888175398,nan,nan,nan,nan,nan,-1.0
20.03,-5.0,-0.3076000000000003,501.0,64,14080,False,7322880,14592,521,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-44-59,1589809499,10.25016975402832,5350.538803100586,62138,prophet,129.2.189.146,5350.538803100586,7322880,521,8,3e0cf570,0,7322880,7322880,899.341,18.752,12.259,68258.681,1423.265,1280.0,25.826666666666668,67.20000000000002,0.0004441920027602464,nan,nan,nan,nan,nan,-1.0,0.0004441920027602464,nan,nan,nan,nan,nan,-1.0,0.0004441920027602464,nan,nan,nan,nan,nan,-1.0,0.0004441920027602464,nan,nan,nan,nan,nan,-1.0,0.0004441920027602464,nan,nan,nan,nan,nan,-1.0
20.03,-5.0,-0.3076000000000003,501.0,0,14080,False,7336960,14592,522,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-45-09,1589809509,10.11465311050415,5360.65345621109,62138,prophet,129.2.189.146,5360.65345621109,7336960,522,8,3e0cf570,0,7336960,7336960,886.464,17.996,12.281,71125.97,1443.939,1280.0,26.235714285714288,67.20000000000002,0.0004436991875991225,nan,nan,nan,nan,nan,-1.0,0.0004436991875991225,nan,nan,nan,nan,nan,-1.0,0.0004436991875991225,nan,nan,nan,nan,nan,-1.0,0.0004436991875991225,nan,nan,nan,nan,nan,-1.0,0.0004436991875991225,nan,nan,nan,nan,nan,-1.0
20.03,-5.830000000000004,-0.20979999999999951,501.0,64,14080,False,7351040,14656,523,99056db3b7eb43c6bcf4dc731d97de89,2020-05-18_09-45-19,1589809519,10.205304622650146,5370.85876083374,62138,prophet,129.2.189.146,5370.85876083374,7351040,523,8,3e0cf570,0,7351040,7351040,899.03,19.072,11.875,67113.898,1423.756,1280.0,26.16,67.20000000000002,0.0004432064015418291,nan,nan,nan,nan,nan,-1.0,0.0004432064015418291,nan,nan,nan,nan,nan,-1.0,0.0004432064015418291,nan,nan,nan,nan,nan,-1.0,0.0004432064015418291,nan,nan,nan,nan,nan,-1.0,0.0004432064015418291,nan,nan,nan,nan,nan,-1.0
