episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,evaluation/episode_reward_max,evaluation/episode_reward_min,evaluation/episode_reward_mean,evaluation/episode_len_mean,evaluation/episodes_this_iter,evaluation/policy_reward_min/policy_0,evaluation/policy_reward_min/policy_1,evaluation/policy_reward_min/policy_2,evaluation/policy_reward_max/policy_0,evaluation/policy_reward_max/policy_1,evaluation/policy_reward_max/policy_2,evaluation/policy_reward_mean/policy_0,evaluation/policy_reward_mean/policy_1,evaluation/policy_reward_mean/policy_2,evaluation/sampler_perf/mean_env_wait_ms,evaluation/sampler_perf/mean_processing_ms,evaluation/sampler_perf/mean_inference_ms
1.1369465086609054,-121.34333139029332,-94.420146279037,81.96296296296296,27,2560,False,2682880,33788,1122,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-35-45,1589772945,1.7886664867401123,1955.7245988845825,6815,gammaumd5,129.2.189.147,1955.7245988845825,2682880,1122,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2096,1072640,2682880,645.427,134.873,34.422,88.794,14874.201,512.0,14.149999999999999,53.6,0.0,0.0,0.015,0.055086668481713404,2.980774809839204,2.980774809839204,2.980774809839204,200.0,1,1.0718085174448788,1.0498577053658664,0.8591085870284587,1.0718085174448788,1.0498577053658664,0.8591085870284587,1.0718085174448788,1.0498577053658664,0.8591085870284587,16.445175793944838,2.089279045091956,8.546034292913424
-1.1409715262707323,-208.95381629420444,-102.17777011590078,88.875,32,2560,False,2685440,33820,1123,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-35-48,1589772948,1.812103033065796,1957.5367019176483,6815,gammaumd5,129.2.189.147,1957.5367019176483,2685440,1123,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2098,1073664,2685440,644.954,135.271,34.215,88.844,14964.386,512.0,14.950000000000001,53.6,0.0,0.0,0.015,0.055086668481713404,2.7932406531181044,2.7932406531181044,2.7932406531181044,200.0,1,2.06903646428448,0.500155961684257,0.22404822714936756,2.06903646428448,0.500155961684257,0.22404822714936756,2.06903646428448,0.500155961684257,0.22404822714936756,16.445251245020494,2.0893377264894153,8.547169949682974
-11.544859923655174,-121.40119776618668,-95.38778280795418,82.37142857142857,35,2560,False,2688000,33855,1124,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-35-51,1589772951,1.8163120746612549,1959.3530139923096,6815,gammaumd5,129.2.189.147,1959.3530139923096,2688000,1124,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2100,1074688,2688000,645.488,136.419,34.315,89.676,14920.759,512.0,15.533333333333333,53.6,0.0,0.0,0.02,0.055086668481713404,-84.86755324993285,-96.30196470837109,-90.58475897915197,107.5,2,-100.97362546583949,-95.21559929746826,1.2523953001170085,3.697610670545444,3.419265457351379,6.650435376989961,-48.63800739764702,-45.89816692005844,3.9514153385534847,16.444550352897537,2.091946843090008,8.546225396354664
-6.524893450085088,-204.53078892594203,-103.28873604932672,78.72413793103448,29,2560,False,2690560,33884,1125,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-35-54,1589772954,1.7898850440979004,1961.1428990364075,6815,gammaumd5,129.2.189.147,1961.1428990364075,2690560,1125,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2102,1075712,2690560,646.755,128.409,33.187,83.641,15427.924,512.0,13.866666666666667,53.6,0.0,0.0,0.013333333333333334,0.055086668481713404,-95.69924878305757,-179.71388521767224,-137.7065670003649,100.5,2,-100.87005925054352,-92.86220633673173,2.6057330584929588,-94.24910497634363,2.565077408992991,7.397426095403105,-97.55958211344358,-45.14856446386937,5.001579576948032,16.444610773115475,2.0925389123059155,8.545990744601774
-10.106602373765796,-199.7854149790946,-97.39027420555324,84.02941176470588,34,2560,False,2693120,33918,1126,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-35-56,1589772956,1.703143835067749,1962.8460428714752,6815,gammaumd5,129.2.189.147,1962.8460428714752,2693120,1126,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2104,1076736,2693120,639.895,119.482,32.784,77.772,15617.222,512.0,18.366666666666664,53.6,0.0,0.0,0.016666666666666666,0.055086668481713404,-82.30136567656884,-87.45975006301887,-84.88055786979385,92.5,2,-97.11648361578894,-94.69221125838037,3.769387754766889,7.398982316798836,5.8873457980031745,4.991863265012697,-44.85875064949505,-44.40243273018859,4.380625509889793,16.444478262496474,2.09295672551808,8.545690968528016
-1.9701081656385213,-206.324896723032,-104.8991963190417,74.61290322580645,31,2560,False,2695680,33949,1127,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-35-58,1589772958,1.8410263061523438,1964.6870691776276,6815,gammaumd5,129.2.189.147,1964.6870691776276,2695680,1127,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2106,1077760,2695680,646.828,118.519,33.184,76.546,15428.988,512.0,17.3,53.6,0.0,0.0,0.013333333333333334,0.055086668481713404,-87.65469543007202,-187.47178214299493,-121.77997007733211,74.33333333333333,3,4.69327074335888,-97.53505996700066,-96.87022932471397,4.776708044422165,-95.33641515897277,4.1525093778036535,4.734947042824284,-96.45731689240267,-30.05760022775374,16.445117078062072,2.0919884446222023,8.545007865964308
-30.677861798787493,-194.95003908779472,-101.48786167962078,82.4,35,2560,False,2698240,33984,1128,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-36-01,1589772961,1.8975324630737305,1966.5846016407013,6815,gammaumd5,129.2.189.147,1966.5846016407013,2698240,1128,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2108,1078784,2698240,654.025,117.72,33.501,76.734,15283.145,512.0,13.174999999999999,53.6,0.0,0.0,0.0225,0.055086668481713404,-85.98718509054743,-99.67953226109968,-93.04719549169143,68.0,3,-100.30731592226464,-98.59756235172972,-0.6494703564482478,5.801442738622427,1.2772540176132026,4.367638939758763,-30.48400755813863,-64.49219170101505,1.9290037674622387,16.444760162687576,2.0920228812540853,8.545779675632005
-91.26642661099324,-196.7983976923861,-109.48990879640249,74.71428571428571,35,2560,False,2700800,34019,1129,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-36-04,1589772964,1.820490837097168,1968.4050924777985,6815,gammaumd5,129.2.189.147,1968.4050924777985,2700800,1129,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2110,1079808,2700800,653.666,119.787,33.635,75.585,15222.197,512.0,13.266666666666666,53.6,0.0,0.0,0.013333333333333334,0.055086668481713404,-83.28893818426877,-96.83017907803881,-91.81601313734429,88.0,3,-99.79936561865424,0.64933210642387,1.599750203623742,-95.40904235405226,7.033510628777243,5.086593541006245,-98.21143403576895,3.39335483881748,3.0020660596071806,16.445449495317202,2.091646491830729,8.547037533223907
-15.486565199680633,-207.73377771908417,-110.9637898264401,72.13888888888889,36,2560,False,2703360,34055,1130,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-36-07,1589772967,1.7980055809020996,1970.2030980587006,6815,gammaumd5,129.2.189.147,1970.2030980587006,2703360,1130,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2112,1080832,2703360,655.036,119.329,34.284,75.063,14934.061,512.0,14.424999999999999,53.6,0.0,0.0,0.017499999999999998,0.055086668481713404,-95.3489695293829,-100.09421379305422,-97.33205374834749,70.33333333333333,3,-0.6120292516425252,-100.55490137194283,1.0727168305311352,2.5567598061946484,-99.5813938343587,2.2563967439346015,1.0314303848685473,-100.03174349096501,1.6682593577489655,16.446405999655042,2.092216399429462,8.54798385877178
-24.90476330369711,-123.7000169372186,-101.16898096808129,69.27777777777777,36,2560,False,2705920,34091,1131,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-36-10,1589772970,1.901585578918457,1972.104683637619,6815,gammaumd5,129.2.189.147,1972.104683637619,2705920,1131,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2114,1081856,2705920,658.244,127.495,35.015,82.04,14622.221,512.0,14.575000000000001,53.6,0.0,0.0,0.01,0.055086668481713404,-85.87906647846106,-98.58400849765167,-92.19707122313169,77.66666666666667,3,-97.954199307831,-99.53641513486704,1.6285803587331102,5.341037466345973,2.3134661086369306,4.803744552113734,-31.096445187667594,-64.41559917438362,3.3149731389195125,16.446548471480494,2.0920416839557383,8.547920250472046
-3.111615045228973,-113.72248831694017,-95.05770212441712,75.34375,32,2560,False,2708480,34123,1132,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-36-13,1589772973,1.7665739059448242,1973.8712575435638,6815,gammaumd5,129.2.189.147,1973.8712575435638,2708480,1132,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2116,1082880,2708480,646.373,129.893,35.076,83.78,14596.975,512.0,13.799999999999999,53.6,0.0,0.0,0.016666666666666666,0.055086668481713404,-90.84009442199023,-97.67193204700015,-94.88934683660045,72.33333333333333,3,-96.90404507393639,-100.04103486612439,1.3289337633177638,2.01519663608633,2.7707862451982948,3.293164406747863,-31.300829410216668,-65.75249154614802,2.1639741197642337,16.447041961566057,2.0919194683982987,8.547910127019936
-17.64649068447762,-111.549820529297,-98.07116389397362,70.9090909090909,22,1280,False,2709760,34145,1133,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-36-15,1589772975,1.0704872608184814,1974.9417448043823,6815,gammaumd5,129.2.189.147,1974.9417448043823,2709760,1133,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2117,1083392,2709760,640.184,137.778,35.344,91.014,14486.22,512.0,12.733333333333334,53.6,0.0,0.0,0.016666666666666666,0.055086668481713404,-86.72122226748616,-88.72090263059366,-87.7210624490399,84.0,2,-96.24806171422824,-96.9876285401794,3.7508197964634746,3.702762164951608,5.776019650278613,4.563963744634137,-46.27264977463832,-45.605804444950394,4.157391770548806,16.446330076062246,2.09200792731273,8.546963926465574
0.545818912796669,-199.26821875921453,-97.11293578843558,78.03030303030303,33,2560,False,2712320,34178,1134,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-36-18,1589772978,1.9293131828308105,1976.8710579872131,6815,gammaumd5,129.2.189.147,1976.8710579872131,2712320,1134,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2119,1084416,2712320,635.564,144.3,33.876,96.977,15114.141,512.0,15.9,53.6,0.0,0.0,0.013333333333333334,0.055086668481713404,-88.09641952486709,-96.06387464352883,-92.08014708419796,82.0,2,-99.74369411248094,-97.13188382595158,1.4126219553096817,4.5072137654448525,2.267197513642408,4.528250535639621,-47.618240173518046,-47.43234315615459,2.9704362454746516,16.445645181655816,2.0938303146396526,8.545747072626511
-90.15109863318506,-207.77291219984178,-108.71927163843668,69.44827586206897,29,2560,False,2714880,34207,1135,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-36-20,1589772980,1.795473575592041,1978.6665315628052,6815,gammaumd5,129.2.189.147,1978.6665315628052,2714880,1135,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2121,1085440,2714880,636.569,144.693,34.038,96.077,15042.119,512.0,14.366666666666667,53.6,0.0,0.0,0.02,0.055086668481713404,-93.66270926780999,-95.73031029244885,-94.94999080042665,77.0,3,-99.19012603450878,-99.73980143060908,2.245439313352108,2.7763513440731913,0.9044621932941155,2.828711000193529,-31.54990762187582,-66.00532724780756,2.6052440692567154,16.44385932841149,2.0931608768571945,8.547040439430669
-90.36533526284622,-210.2236409680918,-113.85465659093266,73.96666666666667,30,2560,False,2717440,34237,1136,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-36-24,1589772984,1.7788472175598145,1980.445378780365,6815,gammaumd5,129.2.189.147,1980.445378780365,2717440,1136,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2123,1086464,2717440,634.163,144.682,34.881,98.204,14678.39,512.0,13.55,53.6,0.0,0.0,0.024999999999999998,0.055086668481713404,-89.58434793143533,-100.93129006912932,-95.25781900028232,89.5,2,-0.8610768775300457,-100.92936106802276,0.8591478764234708,3.9793148994600998,-96.8938975109098,3.3302346800143496,1.559119010965027,-98.91162928946628,2.09469127821891,16.444360299445343,2.093890371240172,8.547090704645003
-13.432276732753962,-204.38880225620233,-103.46262418818272,79.75,36,2560,False,2720000,34273,1137,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-36-26,1589772986,1.9332683086395264,1982.3786470890045,6815,gammaumd5,129.2.189.147,1982.3786470890045,2720000,1137,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2125,1087488,2720000,635.0,144.13,39.234,96.59,13050.05,512.0,16.833333333333332,53.6,0.0,0.0,0.01,0.055086668481713404,-82.16125471889973,-98.40214443416336,-90.30854503593098,78.66666666666667,3,-94.3641971529772,-100.17771498618337,1.6197409425706866,4.056337435496971,5.783712764891483,6.419229669185974,-30.050676702676967,-64.15815791324714,3.9002895799931117,16.446655018013047,2.0936607711556254,8.547394035220437
-12.662914464948713,-120.2386950165965,-90.55454444334221,89.81481481481481,27,2560,False,2722560,34300,1138,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-36-29,1589772989,1.8911495208740234,1984.2697966098785,6815,gammaumd5,129.2.189.147,1984.2697966098785,2722560,1138,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2127,1088512,2722560,639.798,137.482,39.196,88.854,13062.481,512.0,13.325,53.6,0.0,0.0,0.0225,0.055086668481713404,-97.93242756626569,-99.27136782393794,-98.60189769510181,89.5,2,0.3960143813552932,-100.24063262584,-102.47707352919196,1.516809808633596,1.6888958966204228,1.9121906782189981,0.9564120949944446,-49.275868364609785,-50.28244142548648,16.445435848915313,2.0933514380248495,8.547476531878047
-17.47190592321568,-117.98700067983009,-102.44203370357987,73.86842105263158,38,2560,False,2725120,34338,1139,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-36-32,1589772992,1.8374383449554443,1986.107234954834,6815,gammaumd5,129.2.189.147,1986.107234954834,2725120,1139,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2129,1089536,2725120,643.615,128.529,40.264,83.908,12716.116,512.0,14.699999999999998,53.6,0.0,0.0,0.016666666666666666,0.055086668481713404,-86.4452107893303,-99.02588514727543,-93.65166791093849,67.66666666666667,3,1.4888287774131896,-99.88687183467361,-102.06863837937516,4.690787417270862,1.5539244546865376,5.260648461912446,2.874895578198545,-64.90986468283357,-31.616698806303457,16.44577744269016,2.093908201274735,8.548875594472523
-4.337181802373387,-117.02066153497437,-91.52920108450496,96.52173913043478,23,2560,False,2727680,34361,1140,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-36-34,1589772994,1.8208415508270264,1987.928076505661,6815,gammaumd5,129.2.189.147,1987.928076505661,2727680,1140,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2131,1090560,2727680,643.481,130.118,39.961,85.24,12812.644,512.0,16.0,53.6,0.0,0.0,0.013333333333333334,0.055086668481713404,-94.64516538730823,-97.60783160896972,-96.12649849813897,80.0,2,1.560574609786272,-100.71587160881609,1.547465390060097,2.5767886034833865,-99.78060542823125,2.558651437439643,2.0686816066348293,-100.24823851852366,2.05305841374987,16.445546152335744,2.0936090079272947,8.549583884408898
-3.294745256192982,-203.74333038902842,-92.0764123287249,89.88461538461539,26,1280,False,2728960,34387,1141,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-36-37,1589772997,1.0534002780914307,1988.9814767837524,6815,gammaumd5,129.2.189.147,1988.9814767837524,2728960,1141,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2132,1091072,2728960,650.704,137.087,40.081,86.308,12773.996,512.0,11.533333333333331,53.6,0.0,0.0,0.02,0.055086668481713404,-94.8878589468077,-195.83176225586797,-129.54042880625155,74.0,3,0.8192395976123663,-100.40790952641207,-97.77128334638354,2.577160028818369,-98.87971850709681,1.9437761698694231,1.758211119178057,-99.56547439300145,-31.73316553242816,16.444575804983916,2.092905827703268,8.549318962679216
-89.05511945509353,-203.46606375928968,-106.99865592535934,73.04166666666667,24,2560,False,2731520,34411,1142,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-36-40,1589773000,1.9799466133117676,1990.9614233970642,6815,gammaumd5,129.2.189.147,1990.9614233970642,2731520,1142,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2134,1092096,2731520,654.04,146.462,34.794,88.339,14715.182,512.0,13.149999999999999,53.6,0.0,0.0,0.015000000000000001,0.055086668481713404,-89.25419636955486,-94.29211349110119,-92.43371051441257,71.33333333333333,3,2.326870907563716,-96.75371784429687,-100.32260885229334,2.598406165760629,3.7704416070288644,4.987644327882052,2.4790514067281015,-29.759883927879855,-65.15287799326082,16.443530442188365,2.092531401524296,8.549808479984609
-96.21164293028414,-210.11969691724514,-110.09943258502244,71.46875,32,2560,False,2734080,34443,1143,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-36-43,1589773003,1.782773733139038,1992.7441971302032,6815,gammaumd5,129.2.189.147,1992.7441971302032,2734080,1143,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2136,1093120,2734080,656.532,137.994,34.689,88.034,14759.551,512.0,13.966666666666667,53.6,0.0,0.0,0.02333333333333333,0.055086668481713404,-93.00421123532578,-102.44669791334312,-97.72545457433445,82.0,2,-0.6841691335818467,-98.76122659700923,-103.18935251880129,2.166064318269491,1.4268237390400174,3.590951043413952,0.7409475923438222,-48.667201428984605,-49.79920073769367,16.44434410887445,2.093693684125552,8.549635343108424
0.7060004463419247,-208.34274108475074,-103.17167578492257,84.63636363636364,33,2560,False,2736640,34476,1144,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-36-45,1589773005,1.9055805206298828,1994.6497776508331,6815,gammaumd5,129.2.189.147,1994.6497776508331,2736640,1144,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2138,1094144,2736640,664.769,136.241,34.726,85.663,14744.087,512.0,16.933333333333334,53.6,0.0,0.0,0.013333333333333334,0.055086668481713404,-95.47614626539871,-107.94917894410902,-101.71266260475386,83.0,2,-1.7736090863278804,-99.38650226593018,-104.30705285902756,0.9988215703051537,-1.8685169987535772,2.911534430226311,-0.38739375801136333,-50.62750963234188,-50.69775921440063,16.44328278428795,2.091255458102056,8.548066892118538
-6.345942949410528,-202.78716552094556,-96.99699427011572,88.57142857142857,28,2560,False,2739200,34504,1145,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-36-49,1589773009,1.7231698036193848,1996.3729474544525,6815,gammaumd5,129.2.189.147,1996.3729474544525,2739200,1145,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2140,1095168,2739200,655.175,136.248,34.202,87.251,14969.956,512.0,10.175,53.6,0.0,0.0,0.024999999999999998,0.055086668481713404,-103.56726154289208,-113.35437257844023,-108.46081706066616,123.0,2,-3.637594639090821,-101.94963156734593,-106.19625065848231,-1.9457774739712477,-3.5205272808670998,0.3281474984250963,-2.7916860565310344,-52.735079424106516,-52.93405158002861,16.443899248542895,2.09092868449855,8.546862304546355
-8.44419179414399,-117.40095761767589,-98.5071499705901,78.88888888888889,27,2560,False,2741760,34531,1146,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-36-52,1589773012,1.8318052291870117,1998.2047526836395,6815,gammaumd5,129.2.189.147,1998.2047526836395,2741760,1146,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2142,1096192,2741760,644.23,135.282,33.733,87.65,15178.108,512.0,16.325,53.6,0.0,0.0,0.0125,0.055086668481713404,-108.58137517469007,-113.72202134947294,-111.15169826208151,94.5,2,-3.9285267048204986,-3.381518170625597,-106.41197647402684,-2.393332398884624,-1.8704118536940513,-104.31763092211139,-3.1609295518525613,-2.625965012159824,-105.36480369806912,16.44307561935653,2.0891026948046396,8.546910382912063
-6.341701834462597,-113.67907622968778,-92.58358080710147,89.74074074074075,27,2560,False,2744320,34558,1147,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-36-55,1589773015,1.7940356731414795,1999.998788356781,6815,gammaumd5,129.2.189.147,1999.998788356781,2744320,1147,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2144,1097216,2744320,642.806,125.924,33.346,80.287,15354.381,512.0,11.45,53.6,0.0,0.0,0.0225,0.055086668481713404,-4.966369893634699,-4.966369893634699,-4.966369893634699,200.0,1,-2.392041861157246,-2.4007659357351585,-0.1735620967422946,-2.392041861157246,-2.4007659357351585,-0.1735620967422946,-2.392041861157246,-2.4007659357351585,-0.1735620967422946,16.44429279595649,2.0896350182485035,8.548460480871709
-10.692987862741589,-124.77353301318362,-95.80473411320418,89.1875,32,2560,False,2746880,34590,1148,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-36-58,1589773018,1.777562141418457,2001.7763504981995,6815,gammaumd5,129.2.189.147,2001.7763504981995,2746880,1148,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2146,1098240,2746880,642.607,126.342,33.525,79.287,15272.135,512.0,17.633333333333336,53.6,0.0,0.0,0.01,0.055086668481713404,2.751507371896871,2.751507371896871,2.751507371896871,200.0,1,0.1464760176992641,0.29632300153995317,2.3087083526576535,0.1464760176992641,0.29632300153995317,2.3087083526576535,0.1464760176992641,0.29632300153995317,2.3087083526576535,16.44478087022431,2.0896017523021566,8.549558297616176
-7.944915031315773,-114.22804034687579,-84.5958047342514,104.23529411764706,17,2560,False,2749440,34607,1149,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-37-00,1589773020,1.8249289989471436,2003.6012794971466,6815,gammaumd5,129.2.189.147,2003.6012794971466,2749440,1149,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2148,1099264,2749440,632.617,128.154,33.211,79.561,15416.505,512.0,15.233333333333333,53.6,0.0,0.0,0.016666666666666666,0.055086668481713404,-3.9358649672940373,-3.9358649672940373,-3.9358649672940373,200.0,1,-2.1649356714915484,-1.7086503449827433,-0.06227895081974566,-2.1649356714915484,-1.7086503449827433,-0.06227895081974566,-2.1649356714915484,-1.7086503449827433,-0.06227895081974566,16.444911306296547,2.0897608019093465,8.550727811470427
-4.274058691924445,-115.1876791540999,-87.15905155076099,105.51724137931035,29,2560,False,2752000,34636,1150,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-37-02,1589773022,1.7608132362365723,2005.3620927333832,6815,gammaumd5,129.2.189.147,2005.3620927333832,2752000,1150,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2150,1100288,2752000,637.551,127.338,34.337,77.86,14910.886,512.0,16.599999999999998,53.6,0.0,0.0,0.013333333333333334,0.055086668481713404,-2.0445093070157014,-2.0445093070157014,-2.0445093070157014,200.0,1,-1.5289162568903265,-0.8451819621647445,0.3295889120393696,-1.5289162568903265,-0.8451819621647445,0.3295889120393696,-1.5289162568903265,-0.8451819621647445,0.3295889120393696,16.445745598349816,2.090192845923677,8.550697429037657
-10.335091657238095,-121.04243328166197,-97.92547590825208,87.89285714285714,28,2560,False,2754560,34664,1151,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-37-05,1589773025,1.8041269779205322,2007.1662197113037,6815,gammaumd5,129.2.189.147,2007.1662197113037,2754560,1151,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2152,1101312,2754560,647.09,117.771,35.026,75.011,14617.732,512.0,15.200000000000001,53.6,0.0,0.0,0.01,0.055086668481713404,-109.15077874134295,-115.77394436183387,-111.99982270101707,75.66666666666667,3,-4.9456054234566835,-4.035479098713651,-106.79285983966354,-2.178955266096942,-1.9222217885156496,-105.04960168673036,-3.3920530376231546,-2.792058067758468,-105.81571159563545,16.441210099115807,2.088468911707021,8.551287605753744
-4.724857789929956,-118.47683903039434,-92.73540889063453,88.18518518518519,27,2560,False,2757120,34691,1152,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-37-09,1589773029,1.9744210243225098,2009.1406407356262,6815,gammaumd5,129.2.189.147,2009.1406407356262,2757120,1152,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2154,1102336,2757120,651.261,125.618,40.55,74.497,12626.315,512.0,12.559999999999999,53.6,0.0,0.0,0.019999999999999997,0.05508666848171341,-5.928449943661697,-116.841681040125,-61.38506549189334,134.5,2,-4.48820353733997,-5.024533238184333,-107.3289442646007,-2.658546023614086,-2.3735355635484083,-0.8963683564992024,-3.573374780477028,-3.6990344008663705,-54.11265631054995,16.441611731686287,2.089004302365451,8.551277762059017
-6.510954774217687,-122.08709542872384,-87.4091746602031,97.93939393939394,33,2560,False,2759680,34724,1153,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-37-11,1589773031,1.7745563983917236,2010.915197134018,6815,gammaumd5,129.2.189.147,2010.915197134018,2759680,1153,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2156,1103360,2759680,649.247,127.276,40.44,74.909,12660.691,512.0,15.65,53.6,0.0,0.0,0.01,0.055086668481713404,-4.938887458294637,-4.938887458294637,-4.938887458294637,200.0,1,-2.554118738587327,-2.1224569045783355,-0.2623118151289745,-2.554118738587327,-2.1224569045783355,-0.2623118151289745,-2.554118738587327,-2.1224569045783355,-0.2623118151289745,16.44232556604318,2.0886787388294263,8.552216482733199
-0.5777348314877742,-197.8805749407038,-107.89520993825018,77.80645161290323,31,2560,False,2762240,34755,1154,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-37-14,1589773034,1.9557321071624756,2012.8709292411804,6815,gammaumd5,129.2.189.147,2012.8709292411804,2762240,1154,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2158,1104384,2762240,647.73,133.994,40.822,82.655,12542.13,512.0,15.649999999999999,53.6,0.0,0.0,0.0125,0.055086668481713404,-1.1728814337402724,-1.1728814337402724,-1.1728814337402724,200.0,1,-1.3776176473281083,-0.7070509511201379,0.9117871647079738,-1.3776176473281083,-0.7070509511201379,0.9117871647079738,-1.3776176473281083,-0.7070509511201379,0.9117871647079738,16.442263066156375,2.0890584269891326,8.552036475508029
-5.136895612580716,-221.4643569379114,-100.9931808681681,81.53846153846153,39,2560,False,2764800,34794,1155,a3fa3020b4524ce1b43dfee97529463a,2020-05-18_03-37-16,1589773036,1.8193550109863281,2014.6902842521667,6815,gammaumd5,129.2.189.147,2014.6902842521667,2764800,1155,8,6fe0ebb0,0,0.020000000000000018,0.020000000000000018,2160,1105408,2764800,650.799,135.178,40.748,84.157,12565.115,512.0,15.15,53.6,0.0,0.0,0.015,0.055086668481713404,-105.4411701092031,-113.35793165466748,-108.42528511118144,66.33333333333333,3,-3.706718978472054,-2.836128653259948,-106.81508402293548,-0.2880029470349399,-1.1502783730781374,-103.89107009364913,-1.7252535598300842,-1.7495013649523703,-104.950530186399,16.443815858256063,2.0890393845314565,8.552308111004105
