episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/sample_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/learner/policy_0/cur_lr,info/learner/policy_0/policy_loss,info/learner/policy_0/policy_entropy,info/learner/policy_0/var_gnorm,info/learner/policy_0/vf_loss,info/learner/policy_0/grad_gnorm,info/learner/policy_0/vf_explained_var,info/learner/policy_1/cur_lr,info/learner/policy_1/policy_loss,info/learner/policy_1/policy_entropy,info/learner/policy_1/var_gnorm,info/learner/policy_1/vf_loss,info/learner/policy_1/grad_gnorm,info/learner/policy_1/vf_explained_var,info/learner/policy_2/cur_lr,info/learner/policy_2/policy_loss,info/learner/policy_2/policy_entropy,info/learner/policy_2/var_gnorm,info/learner/policy_2/vf_loss,info/learner/policy_2/grad_gnorm,info/learner/policy_2/vf_explained_var
9.937454742612303,-313.4933302132413,-92.51282038912177,227.79,95,20480,False,404480,4398,21,ca14b0c294104a518cef9269b4210976,2020-05-17_14-27-51,1589725671,10.315886735916138,220.0253462791443,27352,gammaumd5,129.2.189.147,220.0253462791443,404480,21,8,0d588064,0,404480,404480,593.247,24.413,21.072,52430.387,2157.616,1280.0,47.315384615384616,49.96923076923077,0.0,0.0,0.009999999999999998,0.06842726200199656,0.0006865600007586181,317.94766,7443.571,21.3424,171.0532,40.000004,-0.06469536,0.0006865600007586181,-65389.344,27976.816,23.680637,90540.4,40.0,0.6437172,0.0006865600007586181,-7962.5576,14166.199,22.412487,49272.008,40.0,0.17019194
12.53498782496898,-297.88037628750317,-97.57367960954207,185.43478260869566,115,20480,False,424960,4513,22,ca14b0c294104a518cef9269b4210976,2020-05-17_14-28-02,1589725682,10.573634147644043,230.59898042678833,27352,gammaumd5,129.2.189.147,230.59898042678833,424960,22,8,0d588064,0,424960,424960,604.493,25.475,19.529,50245.054,2117.476,1280.0,47.18571428571429,50.14285714285715,0.0,0.0,0.009999999999999998,0.06842726200199656,0.0006858431734144688,1110.5607,8655.13,21.355165,298.08444,39.999996,0.17511964,0.0006858431734144688,57791.883,33120.74,24.15163,41229.258,40.0,0.8079965,0.0006858431734144688,-14013.798,14860.834,22.659933,29642.957,40.0,0.72145736
12.53498782496898,-252.4691934776491,-87.67370407328475,214.21,70,19200,False,444160,4583,23,ca14b0c294104a518cef9269b4210976,2020-05-17_14-28-12,1589725692,10.069682836532593,240.66866326332092,27352,gammaumd5,129.2.189.147,240.66866326332092,444160,23,8,0d588064,0,444160,444160,628.252,27.822,20.083,46006.373,2037.398,1280.0,47.43846153846154,50.30769230769231,0.0,0.0,0.010769230769230769,0.06842726200199656,0.0006851264042779803,-223.04524,10825.262,21.407637,198.69652,40.0,0.33643895,0.0006851264042779803,49999.066,24738.695,24.38955,7230.964,40.0,0.9002679,0.0006851264042779803,-10356.266,14246.335,22.861368,9638.957,40.0,0.84022856
25.6196885232348,-302.18551886687055,-82.28771560636349,279.54,84,20480,False,464640,4667,24,ca14b0c294104a518cef9269b4210976,2020-05-17_14-28-23,1589725703,10.637658596038818,251.30632185935974,27352,gammaumd5,129.2.189.147,251.30632185935974,464640,24,8,0d588064,0,464640,464640,618.603,23.96,21.542,53422.171,2069.177,1280.0,47.550000000000004,50.457142857142856,0.0,0.0,0.010714285714285714,0.06842726200199656,0.0006844543968327343,-15768.023,15480.2295,21.49173,68689.836,40.0,0.046744704,0.0006844543968327343,10429.591,22258.912,24.537582,6642.984,40.000004,0.8309601,0.0006844543968327343,645.17993,15028.233,22.980297,878.60944,40.0,0.71584773
20.026719815563396,-232.6433156284038,-96.13499213633224,176.12264150943398,106,19200,False,483840,4773,25,ca14b0c294104a518cef9269b4210976,2020-05-17_14-28-33,1589725713,10.181589603424072,261.4879114627838,27352,gammaumd5,129.2.189.147,261.4879114627838,483840,25,8,0d588064,0,483840,483840,626.124,33.284,20.213,38457.058,2044.325,1280.0,47.528571428571425,50.64285714285715,0.0,0.0,0.012142857142857144,0.06842726200199656,0.0006837376276962459,-26057.643,20123.31,21.624859,83312.94,40.0,0.07614303,0.0006837376276962459,-5573.8594,26635.31,24.773056,48631.96,40.0,0.62958413,0.0006837376276962459,5769.867,15627.935,23.123953,1608.2848,40.0,0.8212216
13.100046815583482,-311.5130990864709,-105.53138271429047,169.40298507462686,134,20480,False,504320,4907,26,ca14b0c294104a518cef9269b4210976,2020-05-17_14-28-44,1589725724,10.625291585922241,272.11320304870605,27352,gammaumd5,129.2.189.147,272.11320304870605,504320,26,8,0d588064,0,504320,504320,606.82,25.485,16.963,50225.828,2109.357,1280.0,47.65384615384615,50.78461538461538,0.0,0.0,0.01153846153846154,0.06842726200199656,0.0006830656202509999,-36904.363,27576.21,21.870325,118294.03,40.0,0.16472745,0.0006830656202509999,16099.639,29941.52,25.079391,86052.11,40.0,0.40897548,0.0006830656202509999,-28664.293,18892.363,23.359503,67985.734,40.0,0.5133929
17.11221323697827,-312.05745800584555,-95.37909805265133,167.4344262295082,122,20480,False,524800,5029,27,ca14b0c294104a518cef9269b4210976,2020-05-17_14-28-54,1589725734,10.314401865005493,282.42760491371155,27352,gammaumd5,129.2.189.147,282.42760491371155,524800,27,8,0d588064,0,524800,524800,587.941,27.391,18.035,46731.28,2177.088,1280.0,47.78571428571429,50.949999999999996,0.0,0.0,0.009999999999999998,0.06842726200199656,0.0006823487929068506,36197.586,26691.297,21.905079,13146.526,40.0,0.4064796,0.0006823487929068506,-43337.977,33369.535,25.238626,38199.75,40.000004,0.8366287,0.0006823487929068506,-27623.742,20490.428,23.607645,48670.895,40.0,0.62995064
17.113840403500937,-370.4685292101931,-100.04288456405082,126.84263959390863,197,20480,False,545280,5226,28,ca14b0c294104a518cef9269b4210976,2020-05-17_14-29-05,1589725745,10.595847606658936,293.0234525203705,27352,gammaumd5,129.2.189.147,293.0234525203705,545280,28,8,0d588064,0,545280,545280,602.2,24.783,22.662,51647.63,2125.54,1280.0,47.38571428571429,51.12857142857144,0.0,0.0,0.009999999999999998,0.06842726200199656,0.0006816320237703621,8534.52,27749.83,21.971624,82172.02,40.000004,0.19512594,0.0006816320237703621,39077.457,33507.54,25.320885,150149.47,39.999996,0.34832132,0.0006816320237703621,-62787.02,25785.14,23.900373,280935.78,40.0,0.3298716
-0.22114818240516598,-238.18074253224765,-105.28698671525468,98.61538461538461,169,20480,False,565760,5395,29,ca14b0c294104a518cef9269b4210976,2020-05-17_14-29-15,1589725755,10.396130084991455,303.41958260536194,27352,gammaumd5,129.2.189.147,303.41958260536194,565760,29,8,0d588064,0,565760,565760,601.349,27.759,22.622,46111.64,2128.547,1280.0,47.53846153846154,51.29230769230769,0.0,0.0,0.009999999999999998,0.06842726200199656,0.0006809151964262128,36373.805,28143.516,22.099838,27029.246,40.0,0.38870525,0.0006809151964262128,-12863.109,31188.793,25.488861,84785.36,40.000004,0.52535367,0.0006809151964262128,-47845.906,32305.902,24.178028,99018.89,40.0,0.74498904
13.663891841890276,-359.0441870579963,-104.75924273554284,111.76415094339623,212,20480,False,586240,5607,30,ca14b0c294104a518cef9269b4210976,2020-05-17_14-29-26,1589725766,10.666149377822876,314.0857319831848,27352,gammaumd5,129.2.189.147,314.0857319831848,586240,30,8,0d588064,0,586240,586240,616.357,28.745,18.133,44528.844,2076.719,1280.0,47.34285714285714,51.464285714285715,0.0,0.0,0.009999999999999998,0.06842726200199656,0.0006801984272897243,20018.764,28330.92,22.253902,44885.48,39.999996,0.4476499,0.0006801984272897243,-73547.91,34335.78,25.58456,151745.6,40.0,0.7284864,0.0006801984272897243,-13124.756,37703.03,24.356327,211834.17,39.999996,0.56957346
