episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/policy_0,policy_reward_max/policy_0,policy_reward_mean/policy_0,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/learner/policy_0/cur_kl_coeff,info/learner/policy_0/cur_lr,info/learner/policy_0/total_loss,info/learner/policy_0/policy_loss,info/learner/policy_0/vf_loss,info/learner/policy_0/vf_explained_var,info/learner/policy_0/kl,info/learner/policy_0/entropy,info/learner/policy_0/entropy_coeff
77.09816184407119,-185.5375456912443,-13.053914678392507,373.58,14,6400,False,787200,5197,123,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-48-40,1580788120,5.772866725921631,712.5994474887848,18198,gammaumd5,10.70.51.83,712.5994474887848,787200,123,8,88c48352,0,-114.19299578604598,25.93101491934309,-4.351304892797505,18.64964548505643,3.854694833420883,1.825814364620394,2337000,787200,2511.009,17.753,3190.539,9.938,62.17142857142858,73.48571428571428,0.0,0.013616557734204794,0.12571428571428572,0.06842726200199656,2.407412430484045e-35,4.999999873689376e-05,36.643223,0.0042623454,36.697956,0.6527597,0.0056696604,5.899962,0.009999999776482582
77.09816184407119,-185.5375456912443,-15.129201814920856,380.73,17,6400,False,793600,5214,124,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-48-45,1580788125,5.633892297744751,718.2333397865295,18198,gammaumd5,10.70.51.83,718.2333397865295,793600,124,8,88c48352,0,-114.19299578604598,25.93101491934309,-5.043067271640288,18.64290509256504,3.848363694473096,1.8242405254056506,2356000,793600,2503.567,18.084,3180.766,10.299,58.0625,73.5,0.0,0.013616557734204794,0.1275,0.06842726200199656,2.407412430484045e-35,4.999999873689376e-05,37.283253,0.0030992564,37.33902,0.6362286,0.004157558,5.8865166,0.009999999776482582
77.09816184407119,-185.5375456912443,-8.704650705444514,386.54,20,6400,False,800000,5234,125,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-48-51,1580788131,5.719244480133057,723.9525842666626,18198,gammaumd5,10.70.51.83,723.9525842666626,800000,125,8,88c48352,0,-103.47341959147404,25.93101491934309,-2.9015502351481737,18.65573892848206,3.848176635307868,1.8244630816560699,2375000,800000,2497.48,18.151,3182.686,10.306,62.285714285714285,73.5,0.0,0.013616557734204794,0.11,0.06842726200199656,1.2037062152420224e-35,4.999999873689376e-05,47.67242,0.0052090534,47.725727,0.53462446,0.0067850365,5.851485,0.009999999776482582
77.09816184407119,-250.61598981381394,-8.724691681869446,392.44,16,6400,False,806400,5250,126,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-48-57,1580788137,5.756118059158325,729.7087023258209,18198,gammaumd5,10.70.51.83,729.7087023258209,806400,126,8,88c48352,0,-101.16347889283982,25.93101491934309,-2.908230560623153,18.655746284938836,3.84437082952305,1.82547592959921,2394000,806400,2497.639,18.534,3191.124,10.235,61.3375,73.5,0.0,0.013616557734204794,0.12000000000000001,0.06842726200199656,1.2037062152420224e-35,4.999999873689376e-05,38.346905,0.0005646936,38.405033,0.5927199,0.0041267294,5.8693576,0.009999999776482582
77.09816184407119,-250.61598981381394,-3.5668343605820017,404.08,13,6400,False,812800,5263,127,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-49-03,1580788143,5.771203994750977,735.4799063205719,18198,gammaumd5,10.70.51.83,735.4799063205719,812800,127,8,88c48352,0,-101.16347889283982,25.93101491934309,-1.1889447868606686,18.652598695391998,3.8409591788234962,1.8244590181702653,2413000,812800,2495.954,18.677,3195.527,9.961,62.214285714285715,73.5,0.0,0.013564685133312585,0.11285714285714286,0.06842726200199656,6.018531076210112e-36,4.999999873689376e-05,31.659279,0.0009528112,31.716764,0.57675517,0.004006249,5.8439245,0.009999999776482582
77.09816184407119,-250.61598981381394,-1.3953766786490505,408.53,10,6400,False,819200,5273,128,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-49-08,1580788148,5.741103649139404,741.2210099697113,18198,gammaumd5,10.70.51.83,741.2210099697113,819200,128,8,88c48352,0,-101.4467928664138,25.93101491934309,-0.46512555954968565,18.639872694252393,3.839070233814314,1.8241726937235978,2432000,819200,2496.196,18.859,3179.637,10.37,61.2625,73.5,0.0,0.013525780682643427,0.12375,0.06842726200199656,3.009265538105056e-36,4.999999873689376e-05,30.768127,0.0034090986,30.823158,0.612788,0.0049750633,5.844204,0.009999999776482582
71.33033764990977,-250.61598981381394,2.043085803443966,417.13,13,6400,False,825600,5286,129,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-49-14,1580788154,5.774217128753662,746.995227098465,18198,gammaumd5,10.70.51.83,746.995227098465,825600,129,8,88c48352,0,-101.4467928664138,23.93283369089476,0.6810286011479871,18.651629107331992,3.837612981883184,1.8237078372707236,2451000,825600,2496.257,19.121,3185.79,10.457,58.65714285714285,73.58571428571429,0.0,0.013525780682643427,0.09571428571428571,0.06842726200199656,1.504632769052528e-36,4.999999873689376e-05,33.906906,0.0027898778,33.962093,0.59631306,0.004974308,5.798127,0.009999999776482582
65.6868069327902,-250.61598981381394,3.7741313162335373,424.25,22,6400,False,832000,5308,130,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-49-20,1580788160,5.821483373641968,752.8167104721069,18198,gammaumd5,10.70.51.83,752.8167104721069,832000,130,8,88c48352,0,-102.75928542080025,21.931127192607768,1.2580437720778437,18.65626267047783,3.8356798128449316,1.8245629032612691,2470000,832000,2498.784,19.032,3193.008,10.418,61.3625,73.6,0.0,0.013525780682643427,0.13249999999999998,0.06842726200199656,7.52316384526264e-37,4.999999873689376e-05,49.52402,0.0045459024,49.576664,0.47120205,0.0053120865,5.7185183,0.009999999776482582
65.43519595079135,-250.61598981381394,2.5218028646451005,423.74,15,6400,False,838400,5323,131,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-49-26,1580788166,5.732690095901489,758.5494005680084,18198,gammaumd5,10.70.51.83,758.5494005680084,838400,131,8,88c48352,0,-102.75928542080025,21.90937092108652,0.8406009548816982,18.65988298862324,3.833359927748782,1.824556274159632,2489000,838400,2497.948,17.98,3187.919,10.267,62.2,73.60000000000001,0.0,0.013525780682643427,0.11714285714285715,0.06842726200199656,7.52316384526264e-37,4.999999873689376e-05,40.92848,0.00025216618,40.985424,0.56293803,0.003815854,5.7207627,0.009999999776482582
79.38037560880184,-250.61598981381394,7.861030617576869,428.44,13,6400,False,844800,5336,132,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-49-31,1580788171,5.628345966339111,764.1777465343475,18198,gammaumd5,10.70.51.83,764.1777465343475,844800,132,8,88c48352,0,-102.75928542080025,26.747394621605046,2.6203435391922874,18.642193051922796,3.8281822724633914,1.8251031583483066,2508000,844800,2496.257,17.924,3183.52,8.116,60.95,73.6,0.0,0.013525780682643427,0.1175,0.06842726200199656,3.76158192263132e-37,4.999999873689376e-05,34.841625,0.003108218,34.89582,0.6466873,0.0049383054,5.730716,0.009999999776482582
79.38037560880184,-181.555646158522,14.39584042901693,435.84,9,6400,False,851200,5345,133,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-49-37,1580788177,5.712424039840698,769.8901705741882,18198,gammaumd5,10.70.51.83,769.8901705741882,851200,133,8,88c48352,0,-109.15315969202979,26.747394621605046,4.798613476338975,18.65227352987672,3.8278722217334664,1.8251423482585505,2527000,851200,2493.244,18.216,3180.64,7.876,62.34285714285714,73.60000000000001,0.0,0.013525780682643427,0.10714285714285714,0.06842726200199656,1.88079096131566e-37,4.999999873689376e-05,33.680786,0.0033426755,33.734463,0.6292101,0.004704826,5.70183,0.009999999776482582
79.38037560880184,-181.555646158522,12.613982339387835,435.91,15,6400,False,857600,5360,134,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-49-43,1580788183,5.7325921058654785,775.6227626800537,18198,gammaumd5,10.70.51.83,775.6227626800537,857600,134,8,88c48352,0,-113.64139750514491,26.747394621605046,4.204660779795944,18.655771284089504,3.8243329893957196,1.8239727211882586,2546000,857600,2503.475,18.206,3180.341,7.94,61.3875,73.6375,0.0,0.013525780682643427,0.12625,0.06842726200199656,9.4039548065783e-38,4.999999873689376e-05,40.074043,0.0025319487,40.127964,0.62278795,0.005596616,5.6457005,0.009999999776482582
79.38037560880184,-181.555646158522,12.148039180926242,439.87,23,6400,False,864000,5383,135,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-49-49,1580788189,5.525351047515869,781.1481137275696,18198,gammaumd5,10.70.51.83,781.1481137275696,864000,135,8,88c48352,0,-113.64139750514491,26.747394621605046,4.049346393642078,18.655863192198698,3.8212203544127807,1.8234432024446052,2565000,864000,2494.784,18.346,3170.318,7.895,58.34285714285715,73.7,0.0,0.013525780682643427,0.11285714285714286,0.06842726200199656,9.4039548065783e-38,4.999999873689376e-05,54.095264,0.009049175,54.142487,0.5615895,0.00937051,5.6265364,0.009999999776482582
79.38037560880184,-177.28192207822573,15.085833658861189,438.09,13,6400,False,870400,5396,136,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-49-54,1580788194,5.74372935295105,786.8918430805206,18198,gammaumd5,10.70.51.83,786.8918430805206,870400,136,8,88c48352,0,-113.64139750514491,26.747394621605046,5.0286112196203945,18.66560312069916,3.8188556920034733,1.8227179151776403,2584000,870400,2489.396,17.879,3174.248,7.641,62.028571428571425,73.7,0.0,0.013525780682643427,0.11,0.06842726200199656,9.4039548065783e-38,4.999999873689376e-05,41.05383,0.0013104536,41.10874,0.57707405,0.004670832,5.6225443,0.009999999776482582
79.38037560880184,-177.28192207822573,16.784700587294022,442.2,11,6400,False,876800,5407,137,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-50-00,1580788200,5.747535228729248,792.6393783092499,18198,gammaumd5,10.70.51.83,792.6393783092499,876800,137,8,88c48352,0,-113.64139750514491,26.747394621605046,5.594900195764673,18.655632422808267,3.81522407730932,1.823595727192946,2603000,876800,2488.968,17.177,3172.281,7.781,61.2125,73.7,0.0,0.013525780682643427,0.13,0.06842726200199656,4.70197740328915e-38,4.999999873689376e-05,36.382477,0.0037534826,36.434906,0.5702182,0.0056969286,5.6183205,0.009999999776482582
79.38037560880184,-177.28192207822573,17.254613029766475,445.41,8,6400,False,883200,5415,138,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-50-06,1580788206,5.750762462615967,798.3901407718658,18198,gammaumd5,10.70.51.83,798.3901407718658,883200,138,8,88c48352,0,-113.64139750514491,26.747394621605046,5.751537676588823,18.65673314695909,3.8132775162809285,1.822999049677992,2622000,883200,2483.77,17.332,3178.342,7.979,62.271428571428565,73.7,0.0,0.013525780682643427,0.11714285714285715,0.06842726200199656,4.70197740328915e-38,4.999999873689376e-05,31.970514,0.0030636168,32.02355,0.5907672,0.0052897395,5.6099,0.009999999776482582
79.38037560880184,-166.94337658863515,19.40654274762782,447.66,12,6400,False,889600,5427,139,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-50-12,1580788212,5.82260537147522,804.2127461433411,18198,gammaumd5,10.70.51.83,804.2127461433411,889600,139,8,88c48352,0,-113.64139750514491,26.747394621605046,6.468847582542606,18.643838110050677,3.810384289507435,1.8221975378392847,2641000,889600,2487.91,16.806,3178.727,8.054,61.1875,73.7,0.0,0.013525780682643427,0.12,0.06842726200199656,4.70197740328915e-38,4.999999873689376e-05,37.396786,0.0024562294,37.45045,0.6409903,0.0048368536,5.61216,0.009999999776482582
74.66221247683279,-166.94337658863515,22.398871786786177,451.67,25,6400,False,896000,5452,140,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-50-18,1580788218,5.852411270141602,810.0651574134827,18198,gammaumd5,10.70.51.83,810.0651574134827,896000,140,8,88c48352,0,-113.64139750514491,25.39002865591707,7.466290595595392,18.652446161180805,3.8083346880799103,1.821744308029491,2660000,896000,2488.097,17.341,3180.816,8.342,57.412499999999994,73.76249999999999,0.0,0.013525780682643427,0.11000000000000001,0.06842726200199656,2.350988701644575e-38,4.999999873689376e-05,61.08996,0.003987441,61.142467,0.5733549,0.0051277243,5.6494727,0.009999999776482582
64.71236550435424,-166.94337658863515,21.17356943661347,436.93,20,6400,False,902400,5472,141,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-50-23,1580788223,5.677044153213501,815.7422015666962,18198,gammaumd5,10.70.51.83,815.7422015666962,902400,141,8,88c48352,0,-101.28821770986542,21.693638283992186,7.057856478871155,18.65773501811434,3.80495730928855,1.8213493549730533,2679000,902400,2490.009,17.437,3173.495,8.932,62.47142857142857,73.8,0.0,0.013525780682643427,0.11571428571428573,0.06842726200199656,2.350988701644575e-38,4.999999873689376e-05,42.772533,0.006363869,42.822533,0.63774073,0.008469344,5.636044,0.009999999776482582
73.14474776014674,-166.94337658863515,19.62207946765498,431.55,15,6400,False,908800,5487,142,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-50-29,1580788229,5.7697131633758545,821.511914730072,18198,gammaumd5,10.70.51.83,821.511914730072,908800,142,8,88c48352,0,-111.50017281101708,24.40074652968905,6.540693155884994,18.647269182895798,3.802081469117921,1.822950181894577,2698000,908800,2498.514,17.358,3179.353,9.167,61.300000000000004,73.8,0.0,0.013525780682643427,0.13624999999999998,0.06842726200199656,2.350988701644575e-38,4.999999873689376e-05,38.709267,0.00411933,38.76114,0.6278126,0.005549961,5.5991635,0.009999999776482582
73.14474776014674,-106.98310079402293,23.061523535840966,438.94,3,6400,False,915200,5490,143,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-50-35,1580788235,5.707904815673828,827.2198195457458,18198,gammaumd5,10.70.51.83,827.2198195457458,915200,143,8,88c48352,0,-111.50017281101708,24.40074652968905,7.687174511946987,18.653818030736442,3.8027919451242274,1.823305962659873,2717000,915200,2500.631,17.06,3176.417,9.553,62.028571428571425,73.8,0.0,0.013525780682643427,0.10571428571428572,0.06842726200199656,2.350988701644575e-38,4.999999873689376e-05,20.595749,-5.984713e-05,20.651993,0.67644703,0.0035481022,5.61875,0.009999999776482582
73.14474776014674,-249.36466304026544,20.425228135390498,438.5,12,6400,False,921600,5502,144,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-50-41,1580788241,5.724666595458984,832.9444861412048,18198,gammaumd5,10.70.51.83,832.9444861412048,921600,144,8,88c48352,0,-111.50017281101708,24.40074652968905,6.808409378463496,18.645275404923517,3.8001781910559385,1.8228826309553547,2736000,921600,2496.746,16.772,3178.618,9.467,61.137499999999996,73.8,0.0,0.013525780682643427,0.12125,0.06842726200199656,1.1754943508222875e-38,4.999999873689376e-05,36.964836,-0.0006792529,37.021618,0.5520241,0.0037669712,5.610315,0.009999999776482582
73.14474776014674,-249.36466304026544,24.196134089171828,442.76,18,6400,False,928000,5520,145,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-50-47,1580788247,5.800793409347534,838.7452795505524,18198,gammaumd5,10.70.51.83,838.7452795505524,928000,145,8,88c48352,0,-111.50017281101708,24.40074652968905,8.06537802972394,18.653706064451775,3.800276086062238,1.822333455402954,2755000,928000,2508.546,17.024,3193.37,9.43,60.228571428571435,73.84285714285714,0.0,0.013525780682643427,0.10857142857142858,0.06842726200199656,0.0,4.999999873689376e-05,60.206757,0.00335605,60.259983,0.48478088,0.0054746005,5.6582866,0.009999999776482582
73.14474776014674,-249.36466304026544,20.040420073880227,438.88,22,6400,False,934400,5542,146,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-50-52,1580788252,5.868277072906494,844.6135566234589,18198,gammaumd5,10.70.51.83,844.6135566234589,934400,146,8,88c48352,0,-111.50017281101708,24.40074652968905,6.680140024626741,18.65770214803426,3.7959289732226016,1.8221131078883852,2774000,934400,2509.404,17.39,3203.836,9.507,59.375,73.9,0.0,0.013525780682643427,0.11374999999999999,0.06842726200199656,0.0,4.999999873689376e-05,53.226547,0.0035589691,53.279285,0.5359872,0.005838663,5.630165,0.009999999776482582
73.14474776014674,-249.36466304026544,18.66247973339195,435.16,16,6400,False,940800,5558,147,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-50-58,1580788258,5.8499369621276855,850.4634935855865,18198,gammaumd5,10.70.51.83,850.4634935855865,940800,147,8,88c48352,0,-111.50017281101708,24.40074652968905,6.2208265777973155,18.64569072903141,3.7924824516074302,1.8225896117952913,2793000,940800,2509.492,17.951,3213.783,9.498,62.214285714285715,73.89999999999999,0.0,0.013525780682643427,0.10714285714285714,0.06842726200199656,0.0,4.999999873689376e-05,45.277496,0.0022418816,45.331493,0.6180377,0.004228482,5.6242557,0.009999999776482582
73.14474776014674,-249.36466304026544,20.356833445993537,439.45,3,6400,False,947200,5561,148,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-51-04,1580788264,5.658504486083984,856.1219980716705,18198,gammaumd5,10.70.51.83,856.1219980716705,947200,148,8,88c48352,0,-111.50017281101708,24.40074652968905,6.785611148664511,18.656731489464736,3.792882291547917,1.8225148154709354,2812000,947200,2504.867,17.765,3209.911,9.069,61.0125,73.9,0.0,0.013525780682643427,0.11875000000000001,0.06842726200199656,0.0,4.999999873689376e-05,24.191462,0.0015876055,24.245684,0.7228024,0.00378631,5.581025,0.009999999776482582
73.14474776014674,-249.36466304026544,20.469750126552817,451.08,14,6400,False,953600,5575,149,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-51-10,1580788270,5.780481338500977,861.9024794101715,18198,gammaumd5,10.70.51.83,861.9024794101715,953600,149,8,88c48352,0,-113.20026326823671,24.534252806411438,6.823250042184273,18.641639316613265,3.7897745489130163,1.8223994828704313,2831000,953600,2508.018,18.262,3202.422,9.012,62.50000000000001,73.89999999999999,0.0,0.013525780682643427,0.13285714285714284,0.06842726200199656,0.0,4.999999873689376e-05,37.125,0.0024903573,37.17809,0.6174586,0.0055898316,5.558169,0.009999999776482582
72.44103964557853,-249.36466304026544,23.762040314051845,460.06,15,6400,False,960000,5590,150,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-51-16,1580788276,5.758946418762207,867.6614258289337,18198,gammaumd5,10.70.51.83,867.6614258289337,960000,150,8,88c48352,0,-113.20026326823671,24.534252806411438,7.920680104683946,18.646116749962392,3.7892466644461633,1.8219325251928256,2850000,960000,2508.981,17.913,3193.015,8.349,61.0875,73.9,0.0,0.013525780682643427,0.12125,0.06842726200199656,0.0,4.999999873689376e-05,44.814022,0.0011967177,44.86876,0.4875414,0.0042230906,5.5931807,0.009999999776482582
74.01205832371495,-191.18180759833194,24.535380325859293,457.41,19,6400,False,966400,5609,151,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-51-21,1580788281,5.62470555305481,873.2861313819885,18198,gammaumd5,10.70.51.83,873.2861313819885,966400,151,8,88c48352,0,-113.20026326823671,25.0554119857649,8.178460108619761,18.65281167715579,3.785415805138245,1.8208335878181545,2869000,966400,2493.57,18.613,3202.481,7.98,58.1,73.89999999999999,0.0,0.013525780682643427,0.10428571428571429,0.06842726200199656,0.0,4.999999873689376e-05,53.079094,0.0013350331,53.133736,0.4718744,0.0046181395,5.5976586,0.009999999776482582
74.01205832371495,-191.18180759833194,23.760585110892713,454.62,19,6400,False,972800,5628,152,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-51-27,1580788287,5.682294130325317,878.9684255123138,18198,gammaumd5,10.70.51.83,878.9684255123138,972800,152,8,88c48352,0,-113.20026326823671,25.0554119857649,7.920195036964236,18.649838384307376,3.7818086484733815,1.8222457431499586,2888000,972800,2486.651,18.357,3200.972,7.979,60.95,73.9,0.0,0.013525780682643427,0.1375,0.06842726200199656,0.0,4.999999873689376e-05,54.068714,0.003433376,54.121326,0.54498285,0.005695054,5.603698,0.009999999776482582
74.01205832371495,-179.65709205693565,24.746862048309705,456.0,5,6400,False,979200,5633,153,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-51-33,1580788293,5.6449830532073975,884.6134085655212,18198,gammaumd5,10.70.51.83,884.6134085655212,979200,153,8,88c48352,0,-113.20026326823671,25.0554119857649,8.248954016103232,18.65563857951179,3.7810451719690366,1.822432601500966,2907000,979200,2482.489,18.013,3199.302,7.724,62.17142857142857,73.95714285714287,0.0,0.013525780682643427,0.11285714285714286,0.06842726200199656,0.0,4.999999873689376e-05,26.083075,0.0008960984,26.138,0.6498127,0.0038325845,5.581818,0.009999999776482582
74.01205832371495,-179.65709205693565,24.988134976481955,458.64,13,6400,False,985600,5646,154,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-51-39,1580788299,5.705651760101318,890.3190603256226,18198,gammaumd5,10.70.51.83,890.3190603256226,985600,154,8,88c48352,0,-113.20026326823671,25.0554119857649,8.329378325493984,18.64665230698108,3.7796956802216117,1.8222152583140316,2926000,985600,2484.07,18.456,3195.687,7.596,62.31428571428571,74.0,0.0,0.013525780682643427,0.10857142857142857,0.06842726200199656,0.0,4.999999873689376e-05,45.37831,0.0017847032,45.432144,0.53712773,0.0054145353,5.5612407,0.009999999776482582
74.01205832371495,-179.65709205693565,25.583729873623227,463.47,15,6400,False,992000,5661,155,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-51-44,1580788304,5.835024833679199,896.1540851593018,18198,gammaumd5,10.70.51.83,896.1540851593018,992000,155,8,88c48352,0,-113.20026326823671,25.0554119857649,8.527909957874408,18.650447074766863,3.7783633979945366,1.821694516653952,2945000,992000,2480.76,17.741,3202.677,7.789,61.1875,74.0,0.0,0.013525780682643427,0.11625,0.06842726200199656,0.0,4.999999873689376e-05,50.4922,0.0035190159,50.54425,0.49581608,0.0046099517,5.5568113,0.009999999776482582
74.01205832371495,-179.65709205693565,31.26067930107238,467.53,15,6400,False,998400,5676,156,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-51-50,1580788310,5.8348963260650635,901.9889814853668,18198,gammaumd5,10.70.51.83,901.9889814853668,998400,156,8,88c48352,0,-102.53340253202867,25.0554119857649,10.42022643369079,18.645084872751557,3.7733244401300094,1.819930914360751,2964000,998400,2483.923,17.377,3197.201,7.824,58.7625,74.0,0.0,0.013525780682643427,0.10750000000000001,0.06842726200199656,0.0,4.999999873689376e-05,52.400425,0.0051087034,52.45109,0.482324,0.0063664927,5.5770316,0.009999999776482582
73.13542429497465,-179.65709205693565,31.482061706349487,468.41,18,6400,False,1004800,5694,157,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-51-56,1580788316,5.684980630874634,907.6739621162415,18198,gammaumd5,10.70.51.83,907.6739621162415,1004800,157,8,88c48352,0,-102.32126208844905,24.408235754895337,10.49402056878316,18.64194519579654,3.77110918079929,1.8221345392580852,2983000,1004800,2485.827,17.018,3179.59,7.858,61.95714285714287,74.0,0.0,0.013525780682643427,0.12142857142857144,0.06842726200199656,0.0,4.999999873689376e-05,61.513344,0.0033914242,61.56664,0.4788578,0.005361363,5.6686435,0.009999999776482582
73.13542429497465,-179.65709205693565,25.970120778018607,458.18,9,6400,False,1011200,5703,158,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-52-02,1580788322,5.664356231689453,913.3383183479309,18198,gammaumd5,10.70.51.83,913.3383183479309,1011200,158,8,88c48352,0,-102.32126208844905,24.408235754895337,8.6567069260062,18.658536021002327,3.772464714687557,1.8231653686766862,3002000,1011200,2491.348,16.808,3175.083,7.728,62.08571428571429,74.07142857142857,0.0014285714285714286,0.013525780682643427,0.11,0.06842726200199656,0.0,4.999999873689376e-05,33.527378,0.0028895175,33.580994,0.6075152,0.0042495634,5.650212,0.009999999776482582
73.13542429497465,-160.7630777831655,25.866718939624253,454.29,14,6400,False,1017600,5717,159,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-52-07,1580788327,5.761939525604248,919.1002578735352,18198,gammaumd5,10.70.51.83,919.1002578735352,1017600,159,8,88c48352,0,-102.32126208844905,24.408235754895337,8.622239646541418,18.654719669164493,3.7699696852922036,1.8220881265714914,3021000,1017600,2480.243,16.427,3185.838,7.601,61.28750000000001,74.1,0.0,0.013525780682643427,0.135,0.06842726200199656,0.0,4.999999873689376e-05,44.69359,0.0039119166,44.746216,0.56966156,0.0049328264,5.6537104,0.009999999776482582
73.13542429497465,-160.7630777831655,25.659884490612885,457.57,18,6400,False,1024000,5735,160,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-52-13,1580788333,5.681250095367432,924.7815079689026,18198,gammaumd5,10.70.51.83,924.7815079689026,1024000,160,8,88c48352,0,-100.95944152283482,24.408235754895337,8.553294830204296,18.65693825589351,3.768548393456856,1.8215813040567272,3040000,1024000,2472.989,16.131,3185.697,7.875,62.1,74.10000000000001,0.0,0.013525780682643427,0.11714285714285715,0.06842726200199656,0.0,4.999999873689376e-05,51.554672,0.0023558575,51.608803,0.48102936,0.0064189895,5.6485405,0.009999999776482582
73.13542429497465,-178.7370425828267,23.291019039701197,449.01,15,6400,False,1030400,5750,161,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-52-19,1580788339,5.809190034866333,930.5906980037689,18198,gammaumd5,10.70.51.83,930.5906980037689,1030400,161,8,88c48352,0,-100.95944152283482,24.408235754895337,7.763673013233732,18.653643351616427,3.7645580767190516,1.820828760616537,3059000,1030400,2483.91,15.889,3193.277,7.893,61.099999999999994,74.1,0.0,0.013525780682643427,0.1225,0.06842726200199656,0.0,4.999999873689376e-05,51.075233,0.0021284304,51.12908,0.47047785,0.004623639,5.5977316,0.009999999776482582
71.0137891191988,-178.7370425828267,22.22337711676052,445.2,16,6400,False,1036800,5766,162,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-52-25,1580788345,5.866094589233398,936.4567925930023,18198,gammaumd5,10.70.51.83,936.4567925930023,1036800,162,8,88c48352,0,-100.95944152283482,23.80315274900446,7.407792372253507,18.645808636844368,3.7621920978523793,1.822054714796205,3078000,1036800,2485.66,16.005,3210.564,7.719,59.4125,74.1,0.0,0.013525780682643427,0.10875,0.06842726200199656,0.0,4.999999873689376e-05,46.97839,0.0059764152,47.028168,0.5332194,0.007011205,5.575292,0.009999999776482582
71.0137891191988,-178.7370425828267,22.779955873060093,444.83,8,6400,False,1043200,5774,163,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-52-31,1580788351,5.61893105506897,942.0757236480713,18198,gammaumd5,10.70.51.83,942.0757236480713,1043200,163,8,88c48352,0,-100.95944152283482,23.80315274900446,7.593318624353363,18.658391254962297,3.764524146770626,1.8231106943567443,3097000,1043200,2484.914,16.733,3208.79,7.394,62.25714285714287,74.10000000000001,0.0,0.013525780682643427,0.11714285714285712,0.06842726200199656,0.0,4.999999873689376e-05,31.991114,0.0034485036,32.043133,0.5863291,0.0048199813,5.546282,0.009999999776482582
71.0137891191988,-178.7370425828267,20.573405678420375,445.56,13,6400,False,1049600,5787,164,f67cae13e5bc41d48a185a265ed4d205,2020-02-03_22-52-36,1580788356,5.817663669586182,947.8933873176575,18198,gammaumd5,10.70.51.83,947.8933873176575,1049600,164,8,88c48352,0,-100.95944152283482,23.80315274900446,6.857801892806792,18.664043036357704,3.76258595212045,1.8216543177741895,3116000,1049600,2484.479,16.827,3221.214,7.229,61.175,74.1875,0.0,0.013525780682643427,0.125,0.06842726200199656,0.0,4.999999873689376e-05,47.27009,0.002162574,47.322872,0.48837134,0.0052935896,5.4948673,0.009999999776482582
