episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/policy_0,policy_reward_min/policy_1,policy_reward_min/policy_2,policy_reward_max/policy_0,policy_reward_max/policy_1,policy_reward_max/policy_2,policy_reward_mean/policy_0,policy_reward_mean/policy_1,policy_reward_mean/policy_2,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/learner/policy_0/cur_kl_coeff,info/learner/policy_0/cur_lr,info/learner/policy_0/total_loss,info/learner/policy_0/policy_loss,info/learner/policy_0/vf_loss,info/learner/policy_0/vf_explained_var,info/learner/policy_0/kl,info/learner/policy_0/entropy,info/learner/policy_0/entropy_coeff,info/learner/policy_1/cur_kl_coeff,info/learner/policy_1/cur_lr,info/learner/policy_1/total_loss,info/learner/policy_1/policy_loss,info/learner/policy_1/vf_loss,info/learner/policy_1/vf_explained_var,info/learner/policy_1/kl,info/learner/policy_1/entropy,info/learner/policy_1/entropy_coeff,info/learner/policy_2/cur_kl_coeff,info/learner/policy_2/cur_lr,info/learner/policy_2/total_loss,info/learner/policy_2/policy_loss,info/learner/policy_2/vf_loss,info/learner/policy_2/vf_explained_var,info/learner/policy_2/kl,info/learner/policy_2/entropy,info/learner/policy_2/entropy_coeff
65.11885668127795,-209.7303017349914,9.172486869683485,463.82,17,6400,False,2272000,8081,355,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-39-19,1589740759,6.257089376449585,2205.602920293808,3228,gammaumd5,129.2.189.147,2205.602920293808,2272000,355,8,760730ec,0,-109.92224020852397,-103.2639336998885,-104.51762093820919,21.589454237759732,21.735428892774507,21.864623649511486,3.740788836003434,1.160584625794239,4.2711134078858075,17.870136685141787,3.4472096963051304,2.427926085893778,2130000,2272000,2548.865,27.701,3560.291,19.909,31.25,53.3,0.0,0.0,0.3,0.07423541156184772,0.0,4.999999873689376e-05,70.477104,-0.0012226998,70.53364,0.7784036,0.004686159,5.5310445,0.009999999776482582,0.0,4.999999873689376e-05,90.55152,-0.0056145326,90.62139,0.7103698,0.004626833,6.4269166,0.009999999776482582,0.0,4.999999873689376e-05,58.710163,0.011570289,58.765285,0.83797765,0.0096621765,6.6691747,0.009999999776482582
65.11885668127795,-209.7303017349914,3.011100313485363,447.98,20,6400,False,2278400,8101,356,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-39-25,1589740765,6.1394853591918945,2211.742405653,3228,gammaumd5,129.2.189.147,2211.742405653,2278400,356,8,760730ec,0,-109.92224020852397,-107.86010089245005,-106.35746303386986,21.589454237759732,21.735428892774507,21.864623649511486,3.0681929752867028,-0.5654887738816156,0.5083961120802727,17.886362221808557,3.447563453963298,2.4275835328815627,2136000,2278400,2534.45,28.355,3564.295,20.13,31.3375,53.3,0.0,0.0,0.33875,0.07423541156184772,0.0,4.999999873689376e-05,85.907875,0.0041582594,85.95953,0.7738378,0.005153744,5.581495,0.009999999776482582,0.0,4.999999873689376e-05,112.67017,0.00029543042,112.73452,0.8035907,0.0041609854,6.4632497,0.009999999776482582,0.0,4.999999873689376e-05,53.078075,0.0071676313,53.138157,0.8166191,0.0066514933,6.72567,0.009999999776482582
65.11885668127795,-219.20034078648317,-7.302090556242042,427.36,17,6400,False,2284800,8118,357,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-39-31,1589740771,6.3101584911346436,2218.0525641441345,3228,gammaumd5,129.2.189.147,2218.0525641441345,2284800,357,8,760730ec,0,-109.92224020852397,-107.86010089245005,-106.48171511168283,21.589454237759732,21.676863053503133,21.852539390015103,0.24945408416368445,-4.315725461128948,-3.235819179276783,17.88293139133927,3.4497930067257414,2.427745935813259,2142000,2284800,2551.725,23.693,3571.273,20.217,30.725,53.3,0.0,0.0,0.2975,0.07423541156184772,0.0,4.999999873689376e-05,58.13237,-0.005604953,58.19312,0.8140552,0.0034990937,5.5144744,0.009999999776482582,0.0,4.999999873689376e-05,82.48085,-0.0002224138,82.54673,0.8049574,0.0045934245,6.5652595,0.009999999776482582,0.0,4.999999873689376e-05,44.41806,0.0038222158,44.480793,0.83571696,0.004675185,6.6558223,0.009999999776482582
65.11885668127795,-219.20034078648317,-5.001449956034781,430.22,11,6400,False,2291200,8129,358,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-39-38,1589740778,6.251728773117065,2224.3042929172516,3228,gammaumd5,129.2.189.147,2224.3042929172516,2291200,358,8,760730ec,0,-109.92224020852397,-107.86010089245005,-106.48171511168283,21.589454237759732,21.676863053503133,21.852539390015103,1.3378597092038615,-3.2073684440654118,-3.131941221173235,17.911958252252,3.451379236628477,2.4285593172277897,2148000,2291200,2555.237,23.505,3578.548,20.08,31.6625,53.3,0.0,0.0,0.31625000000000003,0.07423541156184772,0.0,4.999999873689376e-05,40.857723,-0.0043832003,40.917805,0.86058825,0.00395945,5.569407,0.009999999776482582,0.0,4.999999873689376e-05,52.30131,0.0033892111,52.36226,0.8238893,0.0039538494,6.4332085,0.009999999776482582,0.0,4.999999873689376e-05,32.449463,0.0051496485,32.512173,0.8633476,0.0037943844,6.7861056,0.009999999776482582
55.48704288504085,-219.20034078648317,-13.181875420401052,416.29,13,6400,False,2297600,8142,359,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-39-44,1589740784,6.247514963150024,2230.5518078804016,3228,gammaumd5,129.2.189.147,2230.5518078804016,2297600,359,8,760730ec,0,-109.92224020852397,-107.86010089245005,-107.69881922472268,18.354316158064947,18.359512472370014,18.77321425460589,-0.038702392659618286,-6.588854082347828,-6.554318945393609,17.89111189816989,3.450225928609746,2.42853205939396,2154000,2297600,2558.367,23.564,3579.451,20.194,31.1625,53.3,0.0,0.0,0.365,0.07423541156184772,0.0,4.999999873689376e-05,47.27367,0.0007644196,47.329346,0.88731676,0.004650905,5.643988,0.009999999776482582,0.0,4.999999873689376e-05,55.24251,-0.0037988683,55.311764,0.86761,0.006496712,6.544293,0.009999999776482582,0.0,4.999999873689376e-05,35.676163,0.0035173285,35.74055,0.89783615,0.0039052255,6.790545,0.009999999776482582
56.59991955710575,-219.20034078648317,-8.555894013042277,422.49,13,6400,False,2304000,8155,360,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-39-50,1589740790,6.197640419006348,2236.749448299408,3228,gammaumd5,129.2.189.147,2236.749448299408,2304000,360,8,760730ec,0,-108.91917243778396,-107.86010089245005,-110.86444965338646,18.582639892818406,19.08587379218079,18.931405872106552,1.2399678234794762,-4.35942793577289,-5.436433900748869,17.87060395334033,3.4492130345009047,2.428160544944089,2160000,2304000,2564.357,23.455,3575.18,19.428,31.275,53.3625,0.0,0.0,0.33625000000000005,0.07423541156184772,0.0,4.999999873689376e-05,45.551807,0.0031866396,45.604816,0.87942046,0.0033099751,5.62023,0.009999999776482582,0.0,4.999999873689376e-05,51.42978,-0.00035967756,51.4955,0.83698195,0.002610717,6.5361342,0.009999999776482582,0.0,4.999999873689376e-05,37.120968,0.0071939453,37.182507,0.874438,0.003727061,6.87311,0.009999999776482582
67.7466059334401,-219.20034078648317,-1.7447327823605219,434.76,17,6400,False,2310400,8172,361,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-39-57,1589740797,6.265146255493164,2243.014594554901,3228,gammaumd5,129.2.189.147,2243.014594554901,2310400,361,8,760730ec,0,-108.91917243778396,-107.86010089245005,-110.86444965338646,22.20652878602656,22.711119504800685,22.8289576426129,1.8340048197105814,-1.7783156058603617,-1.8004219962107435,17.864722646960903,3.445097026637784,2.427249167979672,2166000,2310400,2562.199,24.188,3573.412,19.644,31.374999999999996,53.3875,0.0,0.0,0.295,0.07423541156184772,0.0,4.999999873689376e-05,51.08707,0.0039310306,51.139965,0.85952324,0.003956437,5.6821666,0.009999999776482582,0.0,4.999999873689376e-05,84.12925,0.0034290522,84.19097,0.71424943,0.0029867934,6.514639,0.009999999776482582,0.0,4.999999873689376e-05,48.65012,0.0020984046,48.717136,0.85853463,0.0038148398,6.9111075,0.009999999776482582
67.7466059334401,-219.20034078648317,3.745279162235667,444.88,15,6400,False,2316800,8187,362,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-40-03,1589740803,6.204878091812134,2249.2194726467133,3228,gammaumd5,129.2.189.147,2249.2194726467133,2316800,362,8,760730ec,0,-108.91917243778396,-107.86010089245005,-110.86444965338646,22.20652878602656,22.711119504800685,22.8289576426129,3.330429887168573,-0.3104471229342771,0.7252963980013702,17.88691705213833,3.450364659396962,2.4277341205226084,2172000,2316800,2574.007,24.368,3573.372,20.47,31.537499999999998,53.4,0.0,0.0,0.29625,0.07423541156184772,0.0,4.999999873689376e-05,43.840363,0.005180666,43.890568,0.87548405,0.0053748707,5.538708,0.009999999776482582,0.0,4.999999873689376e-05,68.50738,-0.0015853727,68.57522,0.7410225,0.0022071013,6.626202,0.009999999776482582,0.0,4.999999873689376e-05,41.866447,-0.00050303433,41.93603,0.86770767,0.0027358264,6.9082413,0.009999999776482582
67.7466059334401,-219.20034078648317,6.272429574330881,450.2,10,6400,False,2323200,8197,363,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-40-09,1589740809,6.222863674163818,2255.442336320877,3228,gammaumd5,129.2.189.147,2255.442336320877,2323200,363,8,760730ec,0,-108.91917243778396,-106.46174659060006,-110.86444965338646,22.20652878602656,22.711119504800685,22.8289576426129,4.49080183191535,1.912618481622385,-0.130990739206854,17.86805727683619,3.4425110229230085,2.4261484938040603,2178000,2323200,2572.868,23.89,3572.499,20.547,31.4375,53.4,0.0,0.0,0.31,0.07423541156184772,0.0,4.999999873689376e-05,44.905075,0.005618803,44.953472,0.8617081,0.0046486272,5.401026,0.009999999776482582,0.0,4.999999873689376e-05,64.349365,0.0024764973,64.412834,0.7313101,0.0022661777,6.5949044,0.009999999776482582,0.0,4.999999873689376e-05,32.12793,0.0045509506,32.191658,0.8889131,0.0020078316,6.827814,0.009999999776482582
67.7466059334401,-219.20034078648317,9.24896932465824,453.94,12,6400,False,2329600,8209,364,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-40-16,1589740816,6.255530834197998,2261.697867155075,3228,gammaumd5,129.2.189.147,2261.697867155075,2329600,364,8,760730ec,0,-108.91917243778396,-106.46174659060006,-110.86444965338646,22.20652878602656,22.711119504800685,22.8289576426129,5.826803691066642,3.2365905518628004,0.18557508172879275,17.882521676056186,3.44572075559509,2.4275075065850933,2184000,2329600,2580.97,24.417,3575.834,19.744,31.337500000000002,53.4,0.0,0.0,0.29375,0.07423541156184772,0.0,4.999999873689376e-05,37.79862,-0.00042947926,37.853374,0.8965976,0.005325312,5.432492,0.009999999776482582,0.0,4.999999873689376e-05,54.79161,5.9421483e-05,54.857464,0.79238087,0.0038285507,6.591348,0.009999999776482582,0.0,4.999999873689376e-05,28.441328,0.0019539276,28.507814,0.8916128,0.0033670121,6.84421,0.009999999776482582
67.7466059334401,-279.54111150302924,9.571580060646951,458.49,14,6400,False,2336000,8223,365,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-40-22,1589740822,6.2497241497039795,2267.947591304779,3228,gammaumd5,129.2.189.147,2267.947591304779,2336000,365,8,760730ec,0,-95.63026510210088,-103.87269680349468,-110.86444965338646,22.20652878602656,22.711119504800685,22.8289576426129,6.33806268562252,2.622418737073115,0.6110986379513119,17.840534569476223,3.436333654814474,2.4252883046862346,2190000,2336000,2581.088,24.199,3575.059,19.505,31.325000000000003,53.4,0.0,0.0,0.2975,0.07423541156184772,0.0,4.999999873689376e-05,47.65968,-0.0028318947,47.71782,0.8708837,0.0061139357,5.530386,0.009999999776482582,0.0,4.999999873689376e-05,55.070263,-0.00023181706,55.13695,0.8278137,0.002315093,6.6456065,0.009999999776482582,0.0,4.999999873689376e-05,42.75617,0.0056747063,42.81931,0.8449505,0.0036583825,6.8814206,0.009999999776482582
67.7466059334401,-279.54111150302924,16.421254277991387,471.55,17,6400,False,2342400,8240,366,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-40-28,1589740828,6.234838247299194,2274.1824295520782,3228,gammaumd5,129.2.189.147,2274.1824295520782,2342400,366,8,760730ec,0,-95.63026510210088,-103.87269680349468,-110.86444965338646,22.20652878602656,22.711119504800685,22.8289576426129,6.929312774109806,5.236083094067092,4.2558584098144845,17.855085806909006,3.438904924343259,2.4257326574952542,2196000,2342400,2586.419,23.692,3579.069,19.402,31.362499999999997,53.4,0.0,0.0,0.30625,0.07423541156184772,0.0,4.999999873689376e-05,44.418728,0.003923224,44.470387,0.89000934,0.003777712,5.5589433,0.009999999776482582,0.0,4.999999873689376e-05,58.13646,-0.0026713435,58.204853,0.8317916,0.0028044998,6.5720696,0.009999999776482582,0.0,4.999999873689376e-05,40.91712,-0.0011883811,40.98721,0.8792296,0.0031073347,6.889555,0.009999999776482582
67.7466059334401,-279.54111150302924,21.811834528808973,471.39,16,6400,False,2348800,8256,367,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-40-34,1589740834,6.204554080963135,2280.3869836330414,3228,gammaumd5,129.2.189.147,2280.3869836330414,2348800,367,8,760730ec,0,-93.14737907517701,-103.87269680349468,-106.17438734757404,22.20652878602656,22.711119504800685,22.8289576426129,10.05215311187164,7.310211669507746,4.449469747429584,17.8808432172264,3.4478017328565147,2.4274661871899603,2202000,2348800,2576.198,23.887,3578.981,19.134,31.3375,53.4,0.0,0.0,0.33,0.07423541156184772,0.0,4.999999873689376e-05,61.131226,-0.0012800066,61.187237,0.8228793,0.0028220161,5.4725895,0.009999999776482582,0.0,4.999999873689376e-05,78.246605,0.007939438,78.305725,0.78567857,0.003332812,6.7052035,0.009999999776482582,0.0,4.999999873689376e-05,48.523373,-0.005685646,48.59732,0.83895,0.005039183,6.825977,0.009999999776482582
59.66266395593993,-279.54111150302924,14.372692665255595,460.42,12,6400,False,2355200,8268,368,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-40-41,1589740841,6.2231035232543945,2286.610087156296,3228,gammaumd5,129.2.189.147,2286.610087156296,2355200,368,8,760730ec,0,-98.38175266422331,-103.87269680349468,-106.17438734757404,19.74692855790878,19.86257408458429,20.053161313446857,7.56050978274317,3.8392864838871144,2.9728963986253047,17.882486453939336,3.4439509612371295,2.4271764728260505,2208000,2355200,2576.765,23.969,3576.057,19.262,31.575,53.4,0.0,0.0,0.2975,0.07423541156184772,0.0,4.999999873689376e-05,40.711143,-0.0033070855,40.768784,0.8096144,0.005473157,5.4333606,0.009999999776482582,0.0,4.999999873689376e-05,44.793472,0.0013893888,44.858204,0.8013389,0.0035398612,6.612417,0.009999999776482582,0.0,4.999999873689376e-05,38.151375,0.004987234,38.214806,0.8136421,0.004070122,6.841753,0.009999999776482582
59.66266395593993,-279.54111150302924,12.758234115881345,456.77,12,6400,False,2361600,8280,369,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-40-47,1589740847,6.221169710159302,2292.831256866455,3228,gammaumd5,129.2.189.147,2292.831256866455,2361600,369,8,760730ec,0,-98.38175266422331,-103.87269680349468,-108.01119645731524,19.74692855790878,19.86257408458429,20.053161313446857,7.357282477520249,3.6632670903539566,1.737684548007136,17.90573368280448,3.4497253872610565,2.4294131410811506,2214000,2361600,2569.97,23.948,3580.17,19.297,31.200000000000003,53.4,0.0,0.0,0.29,0.07423541156184772,0.0,4.999999873689376e-05,36.786747,0.002344404,36.839485,0.86421055,0.005303404,5.508119,0.009999999776482582,0.0,4.999999873689376e-05,53.430584,0.0013688345,53.495182,0.81391555,0.0020014695,6.597263,0.009999999776482582,0.0,4.999999873689376e-05,29.775665,-0.0004892771,29.84439,0.86991906,0.0027012592,6.8237586,0.009999999776482582
59.66266395593993,-279.54111150302924,12.251172992845966,457.95,12,6400,False,2368000,8292,370,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-40-53,1589740853,6.219358921051025,2299.050615787506,3228,gammaumd5,129.2.189.147,2299.050615787506,2368000,370,8,760730ec,0,-98.38175266422331,-103.87269680349468,-108.01119645731524,19.74692855790878,19.86257408458429,20.053161313446857,6.504714491039046,2.820562911168669,2.9258955906382442,17.884804154736788,3.4446592021767386,2.4291452975323344,2220000,2368000,2569.875,24.42,3582.151,20.038,31.375,53.4625,0.0,0.0,0.33999999999999997,0.07423541156184772,0.0,4.999999873689376e-05,42.944763,-0.0033054196,43.00394,0.87440616,0.0032197535,5.5873375,0.009999999776482582,0.0,4.999999873689376e-05,48.720306,0.00026784805,48.785522,0.84758645,0.0024635687,6.547922,0.009999999776482582,0.0,4.999999873689376e-05,38.27332,0.0003313989,38.34116,0.82353884,0.0024863803,6.8176484,0.009999999776482582
59.66266395593993,-279.54111150302924,5.0265438313980075,453.37,19,6400,False,2374400,8311,371,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-41-00,1589740860,6.142896890640259,2305.1935126781464,3228,gammaumd5,129.2.189.147,2305.1935126781464,2374400,371,8,760730ec,0,-98.38175266422331,-103.87269680349468,-108.01119645731524,19.74692855790878,19.86257408458429,20.053161313446857,3.420170149571104,-1.288719054750791,2.8950927365776895,17.8938493817211,3.446897027768026,2.4293350175635773,2226000,2374400,2559.804,19.819,3584.255,19.917,31.299999999999997,53.5,0.0,0.0,0.295,0.07423541156184772,0.0,4.999999873689376e-05,60.155773,0.0020567894,60.208862,0.8322701,0.0057844403,5.514792,0.009999999776482582,0.0,4.999999873689376e-05,63.2742,0.003677808,63.336716,0.82872033,0.003021043,6.620273,0.009999999776482582,0.0,4.999999873689376e-05,46.028885,0.0023186621,46.095264,0.8083404,0.006181395,6.869551,0.009999999776482582
62.242718894267455,-208.93908839835785,11.31520865883474,460.7,13,6400,False,2380800,8324,372,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-41-06,1589740866,6.163527727127075,2311.3570404052734,3228,gammaumd5,129.2.189.147,2311.3570404052734,2380800,372,8,760730ec,0,-105.215585515912,-103.74375240116692,-108.01119645731524,20.608525922289118,20.57445848477073,21.059734487207606,3.4650707537292784,1.8455035027333815,6.0046344023720755,17.875787137107732,3.447593358215636,2.4278970573178915,2232000,2380800,2555.052,19.748,3584.925,19.697,31.137500000000003,53.5,0.0,0.0,0.3,0.07423541156184772,0.0,4.999999873689376e-05,49.048634,-0.0007430723,49.10358,0.8609622,0.005272409,5.420437,0.009999999776482582,0.0,4.999999873689376e-05,66.374214,0.00016096763,66.44035,0.7819118,0.0034800668,6.6304836,0.009999999776482582,0.0,4.999999873689376e-05,46.444992,-0.0080573065,46.52062,0.8199381,0.0030648916,6.7569833,0.009999999776482582
62.242718894267455,-211.32167611131445,5.292876938702824,450.67,14,6400,False,2387200,8338,373,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-41-12,1589740872,6.247335195541382,2317.604375600815,3228,gammaumd5,129.2.189.147,2317.604375600815,2387200,373,8,760730ec,0,-105.215585515912,-105.60387484993164,-108.01119645731524,20.608525922289118,20.57445848477073,21.059734487207606,2.1490761983635185,-0.5075735059489218,3.651374246288224,17.887734738689705,3.4466529572556857,2.4281783257877416,2238000,2387200,2551.844,20.136,3590.008,19.884,31.425,53.5,0.0,0.0,0.3025,0.07423541156184772,0.0,4.999999873689376e-05,46.41153,0.0015212785,46.463993,0.8967516,0.006272715,5.3985257,0.009999999776482582,0.0,4.999999873689376e-05,69.00704,0.0023234382,69.07119,0.8288773,0.0036914684,6.6470256,0.009999999776482582,0.0,4.999999873689376e-05,32.13908,0.0016789533,32.20468,0.90002567,0.006026545,6.727862,0.009999999776482582
62.242718894267455,-212.28414221201092,-1.6939445442656886,443.01,16,6400,False,2393600,8354,374,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-41-18,1589740878,6.151131868362427,2323.7555074691772,3228,gammaumd5,129.2.189.147,2323.7555074691772,2393600,374,8,760730ec,0,-105.215585515912,-105.60387484993164,-108.01119645731524,20.608525922289118,20.57445848477073,21.059734487207606,-0.2139222094199335,-2.785857521450771,1.3058351866050095,17.90440952266858,3.449687010580759,2.4299029467272852,2244000,2393600,2543.439,19.745,3587.707,20.073,31.1625,53.5,0.0,0.0,0.33125000000000004,0.07423541156184772,0.0,4.999999873689376e-05,63.31706,-0.006984344,63.37881,0.85491174,0.0052956496,5.4765344,0.009999999776482582,0.0,4.999999873689376e-05,78.80921,-0.0034220426,78.87891,0.7914762,0.0036340822,6.6278386,0.009999999776482582,0.0,4.999999873689376e-05,45.469162,0.0044356287,45.532116,0.87873,0.0061916,6.7388444,0.009999999776482582
65.61960595776333,-212.28414221201092,2.092050091754933,441.98,13,6400,False,2400000,8367,375,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-41-25,1589740885,6.2548933029174805,2330.0104007720947,3228,gammaumd5,129.2.189.147,2330.0104007720947,2400000,375,8,760730ec,0,-105.215585515912,-105.60387484993164,-110.15068898055083,21.535963114971914,21.939798890768238,22.14384395202311,2.082847376788654,0.5323180316869766,-0.5231153167207019,17.878186594146783,3.445584881462895,2.4286459935419122,2250000,2400000,2542.261,19.781,3589.325,20.013,31.5375,53.5,0.0,0.0,0.29625,0.07423541156184772,0.0,4.999999873689376e-05,60.143047,0.0034726092,60.193787,0.85874087,0.004459155,5.420915,0.009999999776482582,0.0,4.999999873689376e-05,78.90304,0.0029916235,78.96576,0.8213696,0.0029928943,6.5707746,0.009999999776482582,0.0,4.999999873689376e-05,34.089386,0.0036781116,34.153267,0.91131157,0.007840404,6.7556133,0.009999999776482582
65.61960595776333,-216.3868112177588,1.588838715387097,439.71,20,6400,False,2406400,8387,376,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-41-31,1589740891,6.216628789901733,2336.2270295619965,3228,gammaumd5,129.2.189.147,2336.2270295619965,2406400,376,8,760730ec,0,-105.215585515912,-105.60387484993164,-110.15068898055083,21.535963114971914,21.939798890768238,22.14384395202311,3.2069889772450524,-0.29843263674993387,-1.3197176251080263,17.84812099880135,3.4375374647579933,2.425887309238664,2256000,2406400,2543.83,19.693,3586.861,19.927,31.25,53.5,0.0,0.0,0.29125,0.07423541156184772,0.0,4.999999873689376e-05,70.12286,-0.0005600434,70.17756,0.8564563,0.0062824623,5.414093,0.009999999776482582,0.0,4.999999873689376e-05,83.961136,-0.002174915,84.02993,0.8075616,0.004307452,6.662081,0.009999999776482582,0.0,4.999999873689376e-05,60.138275,0.0023840768,60.203598,0.81420225,0.005110767,6.7706795,0.009999999776482582
65.61960595776333,-216.3868112177588,-1.0770453718662651,432.26,13,6400,False,2412800,8400,377,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-41-37,1589740897,6.336606502532959,2342.5636360645294,3228,gammaumd5,129.2.189.147,2342.5636360645294,2412800,377,8,760730ec,0,-105.215585515912,-105.60387484993164,-110.15068898055083,21.535963114971914,21.939798890768238,22.14384395202311,3.661535628250176,-0.8045344266986193,-3.9340465734178283,17.832184181602692,3.4376540522754566,2.4245420063201326,2262000,2412800,2557.529,19.589,3585.597,19.991,31.5625,53.5,0.0,0.0,0.34875,0.07423541156184772,0.0,4.999999873689376e-05,56.839188,-0.0039337073,56.897198,0.88360095,0.0052125715,5.4074664,0.009999999776482582,0.0,4.999999873689376e-05,61.311924,-0.0025107218,61.381317,0.8483972,0.0022697826,6.6884384,0.009999999776482582,0.0,4.999999873689376e-05,47.64365,0.00034356987,47.711193,0.87474364,0.006323876,6.7881856,0.009999999776482582
65.61960595776333,-216.3868112177588,0.08000034826370836,433.03,11,6400,False,2419200,8411,378,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-41-44,1589740904,6.262456893920898,2348.8260929584503,3228,gammaumd5,129.2.189.147,2348.8260929584503,2419200,378,8,760730ec,0,-105.215585515912,-105.60387484993164,-110.15068898055083,21.535963114971914,21.939798890768238,22.14384395202311,3.700194041697151,0.29555090264028905,-3.9157445960737376,17.873881794732938,3.443811304294899,2.426813416489359,2268000,2419200,2563.34,19.494,3582.638,20.356,31.45,53.525,0.0,0.0,0.34375,0.07423541156184772,0.0,4.999999873689376e-05,52.670444,0.0024106519,52.722523,0.8972259,0.0035037939,5.449924,0.009999999776482582,0.0,4.999999873689376e-05,63.4101,-0.00492375,63.48135,0.844845,0.003500482,6.6321588,0.009999999776482582,0.0,4.999999873689376e-05,30.951395,-0.0007710292,31.020159,0.9307842,0.0034425787,6.7993903,0.009999999776482582
65.61960595776333,-216.3868112177588,-0.102405339619148,433.32,14,6400,False,2425600,8425,379,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-41-50,1589740910,6.092175722122192,2354.9182686805725,3228,gammaumd5,129.2.189.147,2354.9182686805725,2425600,379,8,760730ec,0,-99.61474870882618,-105.60387484993164,-110.15068898055083,21.535963114971914,21.939798890768238,22.14384395202311,4.991048233482675,-0.43218509066694955,-4.661268482434877,17.89357717643441,3.445624307722667,2.4286568127835912,2274000,2425600,2554.601,19.507,3577.539,20.082,31.15,53.5,0.0,0.0,0.305,0.07423541156184772,0.0,4.999999873689376e-05,52.672688,0.008092779,52.72028,0.90571946,0.0045147804,5.568788,0.009999999776482582,0.0,4.999999873689376e-05,66.88003,0.0005027375,66.9461,0.8716821,0.0022855664,6.6570582,0.009999999776482582,0.0,4.999999873689376e-05,46.30872,0.0076853936,46.37021,0.8895409,0.0033303834,6.9167075,0.009999999776482582
65.61960595776333,-216.3868112177588,-6.1505411547073185,426.28,17,6400,False,2432000,8442,380,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-41-56,1589740916,6.185131788253784,2361.1034004688263,3228,gammaumd5,129.2.189.147,2361.1034004688263,2432000,380,8,760730ec,0,-99.61474870882618,-105.23439665332748,-110.15068898055083,21.535963114971914,21.939798890768238,22.14384395202311,2.619147946885784,-2.762323839762251,-6.007365261830858,17.873380249265143,3.4430248160615076,2.4279198975232954,2280000,2432000,2554.797,19.112,3573.126,20.535,31.2,53.587500000000006,0.0,0.0,0.29,0.07423541156184772,0.0,4.999999873689376e-05,60.12332,0.0033019502,60.176174,0.89962465,0.00546629,5.615294,0.009999999776482582,0.0,4.999999873689376e-05,78.61935,0.0018945526,78.684746,0.84424114,0.0033145135,6.730595,0.009999999776482582,0.0,4.999999873689376e-05,43.3466,0.0005567794,43.41518,0.90931267,0.0043269047,6.9139175,0.009999999776482582
65.61960595776333,-216.3868112177588,-0.49977274668636285,441.13,18,6400,False,2438400,8460,381,52757036a7864b6b9ad1aae563efd341,2020-05-17_18-42-02,1589740922,6.212315082550049,2367.3157155513763,3228,gammaumd5,129.2.189.147,2367.3157155513763,2438400,381,8,760730ec,0,-96.24549765031165,-105.23439665332748,-109.51039162821448,21.535963114971914,21.939798890768238,22.14384395202311,3.4721416085997254,-1.9334043377971613,-2.0385100174889317,17.864132560603643,3.4369350906682414,2.426547114778516,2286000,2438400,2558.511,19.592,3575.528,20.599,31.475,53.6,0.0,0.0,0.3,0.07423541156184772,0.0,4.999999873689376e-05,42.11317,-0.010213985,42.17863,0.9304071,0.0028241118,5.524639,0.009999999776482582,0.0,4.999999873689376e-05,58.4886,0.0006869063,58.555378,0.88473636,0.0033626258,6.747147,0.009999999776482582,0.0,4.999999873689376e-05,43.674488,-0.002253754,43.745205,0.9075784,0.0031176119,6.8460135,0.009999999776482582
