episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/num_weight_syncs,info/num_steps_replayed,info/sample_throughput,info/train_throughput,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/timing_breakdown/optimizer_step_time_ms,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/learner/policy_0/cur_lr,info/learner/policy_0/policy_loss,info/learner/policy_0/entropy,info/learner/policy_0/entropy_coeff,info/learner/policy_0/var_gnorm,info/learner/policy_0/vf_loss,info/learner/policy_0/vf_explained_var,info/learner/policy_0/grad_gnorm
19.13,-6.0,-1.1892000000000014,501.0,32,16000,False,368000,704,21,0107dba602534829a2867ec6f65c3f37,2020-02-04_21-35-50,1580870150,11.68629002571106,240.49415493011475,5676,gammaumd8,10.70.51.95,240.49415493011475,368000,21,8,a632b7e0,0,368000,368000,2301,0,1359.573,1359.573,46.14666666666667,50.52666666666666,0.0,0.010262464807919352,0.050666666666666665,0.08149559851166167,136.702,154.375,nan,nan,235.429,575,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004912000149488449,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
19.13,-6.0,-1.1806000000000008,501.0,40,16000,False,384000,744,22,0107dba602534829a2867ec6f65c3f37,2020-02-04_21-36-02,1580870162,11.85493803024292,252.34909296035767,5676,gammaumd8,10.70.51.95,252.34909296035767,384000,22,8,a632b7e0,0,384000,384000,2403,0,1342.887,1342.887,46.786666666666676,50.64666666666666,0.0,0.010280628462446645,0.05266666666666667,0.08149559851166167,98.894,166.56,nan,nan,249.741,600,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004908000119030476,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
0.8700000000000011,-6.0,-1.1964000000000004,501.0,24,16640,False,400640,768,23,0107dba602534829a2867ec6f65c3f37,2020-02-04_21-36-14,1580870174,11.861435890197754,264.2105288505554,5676,gammaumd8,10.70.51.95,264.2105288505554,400640,23,8,a632b7e0,0,400640,400640,2505,0,1397.542,1397.542,47.28,50.79333333333334,0.0,0.010353283080555806,0.055333333333333325,0.08149559851166167,120.654,131.244,nan,nan,280.315,626,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004904000088572502,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
0.8700000000000011,-6.0,-1.0709000000000004,501.0,40,16000,False,416640,808,24,0107dba602534829a2867ec6f65c3f37,2020-02-04_21-36-26,1580870186,11.898101091384888,276.1086299419403,5676,gammaumd8,10.70.51.95,276.1086299419403,416640,24,8,a632b7e0,0,416640,416640,2605,0,1340.464,1340.465,46.368750000000006,50.83125,0.0,0.010353283080555808,0.053125000000000006,0.08149559851166167,131.135,126.006,nan,nan,293.183,651,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004899839987047017,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
3.3599999999999732,-6.0,-0.9696000000000004,501.0,24,16640,False,433280,832,25,0107dba602534829a2867ec6f65c3f37,2020-02-04_21-36-38,1580870198,11.712360143661499,287.8209900856018,5676,gammaumd8,10.70.51.95,287.8209900856018,433280,25,8,a632b7e0,0,432640,433280,2708,0,1415.028,1360.604,46.54666666666667,50.933333333333344,0.0,0.010353283080555806,0.05533333333333333,0.08149559851166167,112.564,88.174,nan,nan,367.964,677,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004895839956589043,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
15.720000000000047,-4.68,-0.8212999999999998,501.0,48,16000,False,449280,880,26,0107dba602534829a2867ec6f65c3f37,2020-02-04_21-36-49,1580870209,11.72318434715271,299.5441744327545,5676,gammaumd8,10.70.51.95,299.5441744327545,449280,26,8,a632b7e0,0,449280,449280,2811,0,1360.169,1414.575,46.20666666666667,51.006666666666675,0.0,0.010353283080555806,0.04933333333333333,0.08149559851166167,125.463,153.377,nan,nan,305.85,702,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004891679855063558,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
15.720000000000047,-5.780000000000005,-0.8377,501.0,16,16000,False,465280,896,27,0107dba602534829a2867ec6f65c3f37,2020-02-04_21-37-01,1580870221,11.504985570907593,311.0491600036621,5676,gammaumd8,10.70.51.95,311.0491600036621,465280,27,8,a632b7e0,0,464640,465280,2908,0,1385.55,1330.128,45.32000000000001,51.066666666666656,0.0,0.010353283080555806,0.048666666666666664,0.08149559851166167,165.562,96.036,nan,nan,389.332,727,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004887679824605584,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
20.300000000000015,-5.780000000000005,-0.3607999999999994,501.0,40,16000,False,481280,936,28,0107dba602534829a2867ec6f65c3f37,2020-02-04_21-37-13,1580870233,11.491244792938232,322.54040479660034,5676,gammaumd8,10.70.51.95,322.54040479660034,481280,28,8,a632b7e0,0,480640,481280,3008,0,1385.384,1385.384,45.3,51.086666666666666,0.0,0.010353283080555806,0.056666666666666664,0.08149559851166167,119.373,97.147,nan,nan,385.257,752,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004883679794147611,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
20.300000000000015,-5.780000000000005,-0.3280999999999994,501.0,24,15360,False,496640,960,29,0107dba602534829a2867ec6f65c3f37,2020-02-04_21-37-24,1580870244,11.548604011535645,334.089008808136,5676,gammaumd8,10.70.51.95,334.089008808136,496640,29,8,a632b7e0,0,496640,496640,3107,0,1324.626,1379.819,45.059999999999995,51.32000000000001,0.0,0.010353283080555806,0.05733333333333333,0.08149559851166167,131.747,102.438,nan,nan,394.083,776,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004879680054727942,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
20.300000000000015,-4.52,-0.28140000000000037,501.0,40,16000,False,512640,1000,30,0107dba602534829a2867ec6f65c3f37,2020-02-04_21-37-36,1580870256,11.563881874084473,345.65289068222046,5676,gammaumd8,10.70.51.95,345.65289068222046,512640,30,8,a632b7e0,0,512640,512640,3206,0,1377.806,1377.806,44.84,51.52666666666667,0.0,0.010353283080555806,0.05266666666666667,0.08149559851166167,116.297,71.41,nan,nan,396.851,801,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.00048758400953374803,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
