episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,evaluation/episode_reward_max,evaluation/episode_reward_min,evaluation/episode_reward_mean,evaluation/episode_len_mean,evaluation/episodes_this_iter,evaluation/policy_reward_min/policy_0,evaluation/policy_reward_max/policy_0,evaluation/policy_reward_mean/policy_0,evaluation/sampler_perf/mean_env_wait_ms,evaluation/sampler_perf/mean_processing_ms,evaluation/sampler_perf/mean_inference_ms
18.164577685208727,-8.855386381452167,-1.297161761076459,200.0,0,1280,False,967680,4800,756,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-03-35,1580922215,1.435974359512329,1087.4196393489838,17490,gammaumd8,10.70.51.95,1087.4196393489838,967680,756,8,a3317624,0,0.020000000000000018,0.020000000000000018,756,386560,967680,1323.242,61.449,15.415,36.659,33214.245,512.0,42.85,84.3,0.0,0.010353283080555808,0.005,0.07133133678192213,-1.000048957761198,-1.000048957761198,-1.000048957761198,200.0,1,-1.000017630209733,-3.403473401775159e-06,-0.20000979155223958,35.74664544685283,2.4750743638301587,3.9494984602025984
18.164577685208727,-8.855386381452167,-1.297161761076459,200.0,0,1280,False,968960,4800,757,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-03-37,1580922217,1.4222526550292969,1088.841892004013,17490,gammaumd8,10.70.51.95,1088.841892004013,968960,757,8,a3317624,0,0.020000000000000018,0.020000000000000018,757,387072,968960,1323.677,55.092,15.626,37.125,32766.7,512.0,43.7,84.3,0.0,0.010353283080555808,0.0,0.07133133678192213,-3.8200509452990357,-3.8200509452990357,-3.8200509452990357,200.0,1,-1.0000174773386075,-1.38808429532844e-05,-0.7640101890598071,35.74664544685283,2.4750743638301587,3.9494984602025984
18.164577685208727,-8.855386381452167,-1.297161761076459,200.0,0,1280,False,970240,4800,758,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-03-38,1580922218,1.385040044784546,1090.2269320487976,17490,gammaumd8,10.70.51.95,1090.2269320487976,970240,758,8,a3317624,0,0.020000000000000018,0.020000000000000018,758,387584,970240,1318.435,54.171,15.396,37.31,33254.827,512.0,42.599999999999994,84.3,0.0,0.010353283080555808,0.01,0.07133133678192213,0.06994882912831962,0.06994882912831962,0.06994882912831962,200.0,1,-1.781243587828385e-05,0.06999346353783381,0.013989765825663924,35.74664544685283,2.4750743638301587,3.9494984602025984
18.164577685208727,-8.855386381452167,-1.297161761076459,200.0,0,1280,False,971520,4800,759,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-03-40,1580922220,1.3942034244537354,1091.6211354732513,17490,gammaumd8,10.70.51.95,1091.6211354732513,971520,759,8,a3317624,0,0.020000000000000018,0.020000000000000018,759,388096,971520,1308.459,55.716,15.022,36.546,34083.147,512.0,40.55,84.35,0.0,0.010353283080555808,0.0,0.07133133678192213,-2.0000507164644006,-2.0000507164644006,-2.0000507164644006,200.0,1,-2.0000130645593925,-3.6868387924826607e-06,-0.4000101432928801,35.74664544685283,2.4750743638301587,3.9494984602025984
19.205051156592614,-10.97548772787877,-3.8827077759911193,200.0,64,1280,False,972800,4864,760,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-03-42,1580922222,1.4163055419921875,1093.0374410152435,17490,gammaumd8,10.70.51.95,1093.0374410152435,972800,760,8,a3317624,0,0.020000000000000018,0.020000000000000018,760,388608,972800,1304.83,54.584,14.856,36.238,34463.902,512.0,41.25,84.4,0.0,0.010353283080555808,0.005,0.07133133678192213,0.19996535397040768,0.19996535397040768,0.19996535397040768,200.0,1,-1.2903121881180368e-05,0.19999491297879043,0.039993070794081535,35.75561545887414,2.4771650261782363,3.9478764981753156
-6.024850714016523,-10.97548772787877,-8.717127730659062,200.0,0,1280,False,974080,4864,761,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-03-52,1580922232,1.3954277038574219,1094.432868719101,17490,gammaumd8,10.70.51.95,1094.432868719101,974080,761,8,a3317624,0,0.020000000000000018,0.020000000000000018,761,389120,974080,1304.65,54.594,14.456,35.097,35418.555,512.0,29.846153846153847,84.4076923076923,0.0,0.010353283080555806,0.008461538461538461,0.07133133678192215,-0.8100332225024903,-0.8100332225024903,-0.8100332225024903,200.0,1,-1.0000084162362093,0.08999726074784156,-0.1620066445004981,35.75561545887414,2.4771650261782363,3.9478764981753156
-6.024850714016523,-10.97548772787877,-8.717127730659062,200.0,0,1280,False,975360,4864,762,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-03-53,1580922233,1.4262495040893555,1095.8591182231903,17490,gammaumd8,10.70.51.95,1095.8591182231903,975360,762,8,a3317624,0,0.020000000000000018,0.020000000000000018,762,389632,975360,1303.163,55.086,14.437,34.995,35464.705,512.0,43.05,84.5,0.0,0.010353283080555808,0.01,0.07133133678192213,-0.9400320604252985,-0.9400320604252985,-0.9400320604252985,200.0,1,-1.0000029594559763,0.05999410710932857,-0.1880064120850597,35.75561545887414,2.4771650261782363,3.9478764981753156
-6.024850714016523,-10.97548772787877,-8.717127730659062,200.0,0,1280,False,976640,4864,763,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-03-55,1580922235,1.4352352619171143,1097.2943534851074,17490,gammaumd8,10.70.51.95,1097.2943534851074,976640,763,8,a3317624,0,0.020000000000000018,0.020000000000000018,763,390144,976640,1290.509,54.762,14.243,34.99,35948.489,512.0,41.6,84.5,0.0,0.010353283080555808,0.005,0.07133133678192213,-0.990032051804125,-0.990032051804125,-0.990032051804125,200.0,1,-1.0000032231524694,0.00998715064812771,-0.198006410360825,35.75561545887414,2.4771650261782363,3.9478764981753156
-6.024850714016523,-10.97548772787877,-8.717127730659062,200.0,0,1280,False,977920,4864,764,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-03-57,1580922237,1.4380311965942383,1098.7323846817017,17490,gammaumd8,10.70.51.95,1098.7323846817017,977920,764,8,a3317624,0,0.020000000000000018,0.020000000000000018,764,390656,977920,1290.919,54.108,14.273,35.178,35873.005,512.0,43.85,84.6,0.0,0.010353283080555808,0.0,0.07133133678192213,-4.000031535589922,-4.000031535589922,-4.000031535589922,200.0,1,-2.0000055692784056,-2.869886099432506e-06,-0.8000063071179842,35.75561545887414,2.4771650261782363,3.9478764981753156
-6.024850714016523,-10.97548772787877,-8.717127730659062,200.0,0,1280,False,979200,4864,765,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-03-58,1580922238,1.4734044075012207,1100.2057890892029,17490,gammaumd8,10.70.51.95,1100.2057890892029,979200,765,8,a3317624,0,0.020000000000000018,0.020000000000000018,765,391168,979200,1293.492,54.618,14.259,36.287,35906.354,512.0,42.25,84.6,0.0,0.010353283080555808,0.005,0.07133133678192213,-3.157436882750275e-05,-3.157436882750275e-05,-3.157436882750275e-05,200.0,1,-1.2691960808552949e-05,-1.4589695163103045e-06,-6.314873765500551e-06,35.75561545887414,2.4771650261782363,3.9478764981753156
-6.024850714016523,-10.97548772787877,-8.717127730659062,200.0,0,1280,False,980480,4864,766,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-04-00,1580922240,1.5096712112426758,1101.7154603004456,17490,gammaumd8,10.70.51.95,1101.7154603004456,980480,766,8,a3317624,0,0.020000000000000018,0.020000000000000018,766,391680,980480,1300.536,54.768,14.374,35.892,35618.762,512.0,41.65,84.7,0.0,0.010398692216874035,0.005,0.07133133678192213,-0.9000324906474484,-0.9000324906474484,-0.9000324906474484,200.0,1,-1.0000057789842725,0.0699975374373702,-0.18000649812948968,35.75561545887414,2.4771650261782363,3.9478764981753156
-6.024850714016523,-10.97548772787877,-8.717127730659062,200.0,0,1280,False,981760,4864,767,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-04-02,1580922242,1.4835262298583984,1103.198986530304,17490,gammaumd8,10.70.51.95,1103.198986530304,981760,767,8,a3317624,0,0.020000000000000018,0.020000000000000018,767,392192,981760,1301.062,55.331,14.186,40.871,36092.465,512.0,37.5,84.7,0.0,0.010444101353192263,0.01,0.07133133678192213,-1.92003290336166,-1.92003290336166,-1.92003290336166,200.0,1,-2.0000016665331213,0.07998646450818285,-0.384006580672332,35.75561545887414,2.4771650261782363,3.9478764981753156
-6.024850714016523,-10.97548772787877,-8.717127730659062,200.0,0,1280,False,983040,4864,768,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-04-03,1580922243,1.420842170715332,1104.6198287010193,17490,gammaumd8,10.70.51.95,1104.6198287010193,983040,768,8,a3317624,0,0.020000000000000018,0.020000000000000018,768,392704,983040,1302.691,55.486,14.875,41.664,34421.201,512.0,40.900000000000006,84.8,0.0,0.010444101353192263,0.005,0.07133133678192213,-0.9600425498538614,-0.9600425498538614,-0.9600425498538614,200.0,1,-0.9600121639243815,-1.2546011454173112e-06,-0.1920085099707723,35.75603717762468,2.476535502871707,3.949828457816361
-6.024850714016523,-10.97548772787877,-8.717127730659062,200.0,0,1280,False,984320,4864,769,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-04-14,1580922254,1.3768515586853027,1105.9966802597046,17490,gammaumd8,10.70.51.95,1105.9966802597046,984320,769,8,a3317624,0,0.020000000000000018,0.020000000000000018,769,393216,984320,1302.251,53.6,14.709,41.741,34809.477,512.0,29.52307692307692,84.84615384615384,0.0,0.010444101353192263,0.00923076923076923,0.07133133678192215,-1.000042300264901,-1.000042300264901,-1.000042300264901,200.0,1,-1.000007995270499,-1.286847445824968e-06,-0.2000084600529802,35.75603717762468,2.476535502871707,3.949828457816361
18.46556426758232,-10.925395958430551,-2.6307524558257818,200.0,64,1280,False,985600,4928,770,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-04-15,1580922255,1.3845932483673096,1107.381273508072,17490,gammaumd8,10.70.51.95,1107.381273508072,985600,770,8,a3317624,0,0.020000000000000018,0.020000000000000018,770,393728,985600,1299.069,53.57,15.206,41.188,33671.229,512.0,44.65,84.9,0.0,0.010444101353192263,0.005,0.07133133678192213,19.28995440533437,19.28995440533437,19.28995440533437,200.0,1,-1.1808472041963114e-05,10.00998285549691,3.8579908810668693,35.75603717762468,2.476535502871707,3.949828457816361
-2.8256199352008835,-9.00572718183631,-5.287306203942228,200.0,0,1280,False,986880,4928,771,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-04-17,1580922257,1.4140849113464355,1108.7953584194183,17490,gammaumd8,10.70.51.95,1108.7953584194183,986880,771,8,a3317624,0,0.020000000000000018,0.020000000000000018,771,394240,986880,1300.667,54.413,15.29,41.194,33485.055,512.0,42.5,84.9,0.0,0.010444101353192263,0.0,0.07133133678192213,-0.8500437942978017,-0.8500437942978017,-0.8500437942978017,200.0,1,-1.0000043093206514,0.08999753342433517,-0.17000875885956035,35.75603717762468,2.476535502871707,3.949828457816361
-2.8256199352008835,-9.00572718183631,-5.287306203942228,200.0,0,1280,False,988160,4928,772,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-04-18,1580922258,1.4638841152191162,1110.2592425346375,17490,gammaumd8,10.70.51.95,1110.2592425346375,988160,772,8,a3317624,0,0.020000000000000018,0.020000000000000018,772,394752,988160,1302.102,56.75,15.438,41.075,33165.054,512.0,44.650000000000006,84.9,0.0,0.010444101353192263,0.005,0.07133133678192213,-1.9700426663150108,-1.9700426663150108,-1.9700426663150108,200.0,1,-1.000007616408075,0.029982535056680887,-0.39400853326300217,35.75603717762468,2.476535502871707,3.949828457816361
-2.8256199352008835,-9.00572718183631,-5.287306203942228,200.0,0,1280,False,989440,4928,773,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-04-20,1580922260,1.4107227325439453,1111.6699652671814,17490,gammaumd8,10.70.51.95,1111.6699652671814,989440,773,8,a3317624,0,0.020000000000000018,0.020000000000000018,773,395264,989440,1300.353,55.553,15.009,40.703,34112.437,512.0,39.6,84.95,0.0,0.010444101353192263,0.0,0.07133133678192213,-1.650046131813002,-1.650046131813002,-1.650046131813002,200.0,1,-1.7200110485556206,0.06998231209418976,-0.3300092263626004,35.75603717762468,2.476535502871707,3.949828457816361
-2.8256199352008835,-9.00572718183631,-5.287306203942228,200.0,0,1280,False,990720,4928,774,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-04-22,1580922262,1.3999335765838623,1113.0698988437653,17490,gammaumd8,10.70.51.95,1113.0698988437653,990720,774,8,a3317624,0,0.020000000000000018,0.020000000000000018,774,395776,990720,1294.525,56.347,14.934,41.659,34283.875,512.0,38.8,84.95,0.0,0.010444101353192263,0.005,0.07133133678192213,-1.9800430536539915,-1.9800430536539915,-1.9800430536539915,200.0,1,-1.000008312107525,0.019998501502952442,-0.3960086107307983,35.75603717762468,2.476535502871707,3.949828457816361
-2.8256199352008835,-9.00572718183631,-5.287306203942228,200.0,0,1280,False,992000,4928,775,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-04-23,1580922263,1.4233791828155518,1114.4932780265808,17490,gammaumd8,10.70.51.95,1114.4932780265808,992000,775,8,a3317624,0,0.020000000000000018,0.020000000000000018,775,396288,992000,1291.482,54.36,15.4,40.643,33246.898,512.0,42.2,85.0,0.0,0.010444101353192263,0.005,0.07133133678192213,0.18995487921723128,0.18995487921723128,0.18995487921723128,200.0,1,-1.675506927156789e-05,0.18999300968506513,0.037990975843446254,35.75603717762468,2.476535502871707,3.949828457816361
-2.8256199352008835,-9.00572718183631,-5.287306203942228,200.0,0,1280,False,993280,4928,776,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-04-25,1580922265,1.369325876235962,1115.8626039028168,17490,gammaumd8,10.70.51.95,1115.8626039028168,993280,776,8,a3317624,0,0.020000000000000018,0.020000000000000018,776,396800,993280,1276.229,54.233,15.68,41.293,32653.551,512.0,42.6,85.0,0.0,0.010444101353192263,0.0,0.07133133678192213,0.21999278177226292,0.21999278177226292,0.21999278177226292,200.0,1,-2.3220039087057387e-06,0.21999821337975942,0.043998556354452587,35.77257476225902,2.4746967744999995,3.947850459875194
-2.8256199352008835,-9.00572718183631,-5.287306203942228,200.0,0,1280,False,994560,4928,777,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-04-35,1580922275,1.4506511688232422,1117.31325507164,17490,gammaumd8,10.70.51.95,1117.31325507164,994560,777,8,a3317624,0,0.020000000000000018,0.020000000000000018,777,397312,994560,1278.078,54.004,15.86,36.511,32282.259,512.0,30.038461538461533,85.06153846153846,0.0,0.010444101353192263,0.008461538461538461,0.07133133678192215,-0.5600076202487189,-0.5600076202487189,-0.5600076202487189,200.0,1,-0.8100018027759702,0.13999867713790856,-0.11200152404974381,35.77257476225902,2.4746967744999995,3.947850459875194
-2.8256199352008835,-9.00572718183631,-5.287306203942228,200.0,0,1280,False,995840,4928,778,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-04-37,1580922277,1.4937810897827148,1118.8070361614227,17490,gammaumd8,10.70.51.95,1118.8070361614227,995840,778,8,a3317624,0,0.020000000000000018,0.020000000000000018,778,397824,995840,1281.923,53.945,15.847,40.507,32308.972,512.0,42.849999999999994,85.1,0.0,0.010444101353192263,0.005,0.07133133678192213,-0.9200067685739026,-0.9200067685739026,-0.9200067685739026,200.0,1,-1.000000935292266,0.0799985385533301,-0.18400135371478052,35.77257476225902,2.4746967744999995,3.947850459875194
-2.8256199352008835,-9.00572718183631,-5.287306203942228,200.0,0,1280,False,997120,4928,779,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-04-39,1580922279,1.3571395874023438,1120.164175748825,17490,gammaumd8,10.70.51.95,1120.164175748825,997120,779,8,a3317624,0,0.020000000000000018,0.020000000000000018,779,398336,997120,1279.172,55.062,16.661,40.366,30730.404,512.0,40.4,85.1,0.0,0.010444101353192263,0.005,0.07133133678192213,-2.000006510556702,-2.000006510556702,-2.000006510556702,200.0,1,-1.000001299675718,-6.825569690560584e-07,-0.40000130211134044,35.77257476225902,2.4746967744999995,3.947850459875194
19.144064998674367,-10.796593503265953,-2.1817693690959574,200.0,64,1280,False,998400,4992,780,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-04-40,1580922280,1.3987367153167725,1121.5629124641418,17490,gammaumd8,10.70.51.95,1121.5629124641418,998400,780,8,a3317624,0,0.020000000000000018,0.020000000000000018,780,398848,998400,1278.816,54.929,16.159,42.775,31684.595,512.0,40.1,85.1,0.0,0.010444101353192263,0.005,0.07133133678192213,-3.7900062079700896,-3.7900062079700896,-3.7900062079700896,200.0,1,-1.0000019551199517,0.2099980490889007,-0.758001241594018,35.77257476225902,2.4746967744999995,3.947850459875194
12.32420913903164,-7.884995225329881,1.1064927037697985,200.0,0,1280,False,999680,4992,781,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-04-42,1580922282,1.663670301437378,1123.2265827655792,17490,gammaumd8,10.70.51.95,1123.2265827655792,999680,781,8,a3317624,0,0.020000000000000018,0.020000000000000018,781,399360,999680,1300.468,54.856,16.918,44.041,30262.787,512.0,42.1,85.1,0.0,0.010444101353192263,0.0,0.07133133678192213,-5.888806151183035e-06,-5.888806151183035e-06,-5.888806151183035e-06,200.0,1,-2.256664921596041e-06,-5.435477446191772e-07,-1.177761230236607e-06,35.77257476225902,2.4746967744999995,3.947850459875194
12.32420913903164,-7.884995225329881,1.1064927037697985,200.0,0,1280,False,1000960,4992,782,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-04-44,1580922284,1.4419701099395752,1124.6685528755188,17490,gammaumd8,10.70.51.95,1124.6685528755188,1000960,782,8,a3317624,0,0.020000000000000018,0.020000000000000018,782,399872,1000960,1292.717,59.713,16.859,44.621,30370.082,512.0,42.4,85.15,0.0,0.010444101353192263,0.005,0.07133133678192213,-4.650006820307129,-4.650006820307129,-4.650006820307129,200.0,1,-2.0000012325016883,0.3499977796248715,-0.9300013640614253,35.77257476225902,2.4746967744999995,3.947850459875194
12.32420913903164,-7.884995225329881,1.1064927037697985,200.0,0,1280,False,1002240,4992,783,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-04-45,1580922285,1.4101979732513428,1126.0787508487701,17490,gammaumd8,10.70.51.95,1126.0787508487701,1002240,783,8,a3317624,0,0.020000000000000018,0.020000000000000018,783,400384,1002240,1286.385,67.273,16.514,44.55,31003.431,512.0,43.05,85.2,0.0,0.010444101353192263,0.0,0.07133133678192213,-6.204962131106662e-06,-6.204962131106662e-06,-6.204962131106662e-06,200.0,1,-2.247215094897115e-06,-6.818516379292205e-07,-1.2409924262213324e-06,35.77257476225902,2.4746967744999995,3.947850459875194
12.32420913903164,-7.884995225329881,1.1064927037697985,200.0,0,1280,False,1003520,4992,784,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-04-47,1580922287,1.4638097286224365,1127.5425605773926,17490,gammaumd8,10.70.51.95,1127.5425605773926,1003520,784,8,a3317624,0,0.020000000000000018,0.020000000000000018,784,400896,1003520,1295.018,66.718,16.511,42.793,31008.803,512.0,44.45,85.3,0.0,0.010444101353192263,0.005,0.07133133678192213,-1.0000380009772059,-1.0000380009772059,-1.0000380009772059,200.0,1,-1.0000144922306902,-2.7657378396384047e-06,-0.20000760019544117,35.775251324974725,2.4727506653467013,3.9485521096423697
12.32420913903164,-7.884995225329881,1.1064927037697985,200.0,0,1280,False,1004800,4992,785,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-04-57,1580922297,1.5489954948425293,1129.091556072235,17490,gammaumd8,10.70.51.95,1129.091556072235,1004800,785,8,a3317624,0,0.020000000000000018,0.020000000000000018,785,401408,1004800,1299.896,74.112,16.477,43.332,31072.695,512.0,29.469230769230766,85.27692307692307,0.0,0.010444101353192263,0.008461538461538461,0.07133133678192215,0.24996347184517473,0.24996347184517473,0.24996347184517473,200.0,1,-1.4360514533962032e-05,0.24999692681395666,0.049992694369034946,35.775251324974725,2.4727506653467013,3.9485521096423697
12.32420913903164,-7.884995225329881,1.1064927037697985,200.0,0,1280,False,1006080,4992,786,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-04-59,1580922299,1.465437412261963,1130.556993484497,17490,gammaumd8,10.70.51.95,1130.556993484497,1006080,786,8,a3317624,0,0.020000000000000018,0.020000000000000018,786,401920,1006080,1305.494,80.48,16.214,41.519,31578.041,512.0,44.25,85.3,0.0,0.010444101353192263,0.0,0.07133133678192213,-3.000038603026937,-3.000038603026937,-3.000038603026937,200.0,1,-2.0000027954221746,-3.87709789428925e-06,-0.6000077206053873,35.775251324974725,2.4727506653467013,3.9485521096423697
12.32420913903164,-7.884995225329881,1.1064927037697985,200.0,0,1280,False,1007360,4992,787,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-05-01,1580922301,1.4369680881500244,1131.993961572647,17490,gammaumd8,10.70.51.95,1131.993961572647,1007360,787,8,a3317624,0,0.020000000000000018,0.020000000000000018,787,402432,1007360,1297.53,87.75,15.556,40.982,32912.535,512.0,40.4,85.3,0.0,0.010353283080555808,0.005,0.07133133678192213,-0.9200377073565935,-0.9200377073565935,-0.9200377073565935,200.0,1,-1.0000099928153823,0.07999607011380398,-0.18400754147131873,35.775251324974725,2.4727506653467013,3.9485521096423697
12.32420913903164,-7.884995225329881,1.1064927037697985,200.0,0,1280,False,1008640,4992,788,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-05-02,1580922302,1.4508180618286133,1133.4447796344757,17490,gammaumd8,10.70.51.95,1133.4447796344757,1008640,788,8,a3317624,0,0.020000000000000018,0.020000000000000018,788,402944,1008640,1288.924,95.771,15.793,36.646,32418.713,512.0,42.0,85.4,0.0,0.010353283080555808,0.01,0.07133133678192213,-1.0000381081958425,-1.0000381081958425,-1.0000381081958425,200.0,1,-1.0000063379579363,-2.8416746520321112e-06,-0.2000076216391685,35.775251324974725,2.4727506653467013,3.9485521096423697
12.32420913903164,-7.884995225329881,1.1064927037697985,200.0,0,1280,False,1009920,4992,789,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-05-04,1580922304,1.5532410144805908,1134.9980206489563,17490,gammaumd8,10.70.51.95,1134.9980206489563,1009920,789,8,a3317624,0,0.020000000000000018,0.020000000000000018,789,403456,1009920,1305.887,97.573,15.769,37.063,32469.151,512.0,42.4,85.4,0.0,0.010353283080555808,0.0,0.07133133678192213,0.369962710068569,0.369962710068569,0.369962710068569,200.0,1,-1.4677719114786214e-05,0.1599936572969652,0.07399254201371377,35.775251324974725,2.4727506653467013,3.9485521096423697
19.374340032690334,-10.945378804960127,-3.552359018790937,200.0,64,1280,False,1011200,5056,790,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-05-06,1580922306,1.4055416584014893,1136.4035623073578,17490,gammaumd8,10.70.51.95,1136.4035623073578,1011200,790,8,a3317624,0,0.020000000000000018,0.020000000000000018,790,403968,1011200,1307.302,97.617,16.156,35.755,31690.253,512.0,40.55,85.4,0.0,0.010353283080555808,0.005,0.07133133678192213,0.33995918152048193,0.33995918152048193,0.33995918152048193,200.0,1,-1.0436203151442669e-05,0.14999721070353153,0.06799183630409636,35.775251324974725,2.4727506653467013,3.9485521096423697
12.445068102455899,-9.895077217484653,-2.4350662786893342,200.0,0,1280,False,1012480,5056,791,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-05-07,1580922307,1.360093116760254,1137.763655424118,17490,gammaumd8,10.70.51.95,1137.763655424118,1012480,791,8,a3317624,0,0.020000000000000018,0.020000000000000018,791,404480,1012480,1278.604,97.397,15.171,35.212,33749.44,512.0,41.7,85.45,0.0,0.010353283080555808,0.005,0.07133133678192213,-0.2500388490740558,-0.2500388490740558,-0.2500388490740558,200.0,1,-1.0000041478613326,0.5599896187010971,-0.05000776981481123,35.775251324974725,2.4727506653467013,3.9485521096423697
12.445068102455899,-9.895077217484653,-2.4350662786893342,200.0,0,1280,False,1013760,5056,792,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-05-09,1580922309,1.3935778141021729,1139.1572332382202,17490,gammaumd8,10.70.51.95,1139.1572332382202,1013760,792,8,a3317624,0,0.020000000000000018,0.020000000000000018,792,404992,1013760,1281.764,91.301,14.957,33.728,34232.066,512.0,44.35,85.5,0.0,0.010353283080555808,0.005,0.07133133678192213,-2.0068376413107103e-05,-2.0068376413107103e-05,-2.0068376413107103e-05,200.0,1,-7.311145392208118e-06,-1.529900980123955e-06,-4.013675282621421e-06,35.77288108660897,2.473962348101467,3.949431191503474
12.445068102455899,-9.895077217484653,-2.4350662786893342,200.0,0,1280,False,1015040,5056,793,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-05-19,1580922319,1.4753034114837646,1140.632536649704,17490,gammaumd8,10.70.51.95,1140.632536649704,1015040,793,8,a3317624,0,0.020000000000000018,0.020000000000000018,793,405504,1015040,1287.891,91.595,15.639,33.537,32737.878,512.0,29.26153846153846,85.55384615384614,0.0,0.010353283080555806,0.00923076923076923,0.07133133678192215,-1.7200196489363981,-1.7200196489363981,-1.7200196489363981,200.0,1,-1.000002297711292,0.11999810335007487,-0.34400392978727967,35.77288108660897,2.473962348101467,3.949431191503474
12.445068102455899,-9.895077217484653,-2.4350662786893342,200.0,0,1280,False,1016320,5056,794,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-05-21,1580922321,1.4641709327697754,1142.0967075824738,17490,gammaumd8,10.70.51.95,1142.0967075824738,1016320,794,8,a3317624,0,0.020000000000000018,0.020000000000000018,794,406016,1016320,1281.723,97.264,15.611,34.393,32797.777,512.0,42.5,85.65,0.0,0.010353283080555808,0.005,0.07133133678192213,-0.9200194829503996,-0.9200194829503996,-0.9200194829503996,200.0,1,-1.0000069424215186,0.07999667827996186,-0.18400389659007993,35.77288108660897,2.473962348101467,3.949431191503474
12.445068102455899,-9.895077217484653,-2.4350662786893342,200.0,0,1280,False,1017600,5056,795,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-05-22,1580922322,1.4598064422607422,1143.5565140247345,17490,gammaumd8,10.70.51.95,1143.5565140247345,1017600,795,8,a3317624,0,0.020000000000000018,0.020000000000000018,795,406528,1017600,1279.496,92.854,15.681,32.325,32651.317,512.0,41.1,85.7,0.0,0.010353283080555808,0.01,0.07133133678192213,-3.0000199850872735,-3.0000199850872735,-3.0000199850872735,200.0,1,-2.0000016475733626,-2.3182345332273258e-06,-0.6000039970174547,35.77288108660897,2.473962348101467,3.949431191503474
12.445068102455899,-9.895077217484653,-2.4350662786893342,200.0,0,1280,False,1018880,5056,796,378f0a5841ed449caba3f0562cd03abc,2020-02-05_12-05-24,1580922324,1.3671844005584717,1144.923698425293,17490,gammaumd8,10.70.51.95,1144.923698425293,1018880,796,8,a3317624,0,0.020000000000000018,0.020000000000000018,796,407040,1018880,1270.563,92.238,15.545,32.846,32937.27,512.0,42.349999999999994,85.7,0.0,0.010353283080555808,0.005,0.07133133678192213,-1.8100198097858786,-1.8100198097858786,-1.8100198097858786,200.0,1,-1.000002295236393,0.11999815128353185,-0.36200396195717577,35.77288108660897,2.473962348101467,3.949431191503474
