episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/learner/policy_0/cur_kl_coeff,info/learner/policy_0/cur_lr,info/learner/policy_0/total_loss,info/learner/policy_0/policy_loss,info/learner/policy_0/vf_loss,info/learner/policy_0/vf_explained_var,info/learner/policy_0/kl,info/learner/policy_0/entropy,info/learner/policy_0/entropy_coeff
51.07775682584364,-22.981746115441176,-6.4277691469541365,501.0,0,6400,False,2713600,5376,424,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-52-53,1580874773,10.588218927383423,4636.185626983643,8191,gammaumd8,10.70.51.95,4636.185626983643,2713600,424,8,1eaf7424,0,13568000,2713600,5013.983,81.875,5773.312,9.831,45.292857142857144,82.59285714285714,0.0,0.010353283080555806,0.05714285714285714,0.08149559851166167,0.0,4.999999873689376e-05,2.0805345,0.00023240806,2.1486058,0.23015691,0.0016956055,6.830371,0.009999999776482582
51.07775682584364,-22.981746115441176,-6.4277691469541365,501.0,0,6400,False,2720000,5376,425,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-53-04,1580874784,10.670483827590942,4646.8561108112335,8191,gammaumd8,10.70.51.95,4646.8561108112335,2720000,425,8,1eaf7424,0,13600000,2720000,4999.649,82.603,5754.933,9.79,46.08571428571429,82.67142857142858,0.0,0.010314360963711614,0.058571428571428566,0.08149559851166167,0.0,4.999999873689376e-05,2.0316997,0.0011645139,2.0989847,0.22171691,0.0014736523,6.844982,0.009999999776482582
51.07775682584364,-25.950010158687707,-7.3599074564893785,501.0,64,6400,False,2726400,5440,426,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-53-15,1580874795,10.990507364273071,4657.846618175507,8191,gammaumd8,10.70.51.95,4657.846618175507,2726400,426,8,1eaf7424,0,13632000,2726400,4990.785,82.23,5744.577,9.866,46.59285714285714,82.70714285714287,0.0,0.010262464807919354,0.05285714285714286,0.08149559851166167,0.0,4.999999873689376e-05,452.58722,0.00073616207,452.6546,0.008403276,0.0015667048,6.815173,0.009999999776482582
51.07775682584364,-25.950010158687707,-7.35990745648938,501.0,0,6400,False,2732800,5440,427,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-53-26,1580874806,10.958873748779297,4668.805491924286,8191,gammaumd8,10.70.51.95,4668.805491924286,2732800,427,8,1eaf7424,0,13664000,2732800,4981.893,80.121,5741.851,9.993,45.36000000000001,82.85333333333334,0.0,0.010262464807919352,0.06199999999999999,0.08149559851166167,0.0,4.999999873689376e-05,3.0322957,0.0011320142,3.0984163,0.114677355,0.0014497029,6.7252913,0.009999999776482582
51.07775682584364,-25.950010158687707,-7.35990745648938,501.0,0,6400,False,2739200,5440,428,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-53-37,1580874817,11.012006282806396,4679.817498207092,8191,gammaumd8,10.70.51.95,4679.817498207092,2739200,428,8,1eaf7424,0,13696000,2739200,4977.967,81.288,5747.082,9.493,45.728571428571435,82.94285714285716,0.0,0.010262464807919354,0.05428571428571428,0.08149559851166167,0.0,4.999999873689376e-05,1.9194872,0.0012023649,1.986366,0.10806434,0.0018970657,6.808091,0.009999999776482582
51.07775682584364,-25.950010158687707,-7.35990745648938,501.0,0,6400,False,2745600,5440,429,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-53-48,1580874828,11.089231967926025,4690.906730175018,8191,gammaumd8,10.70.51.95,4690.906730175018,2745600,429,8,1eaf7424,0,13728000,2745600,4981.282,83.318,5752.484,9.053,45.835714285714296,82.95714285714288,0.0,0.010262464807919354,0.047857142857142855,0.08149559851166167,0.0,4.999999873689376e-05,1.8830991,0.001252979,1.9501038,0.21314287,0.001514649,6.8257627,0.009999999776482582
51.07775682584364,-25.950010158687707,-7.35990745648938,501.0,0,6400,False,2752000,5440,430,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-53-59,1580874839,10.86716079711914,4701.773890972137,8191,gammaumd8,10.70.51.95,4701.773890972137,2752000,430,8,1eaf7424,0,13760000,2752000,4972.202,83.313,5758.28,8.615,45.98571428571428,82.99999999999999,0.0,0.010262464807919354,0.05071428571428571,0.08149559851166167,0.0,4.999999873689376e-05,2.8457055,0.00074448343,2.9135299,0.2619512,0.0025154108,6.8568845,0.009999999776482582
34.52906067732843,-24.93165819311753,-6.633553953449654,501.0,64,6400,False,2758400,5504,431,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-54-10,1580874850,10.85571813583374,4712.629609107971,8191,gammaumd8,10.70.51.95,4712.629609107971,2758400,431,8,1eaf7424,0,13792000,2758400,4955.752,83.312,5767.027,8.548,45.38,83.10666666666667,0.0,0.01034722852904671,0.06133333333333333,0.08149559851166167,0.0,4.999999873689376e-05,449.04993,0.0006265403,449.1176,0.0060441,0.0013475511,6.8317204,0.009999999776482582
34.52906067732843,-24.93165819311753,-6.633553953449653,501.0,0,6400,False,2764800,5504,432,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-54-21,1580874861,11.01279878616333,4723.6424078941345,8191,gammaumd8,10.70.51.95,4723.6424078941345,2764800,432,8,1eaf7424,0,13824000,2764800,4973.072,82.497,5777.389,8.817,45.87857142857143,83.17857142857143,0.0,0.010353283080555806,0.05357142857142856,0.08149559851166167,0.0,4.999999873689376e-05,2.6866357,0.0008137834,2.7533264,0.10888484,0.00136212,6.750441,0.009999999776482582
34.52906067732843,-24.93165819311753,-6.633553953449653,501.0,0,6400,False,2771200,5504,433,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-54-32,1580874872,11.094775915145874,4734.73718380928,8191,gammaumd8,10.70.51.95,4734.73718380928,2771200,433,8,1eaf7424,0,13856000,2771200,4996.785,83.099,5787.274,9.005,45.892857142857146,83.20714285714287,0.0,0.010353283080555806,0.047857142857142855,0.08149559851166167,0.0,4.999999873689376e-05,1.9846292,0.0010148701,2.0513716,0.14402768,0.0013209013,6.775737,0.009999999776482582
34.52906067732843,-24.93165819311753,-6.633553953449653,501.0,0,6400,False,2777600,5504,434,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-54-43,1580874883,10.969442367553711,4745.706626176834,8191,gammaumd8,10.70.51.95,4745.706626176834,2777600,434,8,1eaf7424,0,13888000,2777600,5021.494,83.007,5800.967,8.878,45.786666666666655,83.32666666666667,0.0,0.010353283080555806,0.05999999999999999,0.08149559851166167,0.0,4.999999873689376e-05,1.2722011,0.0008909763,1.339402,0.1868891,0.0011960159,6.809187,0.009999999776482582
34.52906067732843,-24.93165819311753,-6.633553953449653,501.0,0,6400,False,2784000,5504,435,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-54-54,1580874894,11.018748998641968,4756.725375175476,8191,gammaumd8,10.70.51.95,4756.725375175476,2784000,435,8,1eaf7424,0,13920000,2784000,5039.277,83.903,5818.248,9.031,45.385714285714286,83.47857142857143,0.0,0.010353283080555806,0.05499999999999999,0.08149559851166167,0.0,4.999999873689376e-05,1.6975446,0.00033322338,1.7648051,0.22782438,0.0011979558,6.75938,0.009999999776482582
44.358562072658266,-25.00268781988918,-7.086423191011493,501.0,64,6400,False,2790400,5568,436,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-55-06,1580874906,11.332209348678589,4768.057584524155,8191,gammaumd8,10.70.51.95,4768.057584524155,2790400,436,8,1eaf7424,0,13952000,2790400,5055.076,85.061,5835.287,9.204,45.73333333333333,83.51999999999998,0.0,0.010353283080555806,0.049333333333333326,0.08149559851166167,0.0,4.999999873689376e-05,449.78903,0.00030724308,449.8565,0.007337642,0.0008965536,6.775607,0.009999999776482582
44.358562072658266,-25.00268781988918,-7.086423191011494,501.0,0,6400,False,2796800,5568,437,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-55-17,1580874917,10.954773187637329,4779.012357711792,8191,gammaumd8,10.70.51.95,4779.012357711792,2796800,437,8,1eaf7424,0,13984000,2796800,5057.288,85.219,5832.409,9.012,46.98571428571428,83.5142857142857,0.0,0.010353283080555806,0.05499999999999999,0.08149559851166167,0.0,4.999999873689376e-05,2.4892268,0.0011321964,2.5558243,0.058148544,0.0016538504,6.772976,0.009999999776482582
44.358562072658266,-25.00268781988918,-7.086423191011494,501.0,0,6400,False,2803200,5568,438,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-55-28,1580874928,10.852096319198608,4789.864454030991,8191,gammaumd8,10.70.51.95,4789.864454030991,2803200,438,8,1eaf7424,0,14016000,2803200,5054.573,83.958,5820.506,9.221,46.58571428571429,83.57142857142857,0.0,0.010353283080555806,0.05285714285714286,0.08149559851166167,0.0,4.999999873689376e-05,2.2360795,0.001210337,2.303073,0.18593813,0.0014924592,6.8203993,0.009999999776482582
44.358562072658266,-25.00268781988918,-7.086423191011494,501.0,0,6400,False,2809600,5568,439,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-55-38,1580874938,10.847310543060303,4800.711764574051,8191,gammaumd8,10.70.51.95,4800.711764574051,2809600,439,8,1eaf7424,0,14048000,2809600,5034.838,81.23,5818.876,9.571,45.364285714285714,83.68571428571428,0.0,0.010353283080555806,0.052142857142857144,0.08149559851166167,0.0,4.999999873689376e-05,1.9743242,0.00052282494,2.0423799,0.24443947,0.00082649564,6.8578315,0.009999999776482582
44.358562072658266,-25.00268781988918,-7.086423191011494,501.0,0,6400,False,2816000,5568,440,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-55-49,1580874949,10.617377996444702,4811.329142570496,8191,gammaumd8,10.70.51.95,4811.329142570496,2816000,440,8,1eaf7424,0,14080000,2816000,5020.776,81.166,5808.155,9.888,45.06428571428571,83.72142857142856,0.0,0.010353283080555806,0.055714285714285716,0.08149559851166167,0.0,4.999999873689376e-05,1.4766326,0.0010324921,1.5443977,0.1890907,0.0010999525,6.8797655,0.009999999776482582
31.967757667856127,-25.921976056849935,-6.348334926656104,501.0,64,6400,False,2822400,5632,441,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-56-00,1580874960,11.024078130722046,4822.353220701218,8191,gammaumd8,10.70.51.95,4822.353220701218,2822400,441,8,1eaf7424,0,14112000,2822400,5046.939,80.138,5800.127,9.698,45.21333333333334,83.90000000000002,0.0,0.010353283080555806,0.05866666666666666,0.08149559851166167,0.0,4.999999873689376e-05,450.00864,0.00044671423,450.0775,0.00775096,0.0010386768,6.9317884,0.009999999776482582
31.967757667856127,-25.921976056849935,-6.348334926656102,501.0,0,6400,False,2828800,5632,442,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-56-11,1580874971,10.911555767059326,4833.264776468277,8191,gammaumd8,10.70.51.95,4833.264776468277,2828800,442,8,1eaf7424,0,14144000,2828800,5042.713,82.312,5792.03,9.665,45.50714285714286,84.08571428571429,0.0,0.010353283080555806,0.05714285714285714,0.08149559851166167,0.0,4.999999873689376e-05,3.9351366,0.0013604932,4.002767,0.14759493,0.0020339557,6.8991137,0.009999999776482582
31.967757667856127,-25.921976056849935,-6.348334926656102,501.0,0,6400,False,2835200,5632,443,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-56-22,1580874982,10.77083444595337,4844.03561091423,8191,gammaumd8,10.70.51.95,4844.03561091423,2835200,443,8,1eaf7424,0,14176000,2835200,5027.51,83.576,5773.901,9.873,45.75714285714287,84.08571428571427,0.0,0.010353283080555806,0.05357142857142856,0.08149559851166167,0.0,4.999999873689376e-05,2.7889204,0.0003908095,2.8580556,0.181187,0.00094301155,6.952616,0.009999999776482582
31.967757667856127,-25.921976056849935,-6.348334926656102,501.0,0,6400,False,2841600,5632,444,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-56-33,1580874993,10.981730699539185,4855.0173416137695,8191,gammaumd8,10.70.51.95,4855.0173416137695,2841600,444,8,1eaf7424,0,14208000,2841600,5029.032,83.877,5773.923,9.98,45.79285714285714,84.07142857142856,0.0,0.010353283080555806,0.05499999999999999,0.08149559851166167,0.0,4.999999873689376e-05,2.2814255,0.00025181333,2.350933,0.22988373,0.001114767,6.975933,0.009999999776482582
31.967757667856127,-25.921976056849935,-6.348334926656102,501.0,0,6400,False,2848000,5632,445,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-56-44,1580875004,11.016195058822632,4866.033536672592,8191,gammaumd8,10.70.51.95,4866.033536672592,2848000,445,8,1eaf7424,0,14240000,2848000,5029.103,82.247,5771.925,9.561,45.88,84.09333333333333,0.0,0.010353283080555806,0.06199999999999999,0.08149559851166167,0.0,4.999999873689376e-05,2.3795693,0.0014071213,2.447958,0.28314933,0.0023204423,6.979587,0.009999999776482582
47.41532129835725,-21.100664451545583,-4.95229738050057,501.0,64,6400,False,2854400,5696,446,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-56-55,1580875015,11.018815755844116,4877.052352428436,8191,gammaumd8,10.70.51.95,4877.052352428436,2854400,446,8,1eaf7424,0,14272000,2854400,5016.061,81.857,5755.365,9.559,45.74285714285714,84.22142857142856,0.0,0.010353283080555806,0.05285714285714286,0.08149559851166167,0.0,4.999999873689376e-05,446.73007,0.00060248375,446.79938,0.009099802,0.0015541797,6.9930096,0.009999999776482582
47.41532129835725,-21.100664451545583,-4.952297380500571,501.0,0,6400,False,2860800,5696,447,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-57-06,1580875026,10.87180233001709,4887.924154758453,8191,gammaumd8,10.70.51.95,4887.924154758453,2860800,447,8,1eaf7424,0,14304000,2860800,5000.484,85.284,5759.023,9.796,45.47857142857142,84.32142857142857,0.0,0.010353283080555806,0.05357142857142856,0.08149559851166167,0.0,4.999999873689376e-05,2.3172226,0.0007458248,2.3855953,0.068675384,0.0016054199,6.9118366,0.009999999776482582
47.41532129835725,-21.100664451545583,-4.952297380500571,501.0,0,6400,False,2867200,5696,448,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-57-17,1580875037,11.028203248977661,4898.952358007431,8191,gammaumd8,10.70.51.95,4898.952358007431,2867200,448,8,1eaf7424,0,14336000,2867200,5007.179,85.842,5769.302,9.762,46.07142857142857,84.40714285714286,0.0,0.010353283080555806,0.052857142857142846,0.08149559851166167,0.0,4.999999873689376e-05,1.9563135,-0.000141092,2.026709,0.15540382,0.0012660156,7.0254507,0.009999999776482582
47.41532129835725,-21.100664451545583,-4.952297380500571,501.0,0,6400,False,2873600,5696,449,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-57-28,1580875048,11.122545719146729,4910.074903726578,8191,gammaumd8,10.70.51.95,4910.074903726578,2873600,449,8,1eaf7424,0,14368000,2873600,5027.734,86.551,5773.892,12.661,45.35999999999999,84.44000000000003,0.0,0.010353283080555806,0.05266666666666666,0.08149559851166167,0.0,4.999999873689376e-05,2.1448917,0.00018033863,2.215138,0.24202162,0.0006467485,7.0426483,0.009999999776482582
47.41532129835725,-21.100664451545583,-4.952297380500571,501.0,0,6400,False,2880000,5696,450,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-57-39,1580875059,11.139679908752441,4921.21458363533,8191,gammaumd8,10.70.51.95,4921.21458363533,2880000,450,8,1eaf7424,0,14400000,2880000,5053.704,87.192,5798.701,12.616,45.692857142857136,84.48571428571428,0.0,0.010353283080555806,0.04642857142857142,0.08149559851166167,0.0,4.999999873689376e-05,1.9639136,0.0007825098,2.0338855,0.23192757,0.0011860377,7.0754266,0.009999999776482582
48.16535330673319,-26.87243702668331,-5.136253029709694,501.0,64,6400,False,2886400,5760,451,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-57-51,1580875071,11.076706409454346,4932.291290044785,8191,gammaumd8,10.70.51.95,4932.291290044785,2886400,451,8,1eaf7424,0,14432000,2886400,5046.529,88.017,5808.522,12.919,45.440000000000005,84.6,0.0,0.010353283080555806,0.05933333333333333,0.08149559851166167,0.0,4.999999873689376e-05,450.44232,0.00029072934,450.51245,0.0041884817,0.0009907493,7.043412,0.009999999776482582
48.16535330673319,-26.87243702668331,-5.136253029709694,501.0,0,6400,False,2892800,5760,452,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-58-02,1580875082,11.23944878578186,4943.530738830566,8191,gammaumd8,10.70.51.95,4943.530738830566,2892800,452,8,1eaf7424,0,14464000,2892800,5070.283,87.138,5818.868,12.383,45.34285714285714,84.65714285714286,0.0,0.010353283080555806,0.05142857142857142,0.08149559851166167,0.0,4.999999873689376e-05,2.5494065,0.00076545496,2.6186852,0.09484631,0.0012438493,7.0044203,0.009999999776482582
48.16535330673319,-26.87243702668331,-5.136253029709694,501.0,0,6400,False,2899200,5760,453,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-58-13,1580875093,11.073895692825317,4954.604634523392,8191,gammaumd8,10.70.51.95,4954.604634523392,2899200,453,8,1eaf7424,0,14496000,2899200,5076.014,86.133,5844.037,12.054,45.446666666666665,84.72666666666667,0.0,0.010353283080555806,0.05666666666666666,0.08149559851166167,0.0,4.999999873689376e-05,1.4089239,0.00090651296,1.4787886,0.12523034,0.0012121152,7.077129,0.009999999776482582
48.16535330673319,-26.87243702668331,-5.136253029709694,501.0,0,6400,False,2905600,5760,454,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-58-24,1580875104,11.192364692687988,4965.79699921608,8191,gammaumd8,10.70.51.95,4965.79699921608,2905600,454,8,1eaf7424,0,14528000,2905600,5083.247,88.327,5855.624,11.824,47.121428571428574,84.85714285714288,0.0,0.010353283080555806,0.05499999999999999,0.08149559851166167,0.0,4.999999873689376e-05,1.4984272,0.0005282019,1.5685589,0.17629956,0.0011953209,7.0660067,0.009999999776482582
48.16535330673319,-26.87243702668331,-5.136253029709694,501.0,0,6400,False,2912000,5760,455,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-58-35,1580875115,11.037986516952515,4976.834985733032,8191,gammaumd8,10.70.51.95,4976.834985733032,2912000,455,8,1eaf7424,0,14560000,2912000,5080.453,89.372,5859.381,12.0,45.49333333333333,84.99333333333333,0.0,0.010353283080555806,0.05866666666666666,0.08149559851166167,0.0,4.999999873689376e-05,1.6810107,0.0006132745,1.7510916,0.21331257,0.0011262114,7.069396,0.009999999776482582
48.16535330673319,-26.043915166910487,-5.276709477308628,501.0,64,6400,False,2918400,5824,456,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-58-47,1580875127,11.098731994628906,4987.933717727661,8191,gammaumd8,10.70.51.95,4987.933717727661,2918400,456,8,1eaf7424,0,14592000,2918400,5092.604,91.206,5850.619,11.979,46.24285714285714,85.03571428571426,0.0,0.010353283080555806,0.04928571428571428,0.08149559851166167,0.0,4.999999873689376e-05,449.0637,0.0008669918,449.13318,0.008246291,0.0013976314,7.033634,0.009999999776482582
48.16535330673319,-26.043915166910487,-5.2767094773086285,501.0,0,6400,False,2924800,5824,457,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-58-58,1580875138,10.953516960144043,4998.887234687805,8191,gammaumd8,10.70.51.95,4998.887234687805,2924800,457,8,1eaf7424,0,14624000,2924800,5089.842,91.099,5861.635,11.837,45.285714285714285,85.04285714285712,0.0,0.010353283080555806,0.049999999999999996,0.08149559851166167,0.0,4.999999873689376e-05,2.3629346,0.0010006044,2.4322808,0.037826866,0.002082008,7.034674,0.009999999776482582
48.16535330673319,-26.043915166910487,-5.2767094773086285,501.0,0,6400,False,2931200,5824,458,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-59-08,1580875148,10.74243688583374,5009.629671573639,8191,gammaumd8,10.70.51.95,5009.629671573639,2931200,458,8,1eaf7424,0,14656000,2931200,5059.221,93.95,5861.632,11.662,45.20714285714286,85.10714285714286,0.0,0.01028192586634145,0.05714285714285714,0.08149559851166167,0.0,4.999999873689376e-05,2.1861749,0.00062471814,2.2567456,0.18469337,0.0014739125,7.11954,0.009999999776482582
48.16535330673319,-26.043915166910487,-5.2767094773086285,501.0,0,6400,False,2937600,5824,459,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-59-19,1580875159,10.761566162109375,5020.391237735748,8191,gammaumd8,10.70.51.95,5020.391237735748,2937600,459,8,1eaf7424,0,14688000,2937600,5032.64,97.679,5850.746,8.367,45.17857142857143,85.20714285714287,0.0,0.010262464807919354,0.058571428571428566,0.08149559851166167,0.0,4.999999873689376e-05,2.0437582,0.0005692269,2.114593,0.21992925,0.0012812623,7.140403,0.009999999776482582
48.16535330673319,-26.043915166910487,-5.2767094773086285,501.0,0,6400,False,2944000,5824,460,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-59-30,1580875170,10.724631309509277,5031.115869045258,8191,gammaumd8,10.70.51.95,5031.115869045258,2944000,460,8,1eaf7424,0,14720000,2944000,4988.98,98.03,5852.78,8.359,45.12857142857143,85.19285714285715,0.0,0.010262464807919354,0.05928571428571428,0.08149559851166167,0.0,4.999999873689376e-05,1.8948661,0.00046516792,1.9660091,0.2018486,0.001335694,7.160816,0.009999999776482582
51.43529003900984,-21.023528683689634,-6.34364276875824,501.0,64,6400,False,2950400,5888,461,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-59-41,1580875181,10.796992063522339,5041.91286110878,8191,gammaumd8,10.70.51.95,5041.91286110878,2950400,461,8,1eaf7424,0,14752000,2950400,4964.973,100.335,5848.402,8.014,46.51428571428571,85.19285714285715,0.0,0.010262464807919354,0.05714285714285714,0.08149559851166167,0.0,4.999999873689376e-05,452.11548,0.0014101146,452.18524,0.0071698464,0.001262869,7.11691,0.009999999776482582
51.43529003900984,-21.023528683689634,-6.343642768758241,501.0,0,6400,False,2956800,5888,462,1152b700d8ca44d2a58528824a84160d,2020-02-04_22-59-52,1580875192,10.999820947647095,5052.912682056427,8191,gammaumd8,10.70.51.95,5052.912682056427,2956800,462,8,1eaf7424,0,14784000,2956800,4952.647,98.893,5837.422,8.391,46.07142857142858,85.15714285714286,0.0,0.010262464807919354,0.052142857142857144,0.08149559851166167,0.0,4.999999873689376e-05,2.7525988,0.00083161914,2.8226628,0.08737378,0.0011229201,7.089551,0.009999999776482582
51.43529003900984,-21.023528683689634,-6.343642768758241,501.0,0,6400,False,2963200,5888,463,1152b700d8ca44d2a58528824a84160d,2020-02-04_23-00-03,1580875203,10.94599723815918,5063.858679294586,8191,gammaumd8,10.70.51.95,5063.858679294586,2963200,463,8,1eaf7424,0,14816000,2963200,4950.046,98.163,5825.154,8.396,45.766666666666666,85.14666666666668,0.0,0.010292737565464838,0.05466666666666666,0.08149559851166167,0.0,4.999999873689376e-05,1.6525613,0.00041301176,1.7238581,0.13315722,0.00067362026,7.170971,0.009999999776482582
51.43529003900984,-21.023528683689634,-6.343642768758241,501.0,0,6400,False,2969600,5888,464,1152b700d8ca44d2a58528824a84160d,2020-02-04_23-00-14,1580875214,10.996852397918701,5074.855531692505,8191,gammaumd8,10.70.51.95,5074.855531692505,2969600,464,8,1eaf7424,0,14848000,2969600,4943.587,96.604,5813.005,8.694,45.54285714285715,85.1857142857143,0.0,0.010353283080555806,0.055,0.08149559851166167,0.0,4.999999873689376e-05,1.5950267,0.00045690406,1.6664722,0.22123393,0.0009030312,7.1902275,0.009999999776482582
51.43529003900984,-21.023528683689634,-6.343642768758241,501.0,0,6400,False,2976000,5888,465,1152b700d8ca44d2a58528824a84160d,2020-02-04_23-00-25,1580875225,11.297632694244385,5086.153164386749,8191,gammaumd8,10.70.51.95,5086.153164386749,2976000,465,8,1eaf7424,0,14880000,2976000,4961.337,95.842,5825.05,8.905,45.54,85.17333333333335,0.0,0.010353283080555806,0.05333333333333333,0.08149559851166167,0.0,4.999999873689376e-05,2.0598898,0.0007929136,2.1313381,0.23666365,0.0011092455,7.2241373,0.009999999776482582
51.43529003900984,-25.615696976333982,-5.665143769047863,501.0,64,6400,False,2982400,5952,466,1152b700d8ca44d2a58528824a84160d,2020-02-04_23-00-37,1580875237,11.139583349227905,5097.292747735977,8191,gammaumd8,10.70.51.95,5097.292747735977,2982400,466,8,1eaf7424,0,14912000,2982400,4946.965,95.688,5844.941,8.697,45.685714285714276,85.21428571428571,0.0,0.010353283080555806,0.05071428571428571,0.08149559851166167,0.0,4.999999873689376e-05,450.25598,0.0011769286,450.32745,0.0051778154,0.0014829874,7.267663,0.009999999776482582
51.43529003900984,-25.615696976333982,-5.665143769047863,501.0,0,6400,False,2988800,5952,467,1152b700d8ca44d2a58528824a84160d,2020-02-04_23-00-47,1580875247,10.863988161087036,5108.156735897064,8191,gammaumd8,10.70.51.95,5108.156735897064,2988800,467,8,1eaf7424,0,14944000,2988800,4956.735,92.274,5829.965,8.7,45.542857142857144,85.15714285714286,0.0,0.010353283080555806,0.05928571428571428,0.08149559851166167,0.0,4.999999873689376e-05,2.6264825,0.0007076828,2.6976414,0.089616984,0.0011004766,7.186652,0.009999999776482582
51.43529003900984,-25.615696976333982,-5.665143769047863,501.0,0,6400,False,2995200,5952,468,1152b700d8ca44d2a58528824a84160d,2020-02-04_23-00-58,1580875258,10.86954116821289,5119.026277065277,8191,gammaumd8,10.70.51.95,5119.026277065277,2995200,468,8,1eaf7424,0,14976000,2995200,4979.669,88.749,5823.517,8.994,45.607142857142854,85.15,0.0,0.010353283080555806,0.050714285714285705,0.08149559851166167,0.0,4.999999873689376e-05,2.1987867,4.448765e-05,2.2712257,0.18600775,0.00076526473,7.248354,0.009999999776482582
51.43529003900984,-25.615696976333982,-5.665143769047863,501.0,0,6400,False,3001600,5952,469,1152b700d8ca44d2a58528824a84160d,2020-02-04_23-01-09,1580875269,10.923473834991455,5129.949750900269,8191,gammaumd8,10.70.51.95,5129.949750900269,3001600,469,8,1eaf7424,0,15008000,3001600,5006.674,84.465,5816.55,9.377,44.913333333333334,85.17333333333335,0.0,0.010353283080555806,0.05533333333333333,0.08149559851166167,0.0,4.999999873689376e-05,2.084837,0.0005267265,2.1575887,0.2020983,0.0013895449,7.3278513,0.009999999776482582
51.43529003900984,-25.615696976333982,-5.665143769047863,501.0,0,6400,False,3008000,5952,470,1152b700d8ca44d2a58528824a84160d,2020-02-04_23-01-20,1580875280,10.938173770904541,5140.887924671173,8191,gammaumd8,10.70.51.95,5140.887924671173,3008000,470,8,1eaf7424,0,15040000,3008000,5041.509,83.662,5804.416,9.293,45.72142857142858,85.1857142857143,0.0,0.010353283080555806,0.05428571428571428,0.08149559851166167,0.0,4.999999873689376e-05,1.668056,0.0011209268,1.740278,0.21896231,0.0016632802,7.334293,0.009999999776482582
31.363775891034145,-25.615696976333982,-5.95097889808734,501.0,64,6400,False,3014400,6016,471,1152b700d8ca44d2a58528824a84160d,2020-02-04_23-01-32,1580875292,11.05330228805542,5151.9412269592285,8191,gammaumd8,10.70.51.95,5151.9412269592285,3014400,471,8,1eaf7424,0,15072000,3014400,5058.116,82.605,5813.53,9.629,47.41428571428572,85.20714285714287,0.0,0.010353283080555806,0.05928571428571428,0.08149559851166167,0.0,4.999999873689376e-05,449.88297,0.00051842723,449.9557,0.004209387,0.00081440614,7.3258657,0.009999999776482582
31.363775891034145,-25.615696976333982,-5.950978898087339,501.0,0,6400,False,3020800,6016,472,1152b700d8ca44d2a58528824a84160d,2020-02-04_23-01-42,1580875302,10.749392747879028,5162.6906197071075,8191,gammaumd8,10.70.51.95,5162.6906197071075,3020800,472,8,1eaf7424,0,15104000,3020800,5051.865,83.332,5794.037,9.687,46.17857142857143,85.17142857142858,0.0,0.010353283080555806,0.05571428571428571,0.08149559851166167,0.0,4.999999873689376e-05,2.8882222,0.00063159317,2.96025,0.13487908,0.0008236811,7.2659273,0.009999999776482582
