episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/policy_0,policy_reward_max/policy_0,policy_reward_mean/policy_0,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,evaluation/episode_reward_max,evaluation/episode_reward_min,evaluation/episode_reward_mean,evaluation/episode_len_mean,evaluation/episodes_this_iter,evaluation/policy_reward_min/policy_0,evaluation/policy_reward_max/policy_0,evaluation/policy_reward_mean/policy_0,evaluation/sampler_perf/mean_env_wait_ms,evaluation/sampler_perf/mean_processing_ms,evaluation/sampler_perf/mean_inference_ms,info/learner/policy_0/td_error,info/learner/policy_0/actor_loss,info/learner/policy_0/critic_loss,info/learner/policy_0/mean_q,info/learner/policy_0/max_q,info/learner/policy_0/min_q
7.609493396244943,-219.81283111451194,-108.22268375662037,76.0,43,2560,False,897280,11495,351,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-57-43,1580792263,1.5950350761413574,542.965957403183,17906,gammaumd8,10.70.51.95,542.965957403183,897280,351,8,0071747e,0,-108.6607988254012,4.285240647926301,-36.074227918873454,16.881554143700395,2.3550514387103654,2.3141435681281264,0.020000000000000018,0.020000000000000018,701,358400,897280,670.332,51.729,15.737,30.284,32534.87,512.0,38.13333333333333,71.3,0.0,0.010353283080555808,0.006666666666666667,0.07133133678192213,-124.6896805698052,-227.5566689730622,-159.445922288578,72.0,3,-110.13031057904784,-6.6118658812095745,-53.148640762859344,14.628993430237353,2.011401847817035,4.211776421121508,17.607775,-9.244442,8.803888,7.0626974,10.936395,-28.33091
-5.0039660597685724,-121.64011785760522,-97.94200279496502,74.76923076923077,26,2560,False,899840,11521,352,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-57-45,1580792265,1.5579755306243896,544.5239329338074,17906,gammaumd8,10.70.51.95,544.5239329338074,899840,352,8,0071747e,0,-108.19294837769121,6.800680932356045,-32.64733426498834,16.88286592663588,2.355988508403136,2.309010172091383,0.020000000000000018,0.020000000000000018,703,359424,899840,675.489,51.393,15.918,29.581,32165.582,512.0,33.15,71.3,0.0,0.010353283080555808,0.01,0.07133133678192213,-120.93007077090442,-129.02685179864056,-124.9784612847725,81.0,2,-110.48795873151782,-6.195376795483753,-41.65948709492417,14.62307399784375,2.0101612358126233,4.209733488442265,30.798996,-9.395439,15.3995,7.222881,10.650778,-22.216835
-6.615585447521887,-231.6162436094601,-106.98138374658883,78.6,40,2560,False,902400,11561,353,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-57-48,1580792268,1.607417345046997,546.1313502788544,17906,gammaumd8,10.70.51.95,546.1313502788544,902400,353,8,0071747e,0,-111.47301007644275,3.5898842071183026,-35.660461248862944,16.927422741931956,2.364111404437206,2.3114018026509777,0.020000000000000018,0.020000000000000018,705,360448,902400,678.219,51.256,15.668,30.409,32678.445,512.0,38.13333333333333,71.3,0.0,0.010353283080555808,0.01,0.07133133678192213,-120.39525563595818,-128.3228726903908,-124.35906416317448,81.5,2,-110.07316199783236,-5.154120440905295,-41.45302138772483,14.617174404626416,2.009136231599883,4.2126539413457085,68.196144,-9.096225,34.098076,6.891172,10.917676,-41.313164
1.089844136731699,-120.48456368478949,-103.56576015720802,71.94117647058823,34,2560,False,904960,11595,354,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-57-50,1580792270,1.5830774307250977,547.7144277095795,17906,gammaumd8,10.70.51.95,547.7144277095795,904960,354,8,0071747e,0,-107.9285525289209,1.9253155156038702,-34.52192005240268,16.922033171243413,2.3635549254739088,2.31464190504456,0.020000000000000018,0.020000000000000018,707,361472,904960,682.017,45.547,14.979,29.839,34181.72,512.0,38.93333333333334,71.3,0.0,0.010353283080555808,0.01,0.07133133678192213,-122.75644634081982,-128.0064776102081,-125.38146197551396,84.0,2,-110.40451389170873,-5.820351187683023,-41.793820658504664,14.61865357672125,2.0100563337954034,4.212201161272186,3.918812,-9.6777725,1.9594061,7.5134583,11.103722,-32.932957
-92.60950944875367,-119.19316215766594,-106.78282076126897,70.92,25,2560,False,907520,11620,355,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-57-52,1580792272,1.5366394519805908,549.2510671615601,17906,gammaumd8,10.70.51.95,549.2510671615601,907520,355,8,0071747e,0,-108.20046368706971,3.72290283317367,-35.59427358708965,16.932581232478594,2.36140883445538,2.3145379052412007,0.020000000000000018,0.020000000000000018,709,362496,907520,681.782,44.181,15.027,32.957,34073.088,512.0,36.05,71.4,0.0,0.010353283080555808,0.01,0.07133133678192213,-122.10735349589959,-128.9034274283331,-125.50539046211634,85.0,2,-110.4510533590025,-5.67041061127869,-41.83513015403879,14.615650528317913,2.0100498875464448,4.2105026806403325,30.09679,-9.904189,15.048396,7.7362986,10.696603,-21.681795
0.08249564189463854,-125.12215050053783,-95.27781553579271,87.7741935483871,31,2560,False,910080,11651,356,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-57-54,1580792274,1.5427489280700684,550.7938160896301,17906,gammaumd8,10.70.51.95,550.7938160896301,910080,356,8,0071747e,0,-107.81258282934627,9.00825058715418,-31.75927184526424,16.914763840733634,2.36337204824201,2.310544485283841,0.020000000000000018,0.020000000000000018,711,363520,910080,675.075,45.367,15.604,32.622,32811.057,512.0,40.6,71.5,0.0,0.010353283080555808,0.01,0.07133133678192213,-115.74556518835016,-231.41065903706476,-173.57811211270746,89.5,2,-110.77618580854808,-2.908660033795364,-57.85937070423582,14.61421227957637,2.0086640047493933,4.210718662404397,17.09767,-9.353661,8.548834,7.188545,10.607473,-27.245173
4.571611368330181,-122.28932486101988,-95.94648161718214,78.90625,32,2560,False,912640,11683,357,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-57-56,1580792276,1.5194332599639893,552.3132493495941,17906,gammaumd8,10.70.51.95,552.3132493495941,912640,357,8,0071747e,0,-109.6684401948005,6.763283130091921,-31.982160539060718,16.930497797732016,2.3657379439574093,2.3107111054862433,0.020000000000000018,0.020000000000000018,713,364544,912640,671.371,45.499,14.663,33.226,34918.433,512.0,35.96666666666666,71.5,0.0,0.010353283080555808,0.01,0.07133133678192213,-117.77054602513093,-126.35325671988542,-122.06190137250817,85.5,2,-109.3692848548138,-3.497087753688298,-40.68730045750272,14.615547192395848,2.009776563995736,4.2123679992545435,44.00244,-9.511684,22.00122,7.3652673,10.934385,-21.355143
2.9066840505693037,-122.64335610880516,-92.73660720510665,87.89655172413794,29,2560,False,915200,11712,358,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-57-58,1580792278,1.6196630001068115,553.9329123497009,17906,gammaumd8,10.70.51.95,553.9329123497009,915200,358,8,0071747e,0,-109.37054284801707,6.603084191524729,-30.912202401702224,16.911512032540383,2.3616023036858858,2.3117950241667495,0.020000000000000018,0.020000000000000018,715,365568,915200,670.772,46.971,15.548,32.851,32930.451,512.0,39.63333333333333,71.53333333333333,0.0,0.010353283080555808,0.01,0.07133133678192213,-120.37641059793532,-128.35218977741897,-124.36430018767715,86.0,2,-109.77829943830147,-5.02489388206353,-41.45476672922572,14.614576925189828,2.0103997236225792,4.212025769131175,91.12029,-9.429227,45.560146,7.226365,10.777087,-25.02268
12.786276961443939,-121.93527564965189,-88.1767432850902,101.59375,32,2560,False,917760,11744,359,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-58-01,1580792281,1.7943973541259766,555.7273097038269,17906,gammaumd8,10.70.51.95,555.7273097038269,917760,359,8,0071747e,0,-111.18202275782824,5.829872481369719,-29.392247761696733,16.91515741186755,2.3716784554930643,2.312225446995478,0.020000000000000018,0.020000000000000018,717,366592,917760,682.051,54.68,16.03,34.38,31939.206,512.0,37.53333333333333,71.73333333333333,0.0,0.010353283080555808,0.01,0.07133133678192213,-122.57666175626218,-129.7826182171702,-126.1796399867162,90.5,2,-110.37664065347053,-5.6130332453952505,-42.059879995572075,14.61086957287081,2.009252734632045,4.210921686836396,33.775272,-9.237267,16.887638,7.053501,10.455056,-35.238914
-11.289240264100968,-218.342222814681,-110.42140325626242,74.575,40,2560,False,920320,11784,360,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-58-03,1580792283,1.6211590766906738,557.3484687805176,17906,gammaumd8,10.70.51.95,557.3484687805176,920320,360,8,0071747e,0,-108.610296983039,4.687170891324058,-36.80713441875414,16.916747163577355,2.372450854995305,2.312054459437418,0.020000000000000018,0.020000000000000018,719,367616,920320,683.95,55.372,21.248,33.749,24096.189,512.0,36.3,71.8,0.0,0.010353283080555808,0.01,0.07133133678192213,-112.24968002550304,-129.53366106236354,-120.89167054393329,91.0,2,-110.31862415753615,-2.1783316012006253,-40.29722351464443,14.610034553842254,2.0077869616545967,4.211720628169573,17.996103,-9.486023,8.998053,7.318945,10.76065,-25.81887
-86.18469206057492,-216.53916414664127,-110.77067186599116,71.03448275862068,29,2560,False,922880,11813,361,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-58-05,1580792285,1.5493216514587402,558.8977904319763,17906,gammaumd8,10.70.51.95,558.8977904319763,922880,361,8,0071747e,0,-113.43392652863017,5.690262596200526,-36.923557288663716,16.900301180857554,2.370933278484699,2.3081640292590317,0.020000000000000018,0.020000000000000018,721,368640,922880,684.102,54.294,20.577,35.306,24882.552,512.0,37.4,71.8,0.0,0.010353283080555808,0.006666666666666667,0.07133133678192213,-125.89516178146006,-126.22161928587595,-126.058390533668,91.0,2,-109.34516182138275,-7.856967498936385,-42.019463511222675,14.615123860300104,2.007639995461212,4.210154081051384,47.489388,-9.77804,23.744694,7.606939,10.919005,-35.06686
10.718984507024288,-209.70398789201863,-110.22684834075851,72.83870967741936,31,2560,False,925440,11844,362,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-58-07,1580792287,1.5046908855438232,560.4024813175201,17906,gammaumd8,10.70.51.95,560.4024813175201,925440,362,8,0071747e,0,-107.92826023558155,3.7779169955756515,-36.742282780252836,16.926374825922174,2.3733773796287325,2.3138259538417576,0.020000000000000018,0.020000000000000018,723,369664,925440,676.928,55.063,21.117,36.611,24245.791,512.0,34.6,71.8,0.0,0.010353283080555808,0.01,0.07133133678192213,-118.95605714386332,-120.62916437233798,-119.79261075810065,91.5,2,-108.63233767822385,-4.714735758335642,-39.93087025270022,14.61502217848802,2.0083419174021984,4.209509271383915,14.842573,-9.53752,7.4212866,7.3447714,10.675538,-29.28107
7.752384814899415,-129.43850576528348,-101.6773640874036,76.5,30,2560,False,928000,11874,363,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-58-09,1580792289,1.52339506149292,561.9258763790131,17906,gammaumd8,10.70.51.95,561.9258763790131,928000,363,8,0071747e,0,-111.21996896419054,4.368852838020146,-33.8924546958012,16.9164144611659,2.3702175154717873,2.309436777050549,0.020000000000000018,0.020000000000000018,725,370688,928000,668.713,52.944,20.377,37.307,25126.525,512.0,40.1,71.83333333333333,0.0,0.010353283080555808,0.006666666666666667,0.07133133678192213,-110.32550491299483,-114.81874299189076,-112.5721239524428,96.5,2,-106.88853744867568,-1.5100225698358116,-37.52404131748093,14.617306612879853,2.0070128102120153,4.207362518334599,13.939666,-9.828562,6.9698324,7.64697,10.806664,-30.567888
-0.7753343409858644,-211.17791673610915,-103.1592588848209,87.74193548387096,31,2560,False,930560,11905,364,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-58-12,1580792292,1.569547414779663,563.4954237937927,17906,gammaumd8,10.70.51.95,563.4954237937927,930560,364,8,0071747e,0,-107.84253629110754,7.099938753293827,-34.386419628273636,16.925120513906442,2.371555175775665,2.3131622423316087,0.020000000000000018,0.020000000000000018,727,371712,930560,656.05,44.453,20.463,36.673,25020.257,512.0,34.1,72.0,0.0,0.010353283080555808,0.006666666666666667,0.07133133678192213,-111.9150758655742,-113.39004826685414,-112.65256206621416,100.5,2,-106.81242722342722,-2.612624219773963,-37.550854022071384,14.617543299393837,2.005475924242681,4.2097828096680505,18.898342,-9.593858,9.449171,7.416244,10.883104,-37.214363
-9.856332301162197,-206.5257078753784,-105.74908096833553,79.65714285714286,35,2560,False,933120,11940,365,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-58-14,1580792294,1.5271437168121338,565.0225675106049,17906,gammaumd8,10.70.51.95,565.0225675106049,933120,365,8,0071747e,0,-109.63386040188682,4.113388402077057,-35.24969365611185,16.902961244341785,2.3705721300928615,2.3077202199253293,0.020000000000000018,0.020000000000000018,729,372736,933120,657.827,43.642,14.784,33.508,34631.527,512.0,36.93333333333334,72.1,0.0,0.010353283080555808,0.013333333333333334,0.07133133678192213,-124.12645185110159,-126.69476245110855,-125.41060715110507,110.5,2,-110.11439994963196,-6.355443601030856,-41.803535717035025,14.619715471255724,2.007364528156215,4.21285492049545,28.214785,-9.710761,14.107393,7.547513,11.165304,-27.34008
4.049637415446327,-206.319683405105,-101.225513607931,83.13333333333334,30,2560,False,935680,11970,366,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-58-16,1580792296,1.568502426147461,566.5910699367523,17906,gammaumd8,10.70.51.95,566.5910699367523,935680,366,8,0071747e,0,-108.23801517975517,3.4991781386391523,-33.74183786931034,16.920492513896775,2.3684579071614733,2.3130436476067873,0.020000000000000018,0.020000000000000018,731,373760,935680,659.733,44.012,14.844,33.017,34490.914,512.0,39.86666666666667,72.1,0.0,0.010353283080555808,0.006666666666666667,0.07133133678192213,-119.06078572873959,-125.29434834956191,-122.17756703915074,98.5,2,-109.2472916841507,-5.294408207681656,-40.725855679716915,14.617804698684996,2.007851331585253,4.211677752567558,39.31536,-9.677522,19.65768,7.5213146,10.489051,-36.243546
3.8237858333159096,-121.19971419731155,-98.45790128400961,86.8529411764706,34,2560,False,938240,12004,367,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-58-18,1580792298,1.5981428623199463,568.1892127990723,17906,gammaumd8,10.70.51.95,568.1892127990723,938240,367,8,0071747e,0,-108.6758263228306,5.474036398964621,-32.8193004280032,16.893024210444167,2.368167568799064,2.3091828810127755,0.020000000000000018,0.020000000000000018,733,374784,938240,670.661,43.577,15.46,33.473,33117.846,512.0,35.8,72.1,0.0,0.010353283080555808,0.01,0.07133133678192213,-114.04674950544725,-228.65910738543607,-171.35292844544165,90.0,2,-109.82967379797871,-2.164823481657855,-57.11764281514723,14.620242079057585,2.0082131416631066,4.213052198710357,69.1187,-9.517423,34.55935,7.3326025,11.068488,-29.21575
-100.37549365172163,-213.2053946710657,-112.02488456781222,70.82142857142857,28,2560,False,940800,12032,368,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-58-20,1580792300,1.5172877311706543,569.7065005302429,17906,gammaumd8,10.70.51.95,569.7065005302429,940800,368,8,0071747e,0,-114.25336190499365,2.967064398651317,-37.34162818927075,16.909358703161182,2.3689431977908932,2.3050368245159745,0.020000000000000018,0.020000000000000018,735,375808,940800,665.804,46.104,16.394,33.637,31231.719,512.0,40.166666666666664,72.2,0.0,0.010353283080555808,0.0033333333333333335,0.07133133678192213,-124.21650995220989,-127.11563218687661,-125.42210030532442,63.666666666666664,3,-109.49049125992072,-7.383415187010542,-41.807366768441476,14.621429738964686,2.0084107817397285,4.215081169076043,44.806847,-9.472481,22.403423,7.3075824,10.6210165,-34.7016
4.54884373000823,-121.16711557446979,-101.38778858971217,79.0909090909091,33,2560,False,943360,12065,369,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-58-23,1580792303,1.503847599029541,571.2103481292725,17906,gammaumd8,10.70.51.95,571.2103481292725,943360,369,8,0071747e,0,-107.99754796192671,5.369362464485064,-33.79592952990405,16.90154612172555,2.367694642076795,2.3121983208344115,0.020000000000000018,0.020000000000000018,737,376832,943360,659.959,47.958,15.429,32.571,33184.067,512.0,35.96666666666667,72.2,0.0,0.010353283080555808,0.006666666666666667,0.07133133678192213,-122.31459632772021,-225.71724191494286,-157.6347978914467,58.666666666666664,3,-108.8224374303439,-6.3221494753379375,-52.54493263048223,14.618659277059372,2.009476665248748,4.213677283857113,34.940144,-9.658239,17.470072,7.42408,11.207165,-34.141174
1.3516452349722243,-215.2169967109803,-103.77197924858277,74.1219512195122,41,2560,False,945920,12106,370,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-58-25,1580792305,1.5561237335205078,572.766471862793,17906,gammaumd8,10.70.51.95,572.766471862793,945920,370,8,0071747e,0,-109.16519238923986,8.761123475308217,-34.590659749527596,16.921194313267726,2.3716929322326923,2.307556272559202,0.020000000000000018,0.020000000000000018,739,377856,945920,662.9,48.948,15.426,31.247,33191.35,512.0,38.900000000000006,72.2,0.0,0.010353283080555808,0.005,0.07133133678192213,-120.48443929548372,-125.36419737315737,-122.39274107146775,52.5,4,-108.79322794126347,-6.0697261318564415,-40.79758035715592,14.620899956747396,2.0103508125472542,4.212257409135238,19.966547,-9.788841,9.983273,7.605913,11.047941,-30.773325
-14.148388498229913,-191.89712843159214,-109.57804007414654,71.71052631578948,38,2560,False,948480,12144,371,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-58-27,1580792307,1.6831653118133545,574.4496371746063,17906,gammaumd8,10.70.51.95,574.4496371746063,948480,371,8,0071747e,0,-108.67686100428303,6.914757239244253,-36.52601335804886,16.91713155212773,2.3722067926218213,2.3114137794077907,0.020000000000000018,0.020000000000000018,741,378880,948480,663.094,54.397,18.568,32.218,27574.051,512.0,36.25,72.275,0.0,0.010353283080555808,0.005,0.07133133678192213,-117.93444574787281,-121.350409464445,-120.37144057871774,51.5,4,-108.34338047727942,-5.148359559553988,-40.123813526239246,14.618075418679226,2.0110462539130487,4.211902495232661,32.373123,-9.916405,16.186562,7.723136,11.019497,-42.098587
8.441291441675268,-210.22321466659193,-108.6053662327674,67.90322580645162,31,2560,False,951040,12175,372,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-58-29,1580792309,1.550957441329956,576.0005946159363,17906,gammaumd8,10.70.51.95,576.0005946159363,951040,372,8,0071747e,0,-109.49354784904669,5.709004224743694,-36.20178874425581,16.92424945261236,2.3708186064754306,2.3085654966632343,0.020000000000000018,0.020000000000000018,743,379904,951040,659.286,54.926,18.734,31.078,27329.985,512.0,39.9,72.45,0.0,0.010353283080555808,0.01,0.07133133678192213,-120.55717124952935,-121.5447542106267,-121.09850529482355,52.0,4,-108.23903291882016,-5.724455340687811,-40.36616843160785,14.622363041148235,2.01136852176859,4.212537051792975,30.572092,-10.038645,15.286047,7.8759146,11.428377,-28.544214
3.915605084039271,-120.69698070711458,-98.1467945368985,76.5,38,2560,False,953600,12213,373,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-58-32,1580792312,1.4414212703704834,577.4420158863068,17906,gammaumd8,10.70.51.95,577.4420158863068,953600,373,8,0071747e,0,-109.9928892889681,3.508034439602241,-32.71559817896617,16.926518225325523,2.372818259625892,2.308297525881059,0.020000000000000018,0.020000000000000018,745,380928,953600,656.03,52.879,18.754,29.317,27300.939,512.0,34.699999999999996,72.5,0.0,0.010353283080555808,0.01,0.07133133678192213,-120.48457983718254,-123.60349943675098,-121.92710586163837,54.333333333333336,3,-108.34437992167659,-5.502686857789136,-40.64236862054613,14.62166579930406,2.012004316049187,4.214974242801729,19.062807,-9.93314,9.531404,7.7745247,11.537473,-30.944399
-97.22600910812618,-208.3684222518932,-112.6849424364378,67.0,28,2560,False,956160,12241,374,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-58-34,1580792314,1.5211994647979736,578.9632153511047,17906,gammaumd8,10.70.51.95,578.9632153511047,956160,374,8,0071747e,0,-111.86739602964371,2.528443130043641,-37.5616474788126,16.921848933219646,2.3704139106476783,2.3100533354516837,0.020000000000000018,0.020000000000000018,747,381952,956160,651.342,57.264,18.926,30.447,27052.049,512.0,38.199999999999996,72.53333333333333,0.0,0.010353283080555808,0.01,0.07133133678192213,-124.04205564199947,-228.7482430359814,-159.4786975197494,59.666666666666664,3,-109.76275751406018,-6.46588327401939,-53.159565839916475,14.617716652559457,2.01152225046195,4.213315335262597,14.128283,-9.86509,7.0641418,7.724174,10.500318,-23.300179
-7.329626393970116,-119.61499288096095,-104.98642570067507,77.6,30,2560,False,958720,12271,375,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-58-36,1580792316,1.4653704166412354,580.428585767746,17906,gammaumd8,10.70.51.95,580.428585767746,958720,375,8,0071747e,0,-109.1421581255272,3.083924839816362,-34.99547523355836,16.93498529786407,2.371575252911602,2.30960444100318,0.020000000000000018,0.020000000000000018,749,382976,958720,643.633,57.055,19.437,29.465,26342.059,512.0,37.95,72.6,0.0,0.010353283080555808,0.01,0.07133133678192213,-123.96099910256453,-127.94734810944647,-126.38754487565409,60.0,3,-109.51437789131887,-6.709479553392157,-42.129181625218024,14.61716625872621,2.0119394762964475,4.215306758734301,34.40748,-8.97786,17.20374,6.813818,10.784996,-31.795555
-9.066722135990865,-129.09629458445124,-105.53076591238496,79.825,40,2560,False,961280,12311,376,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-58-38,1580792318,1.5696849822998047,581.9982707500458,17906,gammaumd8,10.70.51.95,581.9982707500458,961280,376,8,0071747e,0,-111.46515032160096,3.4055306459777057,-35.176921970794986,16.91259048439185,2.371905969165548,2.3059269490853724,0.020000000000000018,0.020000000000000018,751,384000,961280,641.352,52.706,16.662,29.891,30729.48,512.0,37.7,72.63333333333333,0.0,0.010353283080555808,0.01,0.07133133678192213,-125.2321771765128,-228.02341716946103,-160.21046973353563,59.666666666666664,3,-109.45843114944485,-6.915085260601096,-53.40348991117854,14.61967779047807,2.012380606594269,4.217549571457579,18.136621,-9.570956,9.06831,7.4081926,10.405776,-29.110914
-14.63968397909776,-119.05239719850945,-99.86887459199144,80.57142857142857,28,2560,False,963840,12339,377,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-58-40,1580792320,1.5309412479400635,583.5292119979858,17906,gammaumd8,10.70.51.95,583.5292119979858,963840,377,8,0071747e,0,-109.14006862424625,1.9883326979664417,-33.289624863997155,16.9151211020782,2.3691320844013064,2.308693184349155,0.020000000000000018,0.020000000000000018,753,385024,963840,639.893,52.204,16.414,30.308,31192.615,512.0,40.300000000000004,72.8,0.0,0.010353283080555808,0.01,0.07133133678192213,-123.16471471800469,-127.20755005511455,-125.47060070489533,58.333333333333336,3,-109.34501622151583,-6.5157310117501765,-41.82353356829845,14.62672096856827,2.0128638204689753,4.219173207665131,1.594007,-10.38182,0.7970035,8.231109,10.9835825,-19.44323
1.868201603880145,-124.28013699944131,-102.97722807925227,79.71428571428571,35,2560,False,966400,12374,378,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-58-42,1580792322,1.610633373260498,585.1398453712463,17906,gammaumd8,10.70.51.95,585.1398453712463,966400,378,8,0071747e,0,-110.97043771909861,4.653613668090351,-34.325742693084095,16.938131128719828,2.371639365763406,2.311021805495232,0.020000000000000018,0.020000000000000018,755,386048,966400,648.084,60.606,16.02,31.294,31959.17,512.0,35.733333333333334,72.8,0.0,0.010353283080555808,0.006666666666666667,0.07133133678192213,-125.68242691014895,-228.6577469443437,-161.20880744901174,60.333333333333336,3,-109.88933011641105,-7.529649071783453,-53.73626914967058,14.622796178893516,2.0125312411808136,4.218621018043587,32.21872,-10.328301,16.10936,8.175867,10.850646,-18.796541
-12.208959110779688,-202.55654781218618,-107.3457381863777,78.23529411764706,34,2560,False,968960,12408,379,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-58-44,1580792324,1.5676023960113525,586.7074477672577,17906,gammaumd8,10.70.51.95,586.7074477672577,968960,379,8,0071747e,0,-108.86817426242246,2.056565386165552,-35.78191272879258,16.924223752583234,2.370613643175385,2.306981137712742,0.020000000000000018,0.020000000000000018,757,387072,968960,654.48,57.381,16.645,32.385,30759.719,512.0,36.650000000000006,72.8,0.0,0.010353283080555808,0.02,0.07133133678192213,-126.419235606445,-130.51180821214803,-128.71748278173618,60.666666666666664,3,-110.29504358869356,-8.24360572034493,-42.90582759391205,14.618806967511583,2.012689155410858,4.22026898701728,54.444126,-10.004104,27.222065,7.8704185,10.76064,-28.940933
-21.954904890153564,-120.78567478153856,-107.20727485431968,75.44827586206897,29,2560,False,971520,12437,380,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-58-47,1580792327,1.5203776359558105,588.2278254032135,17906,gammaumd8,10.70.51.95,588.2278254032135,971520,380,8,0071747e,0,-107.79234968459544,2.822393952325605,-35.735758284773226,16.92183715701673,2.3668231894662446,2.3127613866007426,0.020000000000000018,0.020000000000000018,759,388096,971520,657.638,58.942,15.908,33.42,32185.155,512.0,36.33333333333333,72.9,0.0,0.010353283080555808,0.006666666666666667,0.07133133678192213,-123.68978265137413,-127.87486187717877,-125.33153704662497,58.333333333333336,3,-109.52606535035497,-7.262604582511514,-41.77717901554166,14.61625330516105,2.0163992522628904,4.21981293913666,18.660511,-9.580112,9.3302555,7.4266467,11.068022,-25.06575
-1.359368249308318,-120.83579533570446,-103.39139318904789,75.67567567567568,37,2560,False,974080,12474,381,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-58-49,1580792329,1.4653360843658447,589.6931614875793,17906,gammaumd8,10.70.51.95,589.6931614875793,974080,381,8,0071747e,0,-108.74052211781964,4.991377447731793,-34.46379772968264,16.917353791890676,2.3672685937342273,2.3096625412971874,0.020000000000000018,0.020000000000000018,761,389120,974080,649.566,57.92,15.252,32.073,33570.168,512.0,35.166666666666664,73.0,0.0,0.010353283080555808,0.01,0.07133133678192213,-125.41256506973878,-127.40548918559219,-126.48832581013751,58.666666666666664,3,-109.44618902347673,-8.22237727441825,-42.16277527004584,14.613375767260594,2.0174246734588333,4.218417090156474,31.625675,-9.521507,15.812838,7.383345,10.430952,-25.576477
-9.529893184779212,-214.7637539238203,-101.7415793539387,80.96296296296296,27,2560,False,976640,12501,382,b0f32128641a4cb7a78b1004e2329954,2020-02-03_23-58-51,1580792331,1.5097787380218506,591.2029402256012,17906,gammaumd8,10.70.51.95,591.2029402256012,976640,382,8,0071747e,0,-108.06576154280144,2.3510532563862654,-33.913859784646235,16.94105722061,2.3718359757090934,2.3083909956005235,0.020000000000000018,0.020000000000000018,763,390144,976640,647.101,60.056,14.47,31.6,35383.89,512.0,37.8,73.0,0.0,0.010353283080555808,0.01,0.07133133678192213,-123.62571711512285,-128.27051031868905,-125.55376590136439,60.0,3,-109.5685718220193,-6.527408927135795,-41.8512553004548,14.616667804160988,2.017790889451871,4.2200572301013715,14.924869,-9.9873905,7.4624343,7.853071,10.898166,-28.156013
