episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/sample_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/policy_0/cur_lr,info/learner/policy_0/policy_loss,info/learner/policy_0/policy_entropy,info/learner/policy_0/var_gnorm,info/learner/policy_0/vf_loss,info/learner/policy_0/grad_gnorm,info/learner/policy_0/vf_explained_var
864.1099999999914,410.25999999999806,622.4330999999945,501.0,0,14080,False,13866240,27648,937,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-55-16,1580860516,10.538920164108276,9812.520314455032,61388,Prophet,10.72.12.27,9812.520314455032,13866240,937,8,d961c0f2,0,13866240,13866240,926.496,7.145,4.585,179134.314,1381.55,1280.0,51.583333333333336,39.39999999999999,0.009999999999999998,0.41216093209539406,0.00021517439745366573,-368.3261,3617.8994,46.577686,27157.703,40.0,0.33215153
864.1099999999914,410.25999999999806,622.4330999999945,501.0,0,16640,False,13882880,27648,938,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-55-26,1580860526,10.130053043365479,9822.650367498398,61388,Prophet,10.72.12.27,9822.650367498398,13882880,938,8,d961c0f2,0,13882880,13882880,749.73,7.08,4.791,180784.704,1707.282,1280.0,53.31666666666667,39.475,0.009999999999999998,0.41216093209539406,0.0002146815968444571,-972.31396,4014.1035,46.564297,19663.727,40.000004,0.4896021
837.4899999999926,383.82999999999817,609.9813999999948,501.0,64,14080,False,13896960,27712,939,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-55-37,1580860537,10.747543096542358,9833.39791059494,61388,Prophet,10.72.12.27,9833.39791059494,13896960,939,8,d961c0f2,0,13896960,13896960,966.335,7.162,4.667,178710.945,1324.592,1280.0,52.87692307692308,39.60000000000001,0.010769230769230769,0.41216093209539406,0.0002140992000931874,110.07361,3714.248,46.57381,34817.824,40.0,0.38329893
837.4899999999926,383.82999999999817,609.9813999999948,501.0,0,16640,False,13913600,27712,940,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-55-47,1580860547,10.066041469573975,9843.463952064514,61388,Prophet,10.72.12.27,9843.463952064514,13913600,940,8,d961c0f2,0,13913600,13913600,734.946,12.429,5.181,102984.766,1741.624,1280.0,51.949999999999996,39.550000000000004,0.010833333333333332,0.41216093209539406,0.00021360639948397875,-1264.3677,3650.8567,46.590824,16412.664,39.999996,0.46427172
789.5599999999936,383.82999999999817,618.6201999999946,501.0,64,14080,False,13927680,27776,941,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-55-57,1580860557,10.465398073196411,9853.92935013771,61388,Prophet,10.72.12.27,9853.92935013771,13927680,941,8,d961c0f2,0,13927680,13927680,962.1,7.357,5.17,173976.601,1330.422,1280.0,51.724999999999994,39.5,0.009999999999999998,0.41216093209539406,0.00021302400273270905,425.40747,3384.2031,46.5958,28971.191,40.0,0.37447155
789.5599999999936,383.82999999999817,618.6201999999948,501.0,0,16640,False,13944320,27776,942,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-56-08,1580860568,10.407284021377563,9864.336634159088,61388,Prophet,10.72.12.27,9864.336634159088,13944320,942,8,d961c0f2,0,13944320,13944320,769.662,7.096,4.919,180394.717,1663.067,1280.0,53.041666666666664,39.5,0.009999999999999998,0.41216093209539406,0.0002125312021235004,-1383.8561,3778.2769,46.609756,13883.505,40.000004,0.55973333
835.479999999989,285.6199999999989,616.6783999999949,501.0,64,14080,False,13958400,27840,943,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-56-18,1580860578,10.431632995605469,9874.768267154694,61388,Prophet,10.72.12.27,9874.768267154694,13958400,943,8,d961c0f2,0,13958400,13958400,961.142,7.099,4.502,180313.529,1331.749,1280.0,51.43846153846153,39.5,0.01076923076923077,0.41241300116231844,0.0002119488053722307,439.43063,3488.249,46.617138,29300.633,40.0,0.3500592
835.479999999989,285.6199999999989,616.6783999999948,501.0,0,16640,False,13975040,27840,944,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-56-29,1580860589,10.739701747894287,9885.507968902588,61388,Prophet,10.72.12.27,9885.507968902588,13975040,944,8,d961c0f2,0,13975040,13975040,784.364,7.262,9.601,176254.982,1631.896,1280.0,51.15384615384616,39.53846153846155,0.010769230769230769,0.41216093209539406,0.00021145600476302207,-1655.6658,3652.1682,46.638264,17184.744,40.0,0.5168624
868.8999999999936,285.6199999999989,615.956399999995,501.0,64,14080,False,13989120,27904,945,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-56-39,1580860599,10.161577224731445,9895.66954612732,61388,Prophet,10.72.12.27,9895.66954612732,13989120,945,8,d961c0f2,0,13989120,13989120,928.365,6.735,4.569,190065.676,1378.769,1280.0,51.84166666666667,39.60000000000001,0.010833333333333332,0.41216093209539406,0.00021087359345983714,1002.69574,3504.4678,46.633026,34663.812,40.0,0.35809743
868.8999999999936,285.6199999999989,615.9563999999951,501.0,0,16640,False,14005760,27904,946,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-56-50,1580860610,10.700098037719727,9906.369644165039,61388,Prophet,10.72.12.27,9906.369644165039,14005760,946,8,d961c0f2,0,14005760,14005760,785.229,11.608,4.994,110271.002,1630.098,1280.0,51.225,39.60000000000001,0.009999999999999998,0.41216093209539406,0.00021038080740254372,-2211.9807,3596.2957,46.661182,21241.236,40.0,0.42431933
938.4099999999946,447.3299999999974,628.9896999999949,501.0,64,15360,False,14021120,27968,947,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-57-01,1580860621,10.845651626586914,9917.215295791626,61388,Prophet,10.72.12.27,9917.215295791626,14021120,947,8,d961c0f2,0,14021120,14021120,924.347,6.644,4.463,192640.896,1384.762,1280.0,51.98461538461539,39.60000000000001,0.00923076923076923,0.41216093209539406,0.0002097983960993588,2676.8943,3376.3635,46.65912,43898.918,40.0,0.2756971
938.4099999999946,447.3299999999974,628.9896999999949,501.0,0,16640,False,14037760,27968,948,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-57-11,1580860631,10.594048976898193,9927.809344768524,61388,Prophet,10.72.12.27,9927.809344768524,14037760,948,8,d961c0f2,0,14037760,14037760,780.1,7.124,8.945,179676.275,1640.814,1280.0,52.315384615384616,39.60000000000001,0.009999999999999998,0.41216093209539406,0.00020926080469507724,-596.8928,3691.5386,46.67092,21791.576,40.0,0.45154476
938.4099999999946,359.2599999999985,616.4448999999951,501.0,64,15360,False,14053120,28032,949,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-57-22,1580860642,10.75523328781128,9938.564578056335,61388,Prophet,10.72.12.27,9938.564578056335,14053120,949,8,d961c0f2,0,14053120,14053120,912.39,6.68,4.306,191621.901,1402.908,1280.0,51.34166666666666,39.60000000000001,0.009999999999999998,0.41216093209539406,0.00020867840794380754,2607.5598,3543.7224,46.660503,39067.195,40.0,0.4322989
938.4099999999946,359.2599999999985,616.444899999995,501.0,0,15360,False,14068480,28032,950,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-57-33,1580860653,10.226061820983887,9948.79063987732,61388,Prophet,10.72.12.27,9948.79063987732,14068480,950,8,d961c0f2,0,14068480,14068480,823.809,7.917,4.933,161676.939,1553.758,1280.0,53.669230769230765,39.646153846153844,0.05076923076923076,0.4129941603999496,0.00020814080198761076,-778.9054,3715.5952,46.70468,20257.59,40.0,0.4496745
880.8699999999943,380.0499999999975,606.521999999995,501.0,64,14080,False,14082560,28096,951,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-57-43,1580860663,10.284900188446045,9959.075540065765,61388,Prophet,10.72.12.27,9959.075540065765,14082560,951,8,d961c0f2,0,14082560,14082560,926.921,7.388,10.177,173260.735,1380.915,1280.0,54.90833333333333,39.73333333333334,0.10166666666666668,0.4207627890041872,0.00020760319603141397,4701.9004,3485.4023,46.704247,57391.867,40.0,0.32985443
880.8699999999943,380.0499999999975,606.5219999999949,501.0,0,15360,False,14097920,28096,952,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-57-53,1580860673,10.52466368675232,9969.600203752518,61388,Prophet,10.72.12.27,9969.600203752518,14097920,952,8,d961c0f2,0,14097920,14097920,849.789,7.547,4.835,169609.776,1506.256,1280.0,55.275000000000006,39.85,0.05250000000000001,0.4210889617088416,0.00020711039542220533,-244.03302,3568.9802,46.729084,25028.648,40.0,0.48460233
825.0899999999939,349.20999999999555,610.167499999995,501.0,64,15360,False,14113280,28160,953,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-58-04,1580860684,10.656099319458008,9980.256303071976,61388,Prophet,10.72.12.27,9980.256303071976,14113280,953,8,d961c0f2,0,14113280,14113280,892.166,7.227,5.038,177113.806,1434.711,1280.0,55.03076923076923,40.10000000000001,0.07153846153846154,0.4287694828382978,0.00020657280401792377,3199.1975,3477.4736,46.720245,55404.086,40.0,0.38658065
825.0899999999939,349.20999999999555,610.167499999995,501.0,0,15360,False,14128640,28160,954,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-58-15,1580860695,10.779245615005493,9991.035548686981,61388,Prophet,10.72.12.27,9991.035548686981,14128640,954,8,d961c0f2,0,14128640,14128640,864.754,6.875,4.534,186193.699,1480.19,1280.0,54.86666666666667,40.10000000000001,0.07166666666666667,0.42872747132714367,0.000206035198061727,353.8595,3733.4844,46.750656,25231.12,40.0,0.49097782
906.7699999999934,345.8699999999983,627.771299999995,501.0,64,15360,False,14144000,28224,955,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-58-25,1580860705,10.194775581359863,10001.230324268341,61388,Prophet,10.72.12.27,10001.230324268341,14144000,955,8,d961c0f2,0,14144000,14144000,852.733,7.967,4.989,160667.157,1501.055,1280.0,54.96666666666667,40.166666666666664,0.07,0.42872747132714367,0.00020549760665744543,665.4458,3811.0176,46.751865,47959.867,40.0,0.23373175
906.7699999999934,345.8699999999983,627.771299999995,501.0,0,14080,False,14158080,28224,956,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-58-35,1580860715,10.032521486282349,10011.262845754623,61388,Prophet,10.72.12.27,10011.262845754623,14158080,956,8,d961c0f2,0,14158080,14158080,878.411,7.284,5.288,175725.381,1457.177,1280.0,52.79999999999999,40.199999999999996,0.03166666666666667,0.42872747132714367,0.00020496000070124865,-1338.3357,3847.5605,46.780403,15726.853,40.0,0.5578232
906.7699999999934,365.3599999999935,615.960999999995,501.0,64,16640,False,14174720,28288,957,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-58-46,1580860726,10.583340644836426,10021.84618639946,61388,Prophet,10.72.12.27,10021.84618639946,14174720,957,8,d961c0f2,0,14174720,14174720,805.018,6.89,4.609,185773.624,1590.027,1280.0,51.89999999999999,40.2,0.017692307692307695,0.4287274713271437,0.00020446720009204,2676.8123,3688.8645,46.78455,57106.113,40.0,0.35373914
906.7699999999934,365.3599999999935,615.960999999995,501.0,0,14080,False,14188800,28288,958,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-58-56,1580860736,10.12886929512024,10031.97505569458,61388,Prophet,10.72.12.27,10031.97505569458,14188800,958,8,d961c0f2,0,14188800,14188800,893.74,7.285,4.749,175700.652,1432.184,1280.0,51.16666666666666,40.199999999999996,0.009999999999999998,0.42872747132714367,0.0002038848033407703,-1032.6575,3841.733,46.80029,26055.035,40.0,0.48961902
835.0699999999947,403.6699999999912,614.2977999999953,501.0,64,16640,False,14205440,28352,959,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-59-06,1580860746,10.312652349472046,10042.287708044052,61388,Prophet,10.72.12.27,10042.287708044052,14205440,959,8,d961c0f2,0,14205440,14205440,771.617,7.442,5.039,171999.036,1658.855,1280.0,50.46666666666667,40.199999999999996,0.010833333333333332,0.42872747132714367,0.00020339200273156166,-5986.9346,2957.3677,46.80345,139374.28,40.0,0.4485736
835.0699999999947,403.6699999999912,614.2977999999952,501.0,0,14080,False,14219520,28352,960,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-59-17,1580860757,10.439120292663574,10052.726828336716,61388,Prophet,10.72.12.27,10052.726828336716,14219520,960,8,d961c0f2,0,14219520,14219520,919.858,7.115,4.67,179908.085,1391.519,1280.0,51.050000000000004,40.199999999999996,0.009999999999999998,0.42872747132714367,0.00020280960598029196,883.5569,3489.0022,46.80501,26797.336,40.0,0.5463331
835.0699999999947,403.6699999999912,614.2977999999952,501.0,0,16640,False,14236160,28352,961,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-59-27,1580860767,10.127249717712402,10062.854078054428,61388,Prophet,10.72.12.27,10062.854078054428,14236160,961,8,d961c0f2,0,14236160,14236160,749.529,6.966,4.374,183756.067,1707.739,1280.0,51.041666666666664,40.199999999999996,0.010833333333333332,0.42872747132714367,0.00020231680537108332,-1520.0857,3643.6794,46.827435,16783.924,40.0,0.46070552
832.4899999999961,383.60999999999586,625.8035999999953,501.0,64,14080,False,14250240,28416,962,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-59-38,1580860778,10.78836464881897,10073.642442703247,61388,Prophet,10.72.12.27,10073.642442703247,14250240,962,8,d961c0f2,0,14250240,14250240,954.085,6.78,4.535,188798.402,1341.6,1280.0,52.49230769230769,40.2,0.009999999999999998,0.4287274713271437,0.0002017343940678984,322.08957,3411.8955,46.829136,30330.898,39.999996,0.37561435
832.4899999999961,383.60999999999586,625.8035999999953,501.0,0,16640,False,14266880,28416,963,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-59-48,1580860788,10.344202280044556,10083.986644983292,61388,Prophet,10.72.12.27,10083.986644983292,14266880,963,8,d961c0f2,0,14266880,14266880,751.646,6.997,4.705,182932.708,1702.929,1280.0,51.116666666666674,40.199999999999996,0.009999999999999998,0.42872747132714367,0.00020124159345868975,-1753.9574,3738.9387,46.837627,26054.37,40.0,0.40086013
876.1799999999959,383.60999999999586,620.6449999999952,501.0,64,14080,False,14280960,28480,964,309df21445a34ce09c0dd67751d2dfab,2020-02-04_18-59-59,1580860799,10.70821213722229,10094.694857120514,61388,Prophet,10.72.12.27,10094.694857120514,14280960,964,8,d961c0f2,0,14280960,14280960,981.237,7.161,4.985,178739.504,1304.476,1280.0,52.93846153846154,40.2,0.030000000000000002,0.42858743295663004,0.00020065919670742005,131.12166,3272.191,46.841835,35351.87,40.0,0.46544755
876.1799999999959,383.60999999999586,620.6449999999952,501.0,0,16640,False,14297600,28480,965,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-00-10,1580860810,10.575875997543335,10105.270733118057,61388,Prophet,10.72.12.27,10105.270733118057,14297600,965,8,d961c0f2,0,14297600,14297600,780.492,7.549,5.028,169555.138,1639.992,1280.0,53.44166666666666,40.199999999999996,0.045000000000000005,0.42836337156380844,0.0002001663960982114,-1723.9446,3469.584,46.834526,20331.227,40.0,0.5098175
840.8699999999895,397.3099999999985,612.8804999999948,501.0,64,14080,False,14311680,28544,966,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-00-20,1580860820,10.602638959884644,10115.873372077942,61388,Prophet,10.72.12.27,10115.873372077942,14311680,966,8,d961c0f2,0,14311680,14311680,962.215,12.326,5.226,103845.713,1330.263,1280.0,56.9923076923077,40.20769230769231,0.1107692307692308,0.42836337156380844,0.0001995839993469417,56.658325,3272.367,46.821457,34342.844,40.0,0.27971095
840.8699999999895,397.3099999999985,612.8804999999948,501.0,0,16640,False,14328320,28544,967,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-00-31,1580860831,10.765782356262207,10126.639154434204,61388,Prophet,10.72.12.27,10126.639154434204,14328320,967,8,d961c0f2,0,14328320,14328320,789.958,7.351,15.71,174134.038,1620.338,1280.0,51.150000000000006,40.291666666666664,0.01916666666666667,0.42844681109290605,0.00019909119873773307,-1303.7217,3455.746,46.82091,18559.2,39.999992,0.39361042
868.6799999999942,380.68999999999846,608.2363999999948,501.0,64,14080,False,14342400,28608,968,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-00-41,1580860841,10.306652069091797,10136.945806503296,61388,Prophet,10.72.12.27,10136.945806503296,14342400,968,8,d961c0f2,0,14342400,14342400,940.682,7.113,4.693,179943.059,1360.715,1280.0,51.97692307692308,40.24615384615384,0.009999999999999998,0.4285804310381044,0.00019850880198646337,2007.4799,3179.7295,46.81185,38879.33,40.000004,0.42858064
868.6799999999942,380.68999999999846,608.2363999999948,501.0,0,15360,False,14357760,28608,969,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-00-51,1580860851,10.021895170211792,10146.967701673508,61388,Prophet,10.72.12.27,10146.967701673508,14357760,969,8,d961c0f2,0,14357760,14357760,804.078,6.912,4.66,185183.456,1591.885,1280.0,53.6090909090909,40.199999999999996,0.035454545454545454,0.4282557966337323,0.00019801600137725472,-78.3291,3404.4692,46.816727,22164.287,40.0,0.42797267
841.0499999999915,380.68999999999846,617.1965999999948,501.0,64,15360,False,14373120,28672,970,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-01-02,1580860862,10.743490219116211,10157.711191892624,61388,Prophet,10.72.12.27,10157.711191892624,14373120,970,8,d961c0f2,0,14373120,14373120,913.334,6.864,4.566,186472.431,1401.458,1280.0,52.861538461538466,40.2,0.03769230769230769,0.4266338976879665,0.00019747839542105794,1837.6625,3169.0574,46.809277,41569.234,40.0,0.3891912
841.0499999999915,380.68999999999846,617.1965999999949,501.0,0,15360,False,14388480,28672,971,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-01-13,1580860873,10.525535821914673,10168.236727714539,61388,Prophet,10.72.12.27,10168.236727714539,14388480,971,8,d961c0f2,0,14388480,14388480,843.447,8.337,10.557,153528.549,1517.583,1280.0,51.47692307692307,40.20769230769231,0.03692307692307692,0.42640983629514484,0.00019694080401677638,-1572.6702,3610.75,46.83051,16469.562,40.000004,0.61160666
901.6599999999908,319.7499999999977,629.2726999999948,501.0,64,15360,False,14403840,28736,972,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-01-24,1580860884,10.826376914978027,10179.063104629517,61388,Prophet,10.72.12.27,10179.063104629517,14403840,972,8,d961c0f2,0,14403840,14403840,908.263,6.729,4.771,190227.304,1409.283,1280.0,52.65833333333333,40.28333333333334,0.03416666666666667,0.42590569816129614,0.0001964031980605796,3135.3408,3344.6377,46.814194,45538.95,39.999996,0.3987357
901.6599999999908,319.7499999999977,629.2726999999948,501.0,0,15360,False,14419200,28736,973,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-01-34,1580860894,10.266680240631104,10189.329784870148,61388,Prophet,10.72.12.27,10189.329784870148,14419200,973,8,d961c0f2,0,14419200,14419200,828.838,7.111,4.644,180010.029,1544.331,1280.0,52.00769230769231,40.3,0.02461538461538462,0.42590569816129614,0.00019586560665629804,-1764.8959,3567.5608,46.839657,17254.979,40.0,0.48980474
901.6599999999908,400.7699999999983,614.4631999999948,501.0,64,15360,False,14434560,28800,974,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-01-44,1580860904,10.478325128555298,10199.808109998703,61388,Prophet,10.72.12.27,10199.808109998703,14434560,974,8,d961c0f2,0,14434560,14434560,865.992,6.819,10.165,187715.789,1478.074,1280.0,51.76666666666666,40.300000000000004,0.025833333333333333,0.42590569816129614,0.00019532800070010126,2717.7354,3204.5623,46.838783,46698.34,40.000004,0.4222406
901.6599999999908,400.7699999999983,614.463199999995,501.0,0,15360,False,14449920,28800,975,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-01-55,1580860915,10.633780002593994,10210.441890001297,61388,Prophet,10.72.12.27,10210.441890001297,14449920,975,8,d961c0f2,0,14449920,14449920,857.487,7.82,5.141,163679.158,1492.734,1280.0,53.88461538461539,40.3,0.053076923076923084,0.42590569816129614,0.00019479039474390447,-297.49585,3530.7795,46.863377,23108.062,40.0,0.4264803
852.0299999999912,423.95999999999736,616.4437999999951,501.0,64,15360,False,14465280,28864,976,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-02-05,1580860925,10.11817741394043,10220.560067415237,61388,Prophet,10.72.12.27,10220.560067415237,14465280,976,8,d961c0f2,0,14465280,14465280,825.764,7.352,4.802,174099.027,1550.079,1280.0,51.63333333333333,40.300000000000004,0.04083333333333333,0.42590569816129614,0.00019425280333962291,1733.8713,3376.529,46.850533,46185.9,40.000004,0.26874948
852.0299999999912,423.95999999999736,616.4437999999951,501.0,0,15360,False,14480640,28864,977,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-02-16,1580860936,10.695298910140991,10231.255366325378,61388,Prophet,10.72.12.27,10231.255366325378,14480640,977,8,d961c0f2,0,14480640,14480640,864.395,6.887,4.602,185859.804,1480.804,1280.0,52.599999999999994,40.300000000000004,0.0275,0.42590569816129614,0.00019371519738342613,-304.98422,3488.9998,46.866673,22910.672,40.0,0.5421425
852.0299999999912,412.9299999999975,609.724199999995,501.0,64,15360,False,14496000,28928,978,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-02-26,1580860946,10.141216516494751,10241.396582841873,61388,Prophet,10.72.12.27,10241.396582841873,14496000,978,8,d961c0f2,0,14496000,14496000,841.477,7.416,5.006,172606.768,1521.135,1280.0,54.0,40.300000000000004,0.05250000000000001,0.42590569816129614,0.00019317760597914457,2258.7632,3552.175,46.86141,52603.125,40.0,0.31666017
852.0299999999912,412.9299999999975,609.724199999995,501.0,0,14080,False,14510080,28928,979,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-02-37,1580860957,10.460378170013428,10251.856961011887,61388,Prophet,10.72.12.27,10251.856961011887,14510080,979,8,d961c0f2,0,14510080,14510080,928.222,7.615,10.079,168085.219,1378.981,1280.0,53.74615384615384,40.39999999999999,0.07,0.42590569816129614,0.0001926400000229478,115.91724,3495.6895,46.88526,31990.371,40.0,0.35823083
828.2599999999937,400.649999999998,608.3582999999951,501.0,64,16640,False,14526720,28992,980,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-02-47,1580860967,10.693822145462036,10262.550783157349,61388,Prophet,10.72.12.27,10262.550783157349,14526720,980,8,d961c0f2,0,14526720,14526720,813.352,7.66,4.995,167093.343,1573.735,1280.0,52.633333333333326,40.33333333333332,0.03916666666666666,0.42590569816129614,0.00019214719941373914,1366.3787,3577.5999,46.890583,49674.125,40.000008,0.3484826
828.2599999999937,400.649999999998,608.3582999999951,501.0,0,14080,False,14540800,28992,981,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-02-58,1580860978,10.365881204605103,10272.916664361954,61388,Prophet,10.72.12.27,10272.916664361954,14540800,981,8,d961c0f2,0,14540800,14540800,911.859,7.247,4.782,176613.312,1403.726,1280.0,50.853846153846156,40.39999999999999,0.01384615384615385,0.42590569816129614,0.00019156480266246945,16.190338,3534.4229,46.908913,22027.328,40.0,0.5481504
828.2599999999937,292.9099999999977,612.6431999999951,501.0,64,16640,False,14557440,29056,982,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-03-08,1580860988,10.06272006034851,10282.979384422302,61388,Prophet,10.72.12.27,10282.979384422302,14557440,982,8,d961c0f2,0,14557440,14557440,756.711,6.882,4.963,185982.78,1691.531,1280.0,50.64166666666667,40.39999999999999,0.009999999999999998,0.42590569816129614,0.0001910720020532608,-28419.387,3206.3213,46.92108,472668.3,40.000004,0.4348604
828.2599999999937,292.9099999999977,612.6431999999951,501.0,0,14080,False,14571520,29056,983,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-03-18,1580860998,10.502919435501099,10293.482303857803,61388,Prophet,10.72.12.27,10293.482303857803,14571520,983,8,d961c0f2,0,14571520,14571520,929.111,6.837,4.594,187229.389,1377.661,1280.0,51.45833333333332,40.39999999999999,0.009999999999999998,0.42590569816129614,0.0001904896053019911,-707.36835,3554.1077,46.942493,18216.305,39.999996,0.57302177
828.2599999999937,292.9099999999977,612.6431999999951,501.0,0,16640,False,14588160,29056,984,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-03-29,1580861009,10.116604089736938,10303.59890794754,61388,Prophet,10.72.12.27,10303.59890794754,14588160,984,8,d961c0f2,0,14588160,14588160,738.257,6.743,4.715,189835.158,1733.814,1280.0,51.30833333333333,40.39999999999999,0.009999999999999998,0.42590569816129614,0.00018999680469278246,-700.692,3848.9836,46.935658,17226.352,39.999996,0.5462822
885.619999999994,292.9099999999977,607.762299999995,501.0,64,14080,False,14602240,29120,985,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-03-39,1580861019,10.499267101287842,10314.098175048828,61388,Prophet,10.72.12.27,10314.098175048828,14602240,985,8,d961c0f2,0,14602240,14602240,946.869,7.014,4.668,182489.356,1351.823,1280.0,52.05384615384616,40.39999999999999,0.010769230769230769,0.42590569816129614,0.00018941440794151276,2368.6128,3478.119,46.941273,34129.57,40.0,0.46830356
885.619999999994,292.9099999999977,607.7622999999949,501.0,0,16640,False,14618880,29120,986,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-03-49,1580861029,10.182698249816895,10324.280873298645,61388,Prophet,10.72.12.27,10324.280873298645,14618880,986,8,d961c0f2,0,14618880,14618880,747.097,11.948,4.827,107131.423,1713.298,1280.0,50.975,40.43333333333333,0.010833333333333332,0.42590569816129614,0.00018892160733230412,-2197.1772,3946.7615,46.956604,16812.004,40.0,0.4703099
827.2199999999914,321.20999999999816,625.0811999999945,501.0,64,14080,False,14632960,29184,987,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-04-00,1580861040,10.660727500915527,10334.94160079956,61388,Prophet,10.72.12.27,10334.94160079956,14632960,987,8,d961c0f2,0,14632960,14632960,983.617,7.07,4.867,181046.244,1301.32,1280.0,53.125,40.5,0.045000000000000005,0.4258677711026155,0.0001883391960291192,1063.2043,3646.309,46.961,39093.797,40.0,0.27921653
827.2199999999914,321.20999999999816,625.0811999999946,501.0,0,16640,False,14649600,29184,988,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-04-11,1580861051,10.57551908493042,10345.517119884491,61388,Prophet,10.72.12.27,10345.517119884491,14649600,988,8,d961c0f2,0,14649600,14649600,773.494,12.491,5.562,102472.708,1654.829,1280.0,50.63076923076923,40.5,0.02461538461538462,0.4255345964794355,0.00018784639541991055,-1915.6901,3917.3696,46.984234,17300.191,39.999996,0.3343566
918.4899999999927,379.62999999999414,624.8849999999946,501.0,64,14080,False,14663680,29248,989,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-04-21,1580861061,10.136343002319336,10355.65346288681,61388,Prophet,10.72.12.27,10355.65346288681,14663680,989,8,d961c0f2,0,14663680,14663680,927.917,7.148,4.789,179081.134,1379.434,1280.0,52.099999999999994,40.5,0.015833333333333335,0.4254505734571274,0.00018726399866864085,-1433.3772,3536.6924,46.980736,23351.852,39.999996,0.3812741
918.4899999999927,379.62999999999414,624.8849999999945,501.0,0,16640,False,14680320,29248,990,309df21445a34ce09c0dd67751d2dfab,2020-02-04_19-04-31,1580861071,10.70258378982544,10366.356046676636,61388,Prophet,10.72.12.27,10366.356046676636,14680320,990,8,d961c0f2,0,14680320,14680320,800.297,6.8,9.383,188248.278,1599.407,1280.0,52.0,40.5,0.02076923076923077,0.4254505734571274,0.0001867711980594322,-1024.9749,3952.0151,46.964012,18932.443,40.0,0.5135927
