episode,return_mean
35300,0.6915
35320,0.7215
35340,0.6529
35360,0.5567
35380,0.6753
35400,0.4713
35420,0.325
35440,0.307
35460,0.2304
35480,0.1
35500,0.326
35520,0.2738
35540,0.3043
35560,0.2369
35580,0.623
35600,0.4811
35620,0.6133
35640,0.7233
35660,0.9351
35680,0.8295
35700,1.1836
35720,1.3037
35740,1.2412
35760,1.2451
35780,1.2008
35800,1.0225
35820,1.1408
35840,1.0225
35860,0.9725
35880,0.8386
35900,0.7007
35920,0.5126
35940,0.7369
35960,0.7173
35980,0.7093
36000,0.8706
36020,0.9133
36040,0.9298
36060,0.8356
36080,0.8558
36100,0.6329
36120,0.6319
36140,0.3794
36160,0.5252
36180,0.5868
36200,0.6001
36220,0.7232
36240,0.8311
36260,0.9871
36280,1.2115
36300,1.19
36320,1.1077
36340,0.9898
36360,0.888
36380,0.666
36400,0.7136
36420,0.5232
36440,0.9093
36460,0.771
36480,1.0311
36500,1.1576
36520,1.2519
36540,0.9094
36560,0.8997
36580,0.6273
36600,0.471
36620,0.2446
36640,0.359
36660,0.5269
36680,0.6356
36700,0.7493
36720,1.1034
36740,1.1799
36760,1.1823
36780,1.1705
36800,1.1891
36820,1.1868
36840,1.0984
36860,0.8925
36880,0.746
36900,0.6618
36920,0.6827
36940,0.5366
36960,0.428
36980,0.5197
37000,0.7068
37020,0.3502
37040,0.512
37060,0.5955
37080,0.726
37100,0.7333
37120,0.8267
37140,0.8053
37160,0.6728
37180,0.4984
37200,0.2706
37220,0.1842
37240,0.3726
37260,0.6706
37280,0.6366
37300,0.8902
37320,1.1853
37340,0.9144
37360,0.9602
37380,1.1451
37400,1.2392
37420,1.0009
37440,1.1821
37460,1.1653
37480,1.4217
37500,1.1128
37520,1.2733
37540,1.1787
37560,1.262
37580,0.787
37600,0.9097
37620,0.8253
37640,1.1172
37660,0.88
37680,0.7817
37700,0.5593
37720,0.6353
37740,0.7878
37760,0.9235
37780,1.0675
37800,1.2437
37820,1.2733
37840,1.1916
37860,0.9747
37880,1.0151
37900,1.0252
37920,1.0138
37940,0.6414
37960,0.9508
37980,1.0009
38000,0.9445
38020,0.8271
38040,0.8606
38060,0.5561
38080,0.4685
38100,0.4314
38120,0.6571
38140,0.6888
38160,0.7553
38180,0.8728
38200,0.8841
38220,0.7014
38240,0.6074
38260,0.5568
38280,0.567
38300,0.4753
38320,0.5855
38340,0.4816
38360,0.6679
38380,0.734
38400,0.7633
38420,0.5169
38440,0.7656
38460,0.8518
38480,0.7738
38500,0.8441
38520,1.0888
38540,1.0262
38560,1.044
38580,0.8518
38600,1.1581
38620,1.3278
38640,1.2693
38660,1.0674
38680,1.1158
38700,0.6695
38720,0.3114
38740,0.4081
38760,0.3879
38780,0.3935
38800,0.5883
38820,0.7828
38840,0.744
38860,0.8043
38880,1.0004
38900,0.9762
38920,0.9675
38940,0.9426
38960,0.7863
38980,0.5256
39000,0.5936
39020,0.4676
39040,0.561
39060,0.6049
39080,0.6392
39100,0.4965
39120,0.5851
39140,0.6997
39160,0.8186
39180,1.013
39200,1.1615
39220,0.9932
39240,0.6828
39260,0.7199
39280,0.4915
39300,0.4313
39320,0.7636
39340,0.9392
39360,0.9916
39380,0.9781
39400,1.0136
39420,1.0198
39440,0.922
39460,0.9161
39480,0.9558
39500,0.7936
39520,0.6728
39540,0.57
39560,0.34
39580,0.5582
39600,0.8682
39620,0.7524
39640,0.8272
39660,0.7628
39680,0.8045
39700,0.6807
39720,0.5406
39740,0.5704
39760,0.6762
39780,0.5802
39800,0.384
39820,0.3801
39840,0.4597
39860,0.5761
39880,0.7912
39900,0.7193
39920,0.9349
39940,1.0094
39960,0.9852
39980,0.6002
40000,0.8608
40020,1.1756
40040,0.8113
40060,0.6577
40080,0.9088
40100,0.9186
40120,0.8911
40140,1.024
40160,1.5043
40180,1.2268
40200,1.0508
40220,0.7589
40240,0.9548
40260,0.4484
40280,0.7134
40300,0.7975
40320,0.6263
40340,0.7307
40360,0.9167
40380,1.0386
40400,1.0282
40420,0.998
40440,0.873
40460,0.871
40480,0.8606
40500,0.8832
40520,1.1501
40540,1.1858
40560,1.0434
40580,0.8832
40600,1.001
40620,0.9171
40640,0.751
40660,0.8533
40680,0.7517
40700,1.0449
40720,0.824
40740,0.9924
40760,1.4709
40780,1.6749
40800,1.3637
40820,1.6945
40840,1.4003
40860,0.7639
40880,0.6193
40900,0.643
40920,0.3724
40940,0.5725
40960,0.7929
40980,0.8799
41000,0.6279
41020,1.2705
41040,1.1526
41060,1.013
41080,0.836
41100,0.8279
41120,0.239
41140,0.4969
41160,0.5815
41180,0.5534
41200,0.6022
41220,0.6145
41240,0.6458
41260,0.8147
41280,0.7808
41300,0.9362
41320,0.9062
41340,0.669
41360,0.6325
41380,0.7309
41400,0.6326
41420,1.0695
41440,1.1756
41460,1.0214
41480,1.2298
41500,1.3802
41520,1.0798
41540,1.2281
41560,1.2528
41580,1.0528
41600,0.8212
41620,0.7467
41640,0.6184
41660,0.7716
41680,0.8695
41700,0.9033
41720,0.9939
41740,1.1059
41760,1.0486
41780,1.0186
41800,1.1741
41820,0.9614
41840,0.6995
41860,0.5681
41880,0.3457
41900,0.142
41920,0.4929
41940,0.5755
41960,0.5525
41980,0.8272
42000,1.0692
42020,0.8973
42040,0.6983
42060,0.8949
42080,0.9634
42100,0.8522
42120,1.018
42140,1.2723
42160,1.062
42180,1.1077
42200,1.0745
42220,0.9564
42240,0.9889
42260,1.0887
42280,0.979
42300,0.9435
42320,0.6842
42340,0.7059
42360,0.6997
42380,0.702
42400,0.7376
42420,0.9088
42440,0.8048
42460,0.7926
42480,0.6572
42500,0.7855
42520,0.5833
42540,0.5048
42560,0.517
42580,0.806
42600,0.9226
42620,1.413
42640,1.5273
42660,1.6615
42680,1.4305
42700,1.2568
42720,1.3467
42740,1.3565
42760,1.2842
42780,1.3462
42800,1.4819
42820,0.9775
42840,0.966
42860,0.7974
42880,0.7511
42900,0.5042
42920,0.6447
42940,0.6844
42960,0.6747
42980,0.5469
43000,0.9113
43020,0.9405
43040,0.8702
43060,1.0647
43080,1.4353
43100,1.113
43120,1.0815
43140,1.1394
43160,0.9891
43180,0.8332
43200,0.7992
43220,0.9312
43240,0.8975
43260,1.0655
43280,0.9567
43300,0.9441
43320,0.7583
43340,0.6624
43360,0.42
43380,0.3622
43400,0.4325
43420,0.4378
43440,0.5095
43460,0.6323
43480,0.454
43500,0.4321
43520,0.7085
43540,0.6286
43560,0.4281
43580,0.4979
43600,0.5366
43620,0.2363
43640,0.7772
43660,0.9791
43680,1.2645
43700,1.22
43720,1.2243
43740,0.8576
43760,0.7205
43780,0.6444
43800,0.6449
43820,0.6068
43840,0.5878
43860,0.5833
43880,0.6633
43900,0.6427
43920,0.521
43940,0.3865
43960,0.4167
43980,0.3981
44000,0.4285
44020,0.5155
44040,0.5469
44060,0.6411
44080,0.6253
44100,0.6093
44120,0.6903
44140,0.6867
44160,0.9888
44180,0.9179
44200,1.0145
44220,1.2335
44240,1.0031
44260,0.8356
44280,0.9315
44300,0.7925
44320,0.4586
44340,0.4567
44360,0.4975
44380,0.3529
44400,0.3336
44420,0.7158
44440,0.9972
44460,0.8131
44480,0.8472
44500,0.8269
44520,0.4259
44540,0.6251
44560,0.5781
44580,0.5379
44600,0.7682
44620,0.8892
44640,0.6137
44660,0.652
44680,0.7005
44700,0.5476
44720,0.6226
44740,0.609
44760,0.6308
44780,0.5185
44800,0.6492
44820,0.5481
44840,0.7074
44860,0.492
44880,0.654
44900,0.4186
44920,0.5435
44940,0.6677
44960,0.7281
44980,0.4565
45000,0.5829
45020,0.3162
45040,0.0956
45060,0.1894
45080,0.2047
45100,0.1973
45120,0.3683
45140,0.3809
45160,0.4935
45180,0.6142
45200,0.5416
45220,0.3786
45240,0.4155
45260,0.3003
45280,0.1744
45300,0.2276
45320,0.4374
45340,0.5281
45360,0.5312
45380,0.9245
45400,0.83
45420,0.705
45440,0.5919
45460,0.5821
45480,0.5183
45500,0.7969
45520,0.9566
45540,0.7713
45560,0.8239
45580,0.8222
45600,0.5189
45620,0.349
45640,0.2693
45660,0.4652
45680,0.4655
45700,0.8092
45720,0.8324
45740,0.8459
45760,0.6639
45780,0.6977
45800,0.5308
45820,0.637
45840,0.9477
45860,1.1012
45880,1.2894
45900,1.3696
45920,1.3557
45940,1.153
45960,1.195
45980,0.7918
46000,0.6833
46020,0.9547
46040,0.9046
46060,0.7781
46080,0.8796
46100,0.7841
46120,0.5723
46140,0.7834
46160,0.8809
46180,0.6963
46200,0.6636
46220,0.506
46240,0.316
46260,0.3976
46280,0.5548
46300,0.6558
46320,0.7441
46340,1.0399
46360,1.0215
46380,0.9118
46400,0.8293
46420,0.9354
46440,0.8656
46460,0.6415
46480,0.6573
46500,0.7912
46520,0.8474
46540,0.7111
46560,1.0508
46580,1.3143
46600,1.2763
46620,1.1795
46640,1.1167
46660,1.0362
46680,0.7312
46700,0.8685
46720,0.9184
46740,1.0089
46760,0.7613
46780,0.8106
46800,0.5869
46820,0.355
46840,0.288
46860,0.4023
46880,0.4927
46900,0.4795
46920,0.7618
46940,1.1989
46960,1.0184
46980,0.7939
47000,0.9838
47020,0.8778
47040,0.5135
47060,0.3753
47080,0.4673
47100,0.269
47120,0.0387
47140,0.0304
47160,0.2465
47180,0.4431
47200,0.3573
47220,0.4075
47240,0.5577
47260,0.9128
47280,1.0108
47300,1.3473
47320,1.578
47340,1.7003
47360,1.4079
47380,1.2755
47400,0.9684
47420,0.808
47440,0.6356
47460,0.8081
47480,0.9168
47500,1.0436
47520,1.1481
47540,1.0091
47560,0.7226
47580,0.5157
47600,0.4931
47620,0.3542
47640,0.2021
47660,0.4699
47680,0.5962
47700,0.5383
47720,0.5425
47740,0.7866
47760,0.4943
47780,0.4344
47800,0.4784
47820,0.4827
47840,0.4104
47860,0.3646
47880,0.3608
47900,0.5673
47920,0.8431
47940,0.9666
47960,1.3206
47980,1.6025
48000,1.6763
48020,1.5944
48040,1.4261
48060,1.1738
48080,0.6052
48100,0.3928
48120,0.4142
48140,0.342
48160,0.2101
48180,0.4432
48200,0.4673
48220,0.3416
48240,0.37
48260,0.4388
48280,0.4305
48300,0.3563
48320,0.8036
48340,1.2826
48360,1.4396
48380,1.7257
48400,1.9484
48420,1.8178
48440,1.5398
48460,1.5186
48480,1.2725
48500,1.3687
48520,1.2428
48540,1.2015
48560,0.9798
48580,1.2244
48600,1.1301
48620,0.8685
48640,0.6237
48660,0.9545
48680,0.6641
48700,0.5642
48720,0.6099
48740,0.8876
48760,0.5242
48780,0.6767
48800,0.5908
48820,0.4718
48840,0.4986
48860,0.6914
48880,0.7485
48900,0.8046
48920,1.3036
48940,1.235
48960,1.2684
48980,1.2486
49000,1.3124
49020,0.9275
49040,0.9332
49060,0.9452
49080,0.7895
49100,0.6235
49120,0.8061
49140,0.8458
49160,0.9137
49180,0.8994
49200,1.4639
49220,1.2572
49240,1.0629
49260,0.8991
49280,0.8186
49300,0.4742
49320,0.9775
49340,0.9698
49360,1.0303
49380,0.9278
49400,1.0563
49420,0.5073
49440,0.8253
49460,0.7337
49480,0.8724
49500,0.748
49520,1.131
49540,1.0872
49560,1.362
49580,1.4958
49600,1.2108
49620,0.9579
49640,0.645
49660,0.5803
49680,0.4784
49700,0.6256
49720,0.7282
49740,0.8329
49760,0.4819
49780,0.4776
49800,0.5195
49820,0.4844
49840,0.668
49860,0.9555
49880,1.1279
49900,1.1096
49920,1.2323
49940,0.9743
49960,1.195
49980,1.0685
50000,0.9517
50020,1.0735
50040,1.3235
50060,1.0473
50080,0.8755
50100,0.7795
50120,0.3392
50140,0.135
50160,0.347
50180,0.5248
50200,0.7247
50220,0.7208
50240,0.849
50260,0.679
50280,0.5968
50300,0.5029
50320,0.5463
50340,0.3021
50360,0.2878
50380,0.735
50400,0.8556
50420,0.9682
50440,0.9667
50460,0.6908
50480,0.6448
50500,0.7312
50520,0.9459
50540,1.0184
50560,1.2366
50580,1.0025
50600,1.0558
50620,1.1569
50640,1.1454
50660,1.656
50680,1.6171
50700,1.5431
50720,1.3594
50740,1.5708
50760,0.9602
50780,0.8964
50800,0.7387
50820,0.478
50840,0.3678
50860,0.3313
50880,0.2346
50900,0.2037
50920,0.5141
50940,0.5018
50960,0.5579
50980,1.0227
51000,1.2938
51020,1.1056
51040,1.3594
51060,1.4297
51080,1.3521
51100,1.4199
51120,1.6569
51140,1.5327
51160,1.4524
51180,1.2858
51200,0.9697
51220,0.7951
51240,0.8177
51260,1.1764
51280,1.082
51300,1.0637
51320,1.0877
51340,1.1011
51360,0.9849
51380,0.9496
51400,0.9493
51420,0.8148
51440,0.5363
51460,0.4037
51480,0.3037
51500,0.4119
51520,0.4059
51540,0.7052
51560,0.4795
51580,0.7217
51600,0.651
51620,0.944
51640,0.9781
51660,0.9824
51680,1.0088
51700,0.958
51720,0.4815
51740,0.2517
51760,0.5079
51780,0.2938
51800,0.3223
51820,0.4606
51840,0.7484
51860,0.9442
51880,0.9436
51900,0.9265
51920,1.2548
51940,0.9896
51960,0.7444
51980,0.6255
52000,0.5671
52020,0.4403
52040,0.5886
52060,0.5029
52080,0.6366
52100,0.8992
52120,0.6855
52140,0.6684
52160,0.659
52180,0.6869
52200,0.6013
52220,0.9408
52240,0.9822
52260,1.0439
52280,1.1719
52300,0.9767
52320,0.626
52340,0.419
52360,0.4622
52380,0.2681
52400,0.4139
52420,0.3134
52440,0.4502
52460,0.4686
52480,0.5285
52500,0.5513
52520,0.7368
52540,0.5493
52560,0.2912
52580,0.0929
52600,0.1084
52620,0.1496
52640,0.0919
52660,0.1811
52680,0.414
52700,0.4367
52720,0.5689
52740,0.936
52760,0.9967
52780,0.8417
52800,0.9201
52820,0.8284
52840,0.6405
52860,0.7045
52880,0.7383
52900,0.6575
52920,0.569
52940,0.5543
52960,0.3619
52980,0.429
53000,0.3852
53020,0.4314
53040,0.5292
53060,0.76
53080,0.8123
53100,0.8782
53120,1.0645
53140,0.9822
53160,0.9358
53180,1.2858
53200,1.2278
53220,1.0165
53240,0.8652
53260,0.7178
53280,0.3109
53300,0.3176
53320,0.4338
53340,0.9613
53360,1.1178
53380,1.0965
53400,1.1563
53420,1.0545
53440,0.7276
53460,1.0921
53480,1.1354
53500,1.0154
53520,1.0351
53540,1.1616
53560,0.7139
53580,0.8732
53600,0.903
53620,0.848
53640,0.8255
53660,1.1297
53680,0.8706
53700,0.7031
53720,0.7826
53740,0.6201
53760,0.4656
53780,0.5869
53800,0.6905
53820,0.6648
53840,0.7254
53860,0.5935
53880,0.4427
53900,0.5386
53920,0.3483
53940,0.0948
53960,0.2304
53980,0.5364
54000,0.491
54020,0.5391
54040,0.6134
54060,0.8257
54080,0.719
54100,0.7694
54120,0.8349
54140,1.0945
54160,0.956
54180,0.912
54200,0.7113
54220,0.7946
54240,0.6658
54260,0.3503
54280,0.1818
54300,0.8445
54320,0.8117
54340,0.7543
54360,0.9095
54380,0.9018
54400,0.5829
54420,0.5228
54440,0.5757
54460,0.6922
54480,0.7549
54500,0.5677
54520,0.6981
54540,0.8839
54560,0.9575
54580,1.1752
54600,1.2394
54620,1.2242
54640,1.1683
54660,0.9197
54680,0.8189
54700,0.7802
54720,0.7863
54740,0.6284
54760,0.7329
54780,0.653
54800,0.643
54820,0.5812
54840,0.6872
54860,0.6999
54880,0.7166
54900,0.5265
54920,0.4228
54940,0.5814
54960,0.7453
54980,0.7954
55000,0.9571
55020,1.1775
55040,1.1613
55060,0.8879
55080,0.9636
55100,1.2888
55120,1.1531
55140,1.0671
55160,1.255
55180,1.2139
55200,0.8633
55220,0.7275
55240,0.6628
55260,0.5558
55280,0.5615
55300,0.7318
55320,0.8466
55340,0.9288
55360,0.8113
55380,0.6789
55400,0.4969
55420,0.3689
55440,0.0828
55460,0.0929
55480,0.1205
55500,-0.0339
55520,0.2945
55540,0.6289
55560,0.7204
55580,0.7933
55600,0.9074
55620,0.5741
55640,0.5087
55660,0.6231
55680,0.6293
55700,0.6467
55720,0.7406
55740,0.4797
55760,0.3027
55780,0.3527
55800,0.4807
55820,0.5664
55840,0.4879
55860,0.6085
55880,0.4126
55900,0.3873
55920,0.357
55940,0.4203
55960,0.4819
55980,0.7287
56000,0.5867
56020,0.7694
56040,0.8325
56060,0.7248
56080,0.5526
56100,0.5081
56120,0.2805
56140,0.4403
56160,0.3423
56180,0.4476
56200,0.5916
56220,0.5313
56240,0.2817
56260,0.4716
56280,0.3657
56300,0.3231
56320,0.6786
56340,0.8747
56360,0.6796
56380,0.5594
56400,0.6148
56420,0.4451
56440,0.4235
56460,0.6941
56480,0.795
56500,0.9737
56520,0.9285
56540,0.8806
56560,0.5138
56580,0.5202
56600,0.493
56620,0.4708
56640,0.3716
56660,0.7659
56680,0.8131
56700,0.4293
56720,0.2865
56740,0.293
56760,0.1545
56780,0.3375
56800,0.388
56820,0.4924
56840,0.6794
56860,0.5479
56880,0.2359
56900,0.3396
56920,0.3682
56940,0.205
56960,0.2037
56980,0.1893
57000,0.0816
57020,-0.0775
57040,0.1028
57060,0.1714
57080,0.2006
57100,0.3735
57120,0.4416
57140,0.2912
57160,0.2524
57180,0.2903
57200,0.271
57220,0.235
57240,0.2357
57260,0.257
57280,0.2178
57300,0.2155
57320,0.3707
57340,0.5258
57360,0.4631
57380,0.5623
57400,0.9671
57420,0.7958
57440,0.6785
57460,0.8369
57480,0.8844
57500,0.3546
57520,0.4368
57540,0.4555
57560,0.1686
57580,0.276
57600,0.335
57620,0.3162
57640,0.1892
57660,0.2896
57680,0.1265
57700,0.0985
57720,0.1189
57740,0.2409
57760,0.2772
57780,0.2991
57800,0.6062
57820,0.5296
57840,0.5234
57860,0.5393
57880,0.5294
57900,0.426
57920,0.7269
57940,0.7356
57960,0.7489
57980,0.6875
58000,0.616
58020,0.8197
58040,0.7271
58060,0.6975
58080,0.7817
58100,0.7283
58120,0.5664
58140,0.602
58160,0.6375
58180,0.6513
58200,0.6568
58220,0.3363
58240,0.4349
58260,0.5731
58280,0.577
58300,0.4506
58320,0.5001
58340,0.4493
58360,0.2813
58380,0.108
58400,0.3061
58420,0.3086
58440,0.308
58460,0.4434
58480,0.6761
58500,0.6992
58520,0.7154
58540,0.7716
58560,0.8652
58580,1.0395
58600,1.1466
58620,1.1225
58640,0.9294
58660,1.1766
58680,0.841
58700,0.6518
58720,0.611
58740,1.0247
58760,0.6847
58780,0.7347
58800,0.9171
58820,0.9294
58840,0.6807
58860,0.8267
58880,0.9248
58900,1.0371
58920,1.32
58940,1.4686
58960,1.1363
58980,0.9557
59000,1.2006
59020,1.0242
59040,0.9909
59060,1.1698
59080,1.4751
59100,0.8222
59120,0.6949
59140,0.5326
59160,0.6483
59180,0.4967
59200,0.7627
59220,0.8842
59240,0.7893
59260,0.4897
59280,0.3096
59300,0.0782
59320,0.2308
59340,0.3584
59360,0.4063
59380,0.379
59400,0.3548
59420,0.4685
59440,0.3102
59460,0.4517
59480,0.461
59500,0.4414
59520,0.0379
59540,0.0318
59560,0.2194
59580,0.4945
59600,0.5677
59620,0.6719
59640,0.7873
59660,0.6445
59680,0.406
59700,0.6302
59720,0.6402
59740,0.6689
59760,0.4864
59780,0.4988
59800,0.2531
59820,0.125
59840,0.1521
59860,0.0467
59880,0.2505
59900,0.4831
59920,0.6725
59940,0.4896
59960,0.6066
59980,0.5691
