episode_reward_mean,training_iteration
54.92940000000047,1361
54.97480000000047,1362
53.18480000000044,1363
55.03990000000042,1364
53.661800000000405,1365
56.01100000000045,1366
54.84810000000045,1367
54.796100000000514,1368
53.31410000000045,1369
53.04090000000044,1370
53.64430000000043,1371
54.28300000000045,1372
54.9854000000005,1373
57.259200000000455,1374
59.17060000000046,1375
59.31750000000051,1376
62.85560000000062,1377
62.48890000000061,1378
59.5379000000005,1379
58.01940000000049,1380
59.38760000000051,1381
62.520000000000564,1382
58.14520000000051,1383
59.31780000000053,1384
61.060300000000495,1385
61.577600000000395,1386
59.88010000000047,1387
60.31160000000045,1388
59.7841000000004,1389
57.507300000000335,1390
57.852500000000354,1391
58.45950000000038,1392
57.742500000000355,1393
54.95130000000038,1394
54.95990000000039,1395
53.70190000000034,1396
53.6441000000004,1397
50.06700000000042,1398
47.55140000000044,1399
46.424600000000474,1400
43.04560000000047,1401
43.70080000000047,1402
45.28700000000051,1403
45.16670000000047,1404
44.49170000000051,1405
45.93860000000051,1406
44.92100000000048,1407
44.91180000000051,1408
46.091800000000504,1409
44.88510000000042,1410
45.101800000000466,1411
45.59390000000043,1412
46.80730000000045,1413
46.68210000000044,1414
45.89200000000041,1415
44.52450000000039,1416
46.41820000000037,1417
47.0399000000004,1418
48.27500000000034,1419
49.89650000000033,1420
51.99310000000033,1421
51.17720000000033,1422
50.70600000000034,1423
51.83090000000038,1424
52.07030000000039,1425
51.573100000000395,1426
51.51600000000041,1427
53.30260000000041,1428
54.542400000000455,1429
54.82810000000047,1430
52.29540000000042,1431
55.727600000000415,1432
54.65980000000042,1433
55.056300000000356,1434
56.56890000000035,1435
57.84500000000036,1436
57.044900000000325,1437
59.28640000000035,1438
59.36290000000037,1439
58.956300000000354,1440
59.228900000000415,1441
58.32450000000043,1442
57.21860000000044,1443
54.53270000000041,1444
53.76310000000045,1445
51.98930000000045,1446
50.791600000000464,1447
50.27130000000041,1448
52.426900000000394,1449
50.39690000000034,1450
49.58570000000034,1451
47.25560000000032,1452
47.77240000000033,1453
48.55320000000027,1454
49.38550000000026,1455
51.664300000000246,1456
49.554700000000246,1457
48.91320000000026,1458
49.477900000000275,1459
49.753800000000275,1460
49.80130000000027,1461
49.77740000000027,1462
50.552800000000246,1463
50.80000000000022,1464
50.170800000000234,1465
48.0824000000002,1466
46.565200000000196,1467
45.46740000000016,1468
44.69860000000017,1469
44.37030000000017,1470
44.3142000000002,1471
42.911200000000214,1472
41.46140000000021,1473
42.26290000000026,1474
41.935400000000264,1475
40.77630000000032,1476
41.22630000000033,1477
42.668100000000315,1478
43.51560000000033,1479
44.26630000000029,1480
43.871900000000295,1481
44.93250000000032,1482
45.640100000000324,1483
45.28450000000034,1484
44.113700000000364,1485
43.979200000000326,1486
43.593200000000316,1487
42.4162000000003,1488
42.04620000000026,1489
41.23990000000027,1490
41.72070000000028,1491
41.7295000000003,1492
42.13200000000032,1493
42.792400000000335,1494
44.59590000000036,1495
43.583300000000364,1496
46.176600000000406,1497
48.39010000000036,1498
49.70530000000039,1499
51.365700000000395,1500
52.01290000000034,1501
53.55550000000035,1502
55.06430000000043,1503
55.01430000000051,1504
56.165200000000524,1505
57.441400000000506,1506
55.31270000000047,1507
57.307600000000484,1508
57.75100000000045,1509
57.50740000000046,1510
53.86790000000049,1511
53.421200000000496,1512
53.35300000000051,1513
56.50100000000056,1514
57.40130000000055,1515
59.60760000000059,1516
59.35170000000055,1517
58.95330000000054,1518
60.258700000000516,1519
59.58250000000047,1520
60.25430000000047,1521
63.20930000000057,1522
65.21720000000055,1523
66.30350000000055,1524
65.56680000000057,1525
64.55900000000055,1526
63.287900000000576,1527
64.36530000000049,1528
61.27720000000048,1529
61.87530000000047,1530
60.751000000000474,1531
62.096300000000554,1532
60.924400000000595,1533
59.67870000000052,1534
59.84940000000054,1535
61.99030000000053,1536
59.8304000000005,1537
62.593900000000524,1538
61.84650000000047,1539
61.65170000000049,1540
63.000300000000564,1541
63.000100000000565,1542
65.94400000000057,1543
65.22740000000056,1544
63.00880000000051,1545
64.23280000000054,1546
63.55210000000051,1547
62.65440000000047,1548
64.34220000000055,1549
63.26010000000056,1550
63.676200000000534,1551
61.607000000000525,1552
62.24010000000048,1553
62.680700000000485,1554
61.35310000000049,1555
59.704300000000465,1556
61.79810000000047,1557
62.59030000000046,1558
64.70680000000044,1559
64.50920000000045,1560
62.04990000000047,1561
60.68480000000041,1562
59.122000000000384,1563
59.82400000000038,1564
59.4054000000004,1565
59.964700000000384,1566
58.562100000000356,1567
59.60610000000029,1568
59.04480000000031,1569
62.598200000000304,1570
60.87430000000032,1571
59.57300000000036,1572
59.28000000000033,1573
59.529900000000346,1574
59.42460000000037,1575
59.0334000000004,1576
58.6752000000004,1577
57.185500000000395,1578
57.00640000000043,1579
54.68020000000044,1580
52.93250000000044,1581
50.93510000000038,1582
49.886900000000445,1583
48.52470000000045,1584
47.61460000000041,1585
47.409900000000405,1586
46.281400000000396,1587
44.13180000000037,1588
44.07870000000035,1589
44.39480000000033,1590
42.45350000000031,1591
42.507500000000334,1592
44.45580000000031,1593
48.050300000000355,1594
50.609700000000366,1595
49.453200000000294,1596
53.88050000000041,1597
56.69500000000043,1598
59.345100000000365,1599
64.01880000000043,1600
63.938900000000466,1601
64.94120000000048,1602
65.43290000000049,1603
66.72730000000047,1604
68.23950000000048,1605
66.3168000000004,1606
66.48590000000041,1607
65.07560000000045,1608
63.558000000000426,1609
60.76920000000041,1610
59.81310000000047,1611
58.784900000000476,1612
57.714800000000395,1613
56.318700000000355,1614
57.27310000000041,1615
56.32430000000045,1616
54.027800000000454,1617
55.83810000000045,1618
55.120200000000466,1619
52.88640000000045,1620
52.272200000000446,1621
52.3152000000004,1622
52.25800000000036,1623
51.09820000000036,1624
55.11540000000047,1625
57.252100000000475,1626
60.69250000000049,1627
63.70090000000043,1628
65.07860000000042,1629
65.17370000000037,1630
64.27690000000037,1631
67.14260000000043,1632
67.53050000000042,1633
68.24520000000041,1634
68.4255000000004,1635
69.54840000000043,1636
68.96860000000042,1637
65.19420000000041,1638
64.60850000000046,1639
59.6450000000004,1640
58.24520000000038,1641
58.36220000000041,1642
58.212700000000495,1643
55.57130000000043,1644
54.19620000000042,1645
52.90790000000049,1646
54.27620000000053,1647
55.75130000000055,1648
53.657400000000564,1649
53.15640000000056,1650
52.38320000000056,1651
52.491500000000514,1652
55.22660000000052,1653
52.64060000000053,1654
50.56760000000053,1655
49.49440000000049,1656
50.2891000000005,1657
49.87840000000047,1658
48.360700000000435,1659
46.16210000000046,1660
44.3668000000004,1661
43.01120000000037,1662
42.68980000000037,1663
40.95910000000038,1664
39.44240000000038,1665
37.69200000000037,1666
37.64400000000039,1667
37.3926000000004,1668
36.480900000000425,1669
35.483500000000426,1670
35.29110000000043,1671
32.7660000000004,1672
32.058500000000414,1673
32.190200000000395,1674
32.31720000000044,1675
32.31480000000041,1676
31.70890000000041,1677
32.16030000000042,1678
33.27090000000041,1679
36.12510000000038,1680
36.5084000000004,1681
35.761300000000325,1682
36.29390000000032,1683
36.015700000000336,1684
36.6029000000003,1685
36.84340000000033,1686
36.20520000000029,1687
36.5879000000003,1688
36.26620000000031,1689
36.320100000000295,1690
36.71390000000029,1691
37.04750000000029,1692
35.632700000000334,1693
35.59520000000034,1694
35.719000000000335,1695
35.159600000000324,1696
36.610200000000326,1697
36.246100000000354,1698
38.20040000000033,1699
38.459700000000346,1700
39.79550000000036,1701
42.427100000000344,1702
45.39360000000047,1703
45.531000000000475,1704
43.993900000000494,1705
45.146800000000496,1706
46.64900000000054,1707
49.85250000000055,1708
51.99400000000059,1709
53.38820000000059,1710
54.069200000000635,1711
54.87820000000066,1712
53.96520000000066,1713
51.80320000000064,1714
49.867900000000525,1715
52.20530000000051,1716
53.6417000000005,1717
54.705900000000476,1718
53.65420000000036,1719
55.087100000000376,1720
51.975700000000344,1721
50.79370000000033,1722
50.80450000000031,1723
52.03150000000035,1724
53.68700000000032,1725
54.13640000000029,1726
55.5195000000003,1727
54.08330000000034,1728
54.254800000000344,1729
55.247700000000286,1730
54.8904000000004,1731
55.75550000000044,1732
57.33070000000049,1733
59.511800000000555,1734
61.597400000000604,1735
61.53720000000054,1736
60.53600000000051,1737
60.86860000000056,1738
64.05120000000055,1739
62.156300000000556,1740
63.29430000000051,1741
65.88090000000057,1742
64.45590000000058,1743
65.54270000000061,1744
66.11070000000055,1745
67.41300000000045,1746
70.11820000000036,1747
69.64760000000038,1748
70.3472000000004,1749
71.45630000000037,1750
71.41990000000038,1751
69.53180000000039,1752
74.08060000000037,1753
80.07440000000032,1754
88.53800000000025,1755
95.71440000000018,1756
100.60680000000019,1757
108.32350000000014,1758
112.87370000000016,1759
116.5541000000002,1760
119.77620000000019,1761
127.09630000000007,1762
129.60920000000004,1763
132.55720000000008,1764
135.1250000000001,1765
135.63830000000002,1766
133.92010000000005,1767
134.22770000000008,1768
130.59720000000013,1769
128.76840000000013,1770
126.90400000000014,1771
126.57490000000016,1772
126.7661000000002,1773
128.2101000000002,1774
125.13110000000025,1775
131.00880000000026,1776
140.26430000000016,1777
140.05510000000012,1778
143.4602000000002,1779
145.14560000000014,1780
150.01500000000007,1781
152.8317,1782
154.67079999999999,1783
156.44459999999998,1784
156.7955,1785
162.04949999999988,1786
162.3820999999999,1787
163.0399999999999,1788
165.00629999999987,1789
163.2878999999999,1790
168.61119999999985,1791
168.1828999999998,1792
164.7708999999998,1793
164.3854999999998,1794
171.0977999999997,1795
170.42679999999976,1796
173.39489999999972,1797
174.79559999999972,1798
175.56669999999977,1799
174.2709999999997,1800
163.19439999999972,1801
153.17789999999977,1802
142.33939999999987,1803
133.38059999999993,1804
127.68140000000002,1805
121.2661000000001,1806
114.19750000000013,1807
104.00240000000018,1808
92.7998000000003,1809
82.26190000000035,1810
74.16820000000041,1811
67.20360000000045,1812
63.79760000000052,1813
63.072200000000485,1814
66.68880000000044,1815
65.89540000000042,1816
63.739100000000406,1817
61.154700000000396,1818
59.07010000000041,1819
58.113900000000385,1820
58.88970000000036,1821
57.04010000000032,1822
55.906100000000315,1823
54.63620000000028,1824
55.87700000000031,1825
53.37600000000027,1826
51.4987000000003,1827
48.482900000000306,1828
47.0031000000003,1829
44.85290000000029,1830
42.078400000000244,1831
41.1029000000003,1832
40.73880000000029,1833
41.9182000000003,1834
42.94930000000032,1835
44.363400000000375,1836
43.30980000000035,1837
45.97150000000033,1838
46.19430000000034,1839
47.71030000000036,1840
49.67960000000037,1841
51.4085000000004,1842
53.087800000000406,1843
54.68670000000041,1844
56.48510000000042,1845
58.52480000000041,1846
57.04280000000042,1847
56.87420000000043,1848
54.4711000000004,1849
53.33700000000042,1850
52.60300000000042,1851
51.81310000000039,1852
50.793300000000414,1853
47.819200000000365,1854
46.51460000000034,1855
44.587000000000344,1856
42.64670000000033,1857
37.98840000000031,1858
36.89250000000028,1859
34.412100000000244,1860
34.3187000000002,1861
35.42360000000021,1862
34.61370000000022,1863
34.6182000000002,1864
35.79050000000022,1865
37.66070000000029,1866
37.6282000000003,1867
39.610900000000356,1868
40.55660000000039,1869
41.785600000000386,1870
43.92680000000044,1871
45.76030000000044,1872
48.55140000000048,1873
48.116200000000454,1874
48.47270000000046,1875
49.02010000000043,1876
51.468500000000375,1877
49.866900000000356,1878
51.25020000000037,1879
52.060600000000385,1880
52.55660000000029,1881
51.383400000000286,1882
50.210500000000266,1883
49.61580000000029,1884
46.75030000000029,1885
46.780400000000284,1886
47.10950000000026,1887
46.46370000000025,1888
44.59560000000034,1889
45.21760000000032,1890
45.48620000000025,1891
43.79650000000026,1892
41.17000000000029,1893
43.1919000000003,1894
43.3501000000003,1895
42.72170000000031,1896
43.4186000000003,1897
42.93650000000031,1898
42.34290000000029,1899
42.573800000000276,1900
42.6925000000003,1901
43.60640000000033,1902
42.06890000000033,1903
41.93690000000032,1904
43.16240000000027,1905
42.30440000000026,1906
44.035600000000294,1907
44.27370000000031,1908
47.685800000000235,1909
49.71780000000022,1910
50.29240000000021,1911
50.5125000000002,1912
51.86170000000026,1913
52.193900000000255,1914
55.41120000000018,1915
57.411200000000164,1916
60.90480000000019,1917
62.0145000000002,1918
64.57010000000018,1919
64.49080000000019,1920
67.99470000000025,1921
69.15210000000032,1922
69.27790000000041,1923
69.43430000000035,1924
72.82400000000024,1925
76.48950000000018,1926
76.92480000000026,1927
76.59640000000034,1928
74.83780000000036,1929
74.21490000000041,1930
73.5002000000004,1931
70.15610000000036,1932
67.64110000000039,1933
63.118000000000336,1934
61.0082000000003,1935
60.958400000000346,1936
65.37890000000043,1937
65.64460000000054,1938
70.05380000000046,1939
71.07440000000037,1940
71.66880000000039,1941
76.44010000000038,1942
76.45270000000032,1943
78.86220000000034,1944
85.4630000000003,1945
89.61710000000039,1946
93.42980000000041,1947
94.75810000000047,1948
96.14570000000049,1949
95.69240000000056,1950
93.11150000000062,1951
93.25750000000063,1952
95.87790000000062,1953
96.92770000000066,1954
94.93730000000068,1955
97.47650000000067,1956
96.39900000000068,1957
92.16550000000079,1958
94.25390000000081,1959
93.55970000000084,1960
90.94330000000082,1961
86.71000000000082,1962
86.38870000000071,1963
84.39060000000069,1964
80.06010000000074,1965
75.12870000000075,1966
76.26750000000072,1967
74.51400000000079,1968
73.90700000000078,1969
74.36560000000075,1970
72.71530000000067,1971
73.9750000000006,1972
74.27010000000062,1973
76.56410000000056,1974
74.7556000000006,1975
75.64680000000052,1976
75.04110000000044,1977
73.89940000000043,1978
71.50820000000039,1979
68.93850000000035,1980
64.63790000000027,1981
64.15530000000027,1982
61.312700000000234,1983
59.04560000000014,1984
58.504000000000175,1985
55.50620000000009,1986
53.866800000000104,1987
54.59730000000006,1988
54.61180000000003,1989
57.20940000000003,1990
60.44070000000005,1991
59.36030000000012,1992
59.55030000000013,1993
62.3483000000002,1994
62.02850000000022,1995
63.04340000000027,1996
61.19360000000028,1997
59.29050000000027,1998
58.6875000000003,1999
54.61040000000035,2000
53.18910000000044,2001
50.534600000000474,2002
47.5681000000005,2003
43.846700000000446,2004
44.8335000000005,2005
42.12230000000045,2006
39.15540000000047,2007
37.40420000000047,2008
37.628900000000414,2009
37.704800000000425,2010
35.67900000000044,2011
36.76670000000041,2012
36.60380000000041,2013
35.315100000000406,2014
37.09160000000039,2015
37.41880000000037,2016
36.34840000000034,2017
40.19260000000042,2018
42.972700000000415,2019
44.251200000000445,2020
44.68990000000045,2021
44.87420000000046,2022
45.93060000000045,2023
44.66080000000046,2024
46.16750000000047,2025
47.42530000000049,2026
47.0452000000005,2027
46.78670000000047,2028
50.65290000000051,2029
50.78800000000044,2030
49.50460000000046,2031
49.93810000000046,2032
50.97790000000046,2033
50.99420000000044,2034
53.319800000000406,2035
53.4711000000004,2036
55.936800000000424,2037
56.160200000000415,2038
57.28450000000041,2039
57.3539000000004,2040
59.781200000000474,2041
56.374500000000396,2042
57.9388000000004,2043
58.210200000000334,2044
60.22640000000033,2045
61.3831000000004,2046
60.46040000000043,2047
61.37820000000044,2048
61.86330000000054,2049
61.88330000000046,2050
61.735700000000534,2051
63.5817000000005,2052
63.865600000000434,2053
63.66190000000054,2054
66.2041000000005,2055
65.8284000000005,2056
66.36310000000059,2057
66.5484000000005,2058
68.08180000000044,2059
71.15600000000045,2060
71.7509000000005,2061
71.18020000000043,2062
72.5615000000004,2063
73.41370000000035,2064
74.30460000000043,2065
75.85570000000034,2066
75.83230000000034,2067
75.64860000000039,2068
73.99060000000033,2069
72.88550000000029,2070
69.94940000000031,2071
69.08140000000031,2072
71.80260000000035,2073
71.86860000000037,2074
74.92500000000035,2075
77.48430000000027,2076
79.10520000000035,2077
78.27060000000036,2078
79.1623000000004,2079
82.6463000000004,2080
83.46470000000033,2081
89.62490000000031,2082
96.04720000000036,2083
97.33480000000036,2084
98.76340000000035,2085
97.77350000000033,2086
100.47680000000028,2087
100.65930000000024,2088
99.68750000000038,2089
97.9281000000003,2090
98.11760000000032,2091
96.89340000000033,2092
96.62220000000033,2093
93.49220000000032,2094
89.00410000000028,2095
87.18370000000023,2096
86.50330000000025,2097
88.33370000000033,2098
86.94280000000032,2099
83.0395000000003,2100
85.20010000000029,2101
86.18850000000035,2102
91.24390000000038,2103
89.5635000000004,2104
92.24550000000038,2105
91.11900000000036,2106
91.75070000000044,2107
88.2577000000004,2108
88.49900000000046,2109
85.70320000000038,2110
83.04530000000042,2111
79.17990000000046,2112
78.6471000000005,2113
79.17130000000049,2114
77.13130000000041,2115
75.82780000000044,2116
75.41630000000039,2117
78.72350000000053,2118
78.52950000000054,2119
83.14690000000051,2120
88.3784000000005,2121
92.64010000000053,2122
97.88740000000054,2123
104.48880000000052,2124
106.30860000000051,2125
107.63420000000055,2126
110.56370000000052,2127
112.98710000000048,2128
114.05840000000047,2129
114.15120000000042,2130
114.20680000000046,2131
111.9734000000005,2132
106.47910000000049,2133
104.0905000000005,2134
102.99630000000049,2135
100.56970000000052,2136
105.34130000000033,2137
115.30330000000025,2138
120.2646000000001,2139
124.92040000000006,2140
129.88240000000002,2141
137.68909999999997,2142
146.25399999999988,2143
155.5051999999997,2144
167.12949999999972,2145
174.54789999999966,2146
183.72599999999952,2147
191.96249999999947,2148
197.56469999999936,2149
193.31589999999937,2150
193.7678999999994,2151
194.99509999999944,2152
185.4726999999995,2153
174.90269999999953,2154
162.76589999999965,2155
157.47869999999963,2156
144.49009999999979,2157
137.57949999999983,2158
127.71709999999993,2159
118.14320000000005,2160
115.13650000000005,2161
110.20070000000014,2162
109.4308000000002,2163
102.96780000000031,2164
105.8330000000003,2165
113.30560000000023,2166
121.52010000000023,2167
127.10130000000025,2168
130.87800000000024,2169
132.3319000000002,2170
139.4865000000001,2171
139.8719000000001,2172
140.7772000000001,2173
139.9681000000002,2174
135.10970000000026,2175
133.80940000000015,2176
127.41140000000014,2177
115.63030000000018,2178
105.60790000000017,2179
97.30850000000022,2180
90.3917000000002,2181
83.05090000000018,2182
76.40440000000018,2183
71.04170000000019,2184
65.42990000000025,2185
59.35640000000024,2186
55.009700000000194,2187
50.27430000000021,2188
50.09050000000028,2189
52.39950000000028,2190
54.63010000000022,2191
57.07170000000023,2192
60.33410000000032,2193
65.10270000000035,2194
70.99170000000031,2195
75.07780000000028,2196
80.9728000000003,2197
84.31530000000022,2198
87.6900000000002,2199
89.69320000000022,2200
90.97270000000022,2201
91.40820000000029,2202
95.11810000000042,2203
97.48270000000048,2204
99.28810000000047,2205
101.49300000000038,2206
104.84780000000035,2207
102.00660000000045,2208
98.97740000000049,2209
94.52520000000054,2210
93.00820000000063,2211
90.82750000000057,2212
90.20460000000061,2213
87.8509000000006,2214
84.09370000000054,2215
81.77720000000049,2216
80.3106000000005,2217
77.01540000000051,2218
75.59590000000058,2219
74.9675000000006,2220
74.51810000000057,2221
73.48330000000054,2222
74.77540000000062,2223
73.92860000000061,2224
73.13420000000059,2225
77.3514000000006,2226
81.32120000000066,2227
82.78660000000062,2228
83.11630000000054,2229
87.59650000000055,2230
87.92760000000058,2231
90.63450000000059,2232
91.82390000000052,2233
95.17220000000047,2234
94.80310000000048,2235
97.2559000000005,2236
99.83730000000055,2237
99.97700000000059,2238
99.48070000000057,2239
100.00090000000046,2240
101.20880000000048,2241
96.0940000000005,2242
92.93820000000052,2243
89.09810000000047,2244
87.89070000000046,2245
87.52490000000061,2246
84.7508000000006,2247
80.5839000000006,2248
80.78960000000053,2249
81.49190000000063,2250
82.34110000000062,2251
81.09790000000062,2252
82.15470000000064,2253
86.11600000000064,2254
87.37390000000067,2255
89.37790000000068,2256
91.3460000000007,2257
93.2716000000006,2258
94.51030000000061,2259
98.09650000000062,2260
99.05260000000064,2261
99.62180000000062,2262
100.59770000000067,2263
102.4860000000006,2264
100.75250000000068,2265
100.96300000000072,2266
105.04280000000064,2267
109.30100000000071,2268
109.9360000000006,2269
110.96810000000067,2270
111.41920000000064,2271
114.0423000000006,2272
114.1923000000005,2273
116.14780000000037,2274
116.6611000000004,2275
116.76810000000043,2276
113.68430000000048,2277
111.9168000000005,2278
111.70150000000056,2279
109.40840000000047,2280
105.69250000000045,2281
103.7638000000005,2282
102.85450000000044,2283
102.76400000000044,2284
100.24870000000041,2285
97.72130000000041,2286
100.0711000000004,2287
94.07240000000034,2288
99.37930000000031,2289
105.38320000000023,2290
104.88410000000016,2291
105.23760000000026,2292
108.4532000000002,2293
112.86600000000027,2294
118.0061000000003,2295
118.51480000000032,2296
119.64460000000032,2297
122.74930000000045,2298
124.69550000000045,2299
124.6035000000005,2300
123.54240000000051,2301
123.43540000000058,2302
121.2883000000006,2303
121.14020000000059,2304
117.64030000000047,2305
117.03710000000055,2306
114.06180000000059,2307
109.52510000000063,2308
104.8559000000006,2309
103.55270000000057,2310
102.60480000000048,2311
102.16910000000051,2312
107.38990000000041,2313
106.87640000000039,2314
108.38050000000035,2315
109.1337000000004,2316
110.20050000000046,2317
114.67360000000039,2318
113.63460000000045,2319
114.49200000000037,2320
117.1540000000004,2321
124.63490000000039,2322
126.86800000000048,2323
129.50880000000043,2324
128.6084000000005,2325
127.72850000000045,2326
130.1067000000005,2327
131.4821000000004,2328
131.26170000000045,2329
127.97520000000046,2330
131.43220000000042,2331
131.90420000000037,2332
133.54160000000033,2333
132.8398000000003,2334
130.23900000000023,2335
129.43780000000024,2336
133.1580000000002,2337
131.39280000000028,2338
137.18430000000018,2339
137.2215000000001,2340
139.77840000000006,2341
143.7744,2342
143.33630000000005,2343
142.9729000000001,2344
147.22970000000004,2345
149.74939999999998,2346
155.7279,2347
158.78730000000002,2348
162.14699999999993,2349
164.5283999999999,2350
166.7163999999999,2351
170.11889999999997,2352
166.65609999999998,2353
162.56410000000008,2354
159.37400000000005,2355
156.52460000000005,2356
156.52790000000002,2357
148.1012000000001,2358
143.2342000000001,2359
137.0157000000002,2360
134.17590000000027,2361
128.4475000000003,2362
119.02780000000043,2363
111.59430000000047,2364
110.89650000000056,2365
106.82810000000052,2366
104.4775000000005,2367
102.68400000000052,2368
107.81740000000045,2369
111.76760000000041,2370
118.49870000000038,2371
123.23990000000032,2372
130.87390000000028,2373
138.78400000000013,2374
146.86890000000005,2375
159.7627999999999,2376
161.45549999999986,2377
166.44299999999978,2378
174.16039999999973,2379
179.89359999999968,2380
185.25169999999957,2381
184.35909999999953,2382
182.04529999999963,2383
181.60269999999957,2384
167.84659999999968,2385
154.84989999999974,2386
142.37339999999978,2387
126.37099999999985,2388
113.78089999999995,2389
102.88609999999998,2390
95.17800000000005,2391
84.91560000000003,2392
73.68150000000006,2393
62.79900000000024,2394
51.9166000000002,2395
40.516800000000245,2396
35.18400000000027,2397
35.24340000000026,2398
36.22240000000028,2399
37.31130000000027,2400
41.480600000000315,2401
46.86460000000038,2402
52.057200000000385,2403
56.823800000000375,2404
62.020600000000414,2405
65.68380000000043,2406
70.16450000000047,2407
75.81060000000046,2408
75.21260000000048,2409
74.96080000000055,2410
74.71930000000052,2411
74.74560000000054,2412
71.52340000000049,2413
68.8114000000004,2414
63.54550000000037,2415
56.053400000000345,2416
62.2215000000003,2417
68.34470000000026,2418
74.87400000000021,2419
83.67950000000012,2420
89.21200000000006,2421
102.88959999999999,2422
112.6551999999999,2423
122.42609999999986,2424
131.54089999999982,2425
141.6680999999998,2426
152.25799999999978,2427
168.81779999999964,2428
173.7451999999996,2429
173.61779999999956,2430
179.14999999999952,2431
177.1734999999995,2432
174.1525999999997,2433
171.30979999999983,2434
172.53679999999974,2435
170.22019999999978,2436
168.35209999999984,2437
168.3927999999998,2438
167.64499999999987,2439
162.72679999999994,2440
158.0093,2441
154.7924000000001,2442
146.40710000000016,2443
141.4566000000002,2444
143.31070000000005,2445
142.63399999999996,2446
140.40700000000004,2447
134.26980000000012,2448
141.3359,2449
148.45029999999994,2450
154.4316999999998,2451
158.5765999999998,2452
162.0934999999997,2453
168.09749999999968,2454
176.61189999999965,2455
179.9645999999996,2456
186.17619999999954,2457
186.77539999999962,2458
193.24829999999952,2459
198.03599999999943,2460
198.78139999999934,2461
193.86849999999941,2462
190.12479999999945,2463
189.08719999999946,2464
189.7440999999995,2465
191.1301999999995,2466
185.67369999999949,2467
189.23939999999945,2468
185.33239999999947,2469
183.55489999999946,2470
185.26659999999944,2471
185.07759999999948,2472
186.52779999999956,2473
189.30389999999952,2474
187.94959999999952,2475
189.05239999999947,2476
187.68919999999954,2477
191.3068999999995,2478
188.30509999999956,2479
186.87819999999954,2480
176.68319999999966,2481
168.94349999999974,2482
162.37819999999982,2483
150.36259999999984,2484
137.4499999999999,2485
128.56890000000004,2486
119.64240000000012,2487
109.87370000000018,2488
99.93620000000018,2489
88.85230000000027,2490
76.98780000000032,2491
68.27180000000033,2492
66.02620000000033,2493
66.0093000000003,2494
64.10370000000029,2495
61.84110000000033,2496
62.386400000000314,2497
62.31040000000037,2498
61.20870000000028,2499
60.17240000000026,2500
60.37840000000026,2501
59.92260000000033,2502
59.76330000000036,2503
59.88460000000038,2504
68.38270000000033,2505
69.23820000000038,2506
69.79690000000035,2507
75.53570000000038,2508
81.16780000000041,2509
85.72610000000037,2510
88.38360000000038,2511
91.05020000000037,2512
91.79140000000041,2513
92.12270000000039,2514
92.66570000000038,2515
94.2672000000004,2516
86.53340000000038,2517
83.05900000000044,2518
80.31710000000035,2519
78.48680000000037,2520
71.03420000000033,2521
66.18340000000032,2522
64.88600000000038,2523
62.248900000000404,2524
63.0733000000004,2525
64.16980000000038,2526
64.10460000000039,2527
63.1879000000004,2528
70.80180000000037,2529
74.3749000000004,2530
78.77300000000042,2531
86.27420000000046,2532
91.23040000000042,2533
100.73050000000036,2534
101.96910000000031,2535
106.8510000000003,2536
114.45540000000024,2537
121.0125000000002,2538
130.6118000000001,2539
145.4324,2540
151.38119999999992,2541
155.51979999999986,2542
161.4087999999998,2543
165.51619999999969,2544
164.95829999999972,2545
173.87309999999962,2546
172.1171999999996,2547
169.18789999999967,2548
164.18499999999966,2549
158.47359999999978,2550
153.7756999999998,2551
148.4114999999998,2552
141.2942999999998,2553
138.9726999999999,2554
138.05119999999985,2555
135.93569999999988,2556
140.80009999999982,2557
140.6527999999998,2558
132.24759999999992,2559
138.84389999999985,2560
141.87929999999992,2561
142.0805999999999,2562
143.29229999999993,2563
147.71939999999987,2564
144.6246000000001,2565
139.62980000000013,2566
136.4121000000002,2567
132.38210000000026,2568
133.35780000000025,2569
133.44200000000032,2570
136.28040000000024,2571
138.3581000000002,2572
143.67690000000013,2573
149.0004,2574
152.04219999999992,2575
153.96629999999993,2576
162.69699999999983,2577
167.32619999999974,2578
173.54699999999968,2579
181.19979999999956,2580
186.07849999999954,2581
189.81439999999947,2582
192.02019999999942,2583
190.10949999999949,2584
177.7786999999996,2585
166.15789999999961,2586
157.74229999999972,2587
153.3650999999997,2588
141.39549999999977,2589
126.87279999999988,2590
118.38779999999991,2591
108.04429999999994,2592
102.06189999999997,2593
101.0335,2594
94.712,2595
90.27390000000007,2596
95.2505000000001,2597
105.50920000000004,2598
112.63769999999995,2599
118.22429999999999,2600
116.46689999999997,2601
116.45529999999995,2602
118.06389999999996,2603
119.10049999999995,2604
117.75859999999999,2605
109.15580000000001,2606
99.61630000000008,2607
95.40570000000011,2608
95.04990000000011,2609
89.31370000000011,2610
83.89210000000021,2611
85.37850000000022,2612
87.11340000000017,2613
93.74180000000011,2614
100.27410000000015,2615
103.78620000000018,2616
110.08210000000012,2617
119.92550000000008,2618
129.1375000000001,2619
140.9753000000001,2620
143.8206000000001,2621
144.44770000000014,2622
149.15210000000013,2623
152.18100000000007,2624
155.93830000000003,2625
160.30010000000004,2626
163.2143,2627
166.51249999999985,2628
167.84979999999993,2629
167.4188999999999,2630
166.61919999999986,2631
166.6652999999999,2632
167.03259999999983,2633
172.71829999999972,2634
