episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_throughput,info/train_throughput,info/num_weight_syncs,info/num_samples_dropped,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/replay_shard_0/add_batch_time_ms,info/replay_shard_0/replay_time_ms,info/replay_shard_0/update_priorities_time_ms,info/replay_shard_0/policy_policy_0/added_count,info/replay_shard_0/policy_policy_0/sampled_count,info/replay_shard_0/policy_policy_0/est_size_bytes,info/replay_shard_0/policy_policy_0/num_entries,info/learner/policy_0/cur_lr,info/learner/policy_0/mean_q,info/learner/policy_0/min_q,info/learner/policy_0/max_q,info/learner/policy_0/mean_td_error
767.7199999999967,325.9399999999992,557.9107999999965,501.0,24,31200,False,18304160,13976,581,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_04-55-03,1589532903,31.835286140441895,18697.11876153946,58016,prophet,129.2.189.146,18697.11876153946,18304160,581,8,1212ab4a,0,0.0,0.4,440,220596224,18304160,0.0,0.0,38131,2810,85.08214285714284,93.30000000000003,0.002142857142857143,0.0,0.05178571428571429,0.05261274158911954,460009,0.46,1.152562362737913,"[0.0, 0.0, 0.0, 2.0, 5.0]",90.016,75.091,62.639,36769280,53472256,38622164,25000,0.0005000000237487257,11.752978,7.0918703,21.098032,0.1272799
856.4099999999933,356.28999999999735,571.5660999999965,501.0,24,31840,False,18336000,14000,582,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_04-55-35,1589532935,32.171555042266846,18729.290316581726,58016,prophet,129.2.189.146,18729.290316581726,18336000,582,8,1212ab4a,0,0.0,0.4,441,220978688,18336000,0.0,0.0,38198,2810,84.55517241379312,93.3344827586207,0.006551724137931035,0.0,0.057931034482758624,0.05261274158911954,460756,1.12,1.727888885316414,"[0.0, 0.0, 0.0, 4.0, 6.0]",79.03,79.444,61.623,36837120,53564928,38622164,25000,0.0005000000237487257,11.913164,6.8527465,22.25865,0.15626857
856.4099999999933,359.25999999999857,564.4479999999966,501.0,24,31200,False,18367200,14024,583,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_04-56-07,1589532967,31.954933881759644,18761.245250463486,58016,prophet,129.2.189.146,18761.245250463486,18367200,583,8,1212ab4a,0,0.0,0.4,442,221358080,18367200,0.0,0.0,38263,2810,85.16071428571429,93.33214285714288,0.004285714285714286,0.0,0.05500000000000001,0.05261274158911954,461497,0.86,1.3566134305689295,"[0.0, 0.0, 0.0, 3.0, 5.0]",84.978,81.349,65.06,36901120,53655552,38622164,25000,0.0005000000237487257,11.990064,6.80147,25.206236,0.035581484
856.4099999999933,369.2899999999988,573.4676999999967,501.0,24,31840,False,18399040,14048,584,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_04-56-40,1589533000,32.2206768989563,18793.465927362442,58016,prophet,129.2.189.146,18793.465927362442,18399040,584,8,1212ab4a,0,0.0,0.4,443,221737984,18399040,0.0,0.0,38328,2810,84.73793103448274,93.3586206896552,0.006551724137931035,0.0,0.06413793103448276,0.05261274158911954,462239,0.42,0.7769169839822013,"[0.0, 0.0, 0.0, 1.1000000000000014, 3.0]",83.064,79.466,66.908,36967680,53747200,38622164,25000,0.0005000000237487257,12.0117,6.417332,21.620424,0.015839767
948.939999999994,326.9299999999971,568.7124999999965,501.0,24,31360,False,18430400,14072,585,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_04-57-12,1589533032,32.33617925643921,18825.80210661888,58016,prophet,129.2.189.146,18825.80210661888,18430400,585,8,1212ab4a,0,0.0,0.4,444,222118400,18430400,0.0,0.0,38395,2810,84.71379310344827,93.40000000000003,0.008620689655172414,0.0,0.0606896551724138,0.05261274158911954,462983,0.94,1.6782133356638542,"[0.0, 0.0, 0.0, 3.1000000000000014, 7.0]",91.84,85.281,71.078,37021440,53841920,38622164,25000,0.0005000000237487257,11.437303,6.5632143,23.693836,0.33163217
948.939999999994,326.9299999999971,561.4905999999963,501.0,24,31360,False,18461760,14096,586,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_04-57-44,1589533064,32.24578380584717,18858.04789042473,58016,prophet,129.2.189.146,18858.04789042473,18461760,586,8,1212ab4a,0,0.0,0.4,444,222498304,18461760,0.0,0.0,38459,2810,84.9344827586207,93.40000000000003,0.010689655172413793,0.0,0.06689655172413794,0.05261274158911954,463724,0.9,1.857417562100671,"[0.0, 0.0, 0.0, 4.0, 7.0]",92.255,78.631,64.942,37091840,53932544,38622164,25000,0.0005000000237487257,11.309941,6.525529,23.48077,0.45696422
948.939999999994,326.9299999999971,559.6754999999961,501.0,24,31680,False,18493440,14120,587,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_04-58-17,1589533097,32.371872425079346,18890.419762849808,58016,prophet,129.2.189.146,18890.419762849808,18493440,587,8,1212ab4a,0,0.0,0.4,445,222878720,18493440,0.0,0.0,38525,2810,84.56999999999998,93.40000000000003,0.008333333333333333,0.0,0.05033333333333334,0.05261274158911954,464467,0.84,1.5919798993705918,"[0.0, 0.0, 0.0, 2.1000000000000014, 7.0]",89.978,76.589,61.376,37175040,54020096,38622164,25000,0.0005000000237487257,11.246802,5.076504,21.32625,-0.055446617
948.939999999994,326.9299999999971,547.459399999996,501.0,24,31360,False,18524800,14144,588,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_04-58-49,1589533129,32.08948016166687,18922.509243011475,58016,prophet,129.2.189.146,18922.509243011475,18524800,588,8,1212ab4a,0,0.0,0.4,446,223256576,18524800,0.0,0.0,38589,2810,84.92758620689655,93.40000000000003,0.010689655172413793,0.0,0.055172413793103454,0.05261274158911954,465207,0.6,1.2165525060596438,"[0.0, 0.0, 0.0, 2.0, 5.0]",90.902,78.615,63.169,37224960,54114816,38622164,25000,0.0005000000237487257,11.559151,6.2860355,23.462978,-0.1822601
948.939999999994,345.38999999999436,539.4338999999961,501.0,24,30880,False,18555680,14168,589,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_04-59-21,1589533161,31.924718618392944,18954.433961629868,58016,prophet,129.2.189.146,18954.433961629868,18555680,589,8,1212ab4a,0,0.0,0.4,447,223636992,18555680,0.0,0.0,38654,2810,85.15172413793104,93.40000000000003,0.010689655172413793,0.0,0.0606896551724138,0.05261274158911954,465948,1.1,1.6278820596099706,"[0.0, 0.0, 0.0, 4.0, 5.0]",80.158,76.71,64.262,37285120,54208000,38622164,25000,0.0005000000237487257,10.891846,5.9249544,22.413149,0.2645192
752.6599999999964,345.38999999999436,533.0187999999961,501.0,32,31680,False,18587360,14200,590,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_04-59-54,1589533194,32.516820669174194,18986.95078229904,58016,prophet,129.2.189.146,18986.95078229904,18587360,590,8,1212ab4a,0,0.0,0.4,447,224014848,18587360,0.0,0.0,38723,2810,84.51666666666667,93.40333333333336,0.01,0.0,0.06633333333333334,0.05261274158911954,466686,0.34,0.8151073548925933,"[0.0, 0.0, 0.0, 1.0, 4.0]",89.7,84.326,65.013,37344000,54299648,38622164,25000,0.0005000000237487257,11.4498415,6.2163424,22.336954,0.27075034
752.6599999999964,345.38999999999436,532.6771999999963,501.0,24,32000,False,18619360,14224,591,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-00-26,1589533226,32.56728148460388,19019.518063783646,58016,prophet,129.2.189.146,19019.518063783646,18619360,591,8,1212ab4a,0,0.0,0.4,448,224396288,18619360,0.0,83941.823,38786,2810,83.98,93.4066666666667,0.002,0.0,0.06466666666666668,0.05261274158911954,467433,1.36,1.7861690849412886,"[0.0, 0.0, 1.0, 4.100000000000001, 6.0]",87.33,78.925,66.308,37400320,54395392,38622164,25000,0.0005000000237487257,11.471479,6.8581376,23.632883,-0.50176954
811.2599999999949,337.81999999999664,539.9011999999964,501.0,24,32000,False,18651360,14248,592,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-00-59,1589533259,32.00203847885132,19051.520102262497,58016,prophet,129.2.189.146,19051.520102262497,18651360,592,8,1212ab4a,0,0.0,0.4,449,224776192,18651360,0.0,0.0,38854,2810,84.53793103448275,93.41379310344828,0.012413793103448275,0.0,0.06413793103448276,0.05261274158911954,468173,1.18,1.8186808406094788,"[0.0, 0.0, 0.0, 4.0, 7.0]",90.437,75.075,61.392,37466880,54486528,38622164,25000,0.0005000000237487257,11.320185,6.6378593,20.19954,-0.45713085
811.9699999999959,332.2399999999969,559.2940999999963,501.0,24,32160,False,18683520,14272,593,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-01-31,1589533291,32.49828767776489,19084.018389940262,58016,prophet,129.2.189.146,19084.018389940262,18683520,593,8,1212ab4a,0,0.0,0.4,450,225153024,18683520,18292.274,0.0,38921,2810,84.33333333333331,93.41000000000003,0.002,0.0,0.05866666666666667,0.05261274158911954,468909,0.44,0.8039900496896714,"[0.0, 0.0, 0.0, 2.0, 3.0]",91.696,80.948,63.363,37533440,54576640,38622164,25000,0.0005000000237487257,12.135519,6.644838,25.067024,-0.054707587
811.9699999999959,332.2399999999969,559.6953999999965,501.0,24,31840,False,18715360,14296,594,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-02-03,1589533323,31.959147453308105,19115.97753739357,58016,prophet,129.2.189.146,19115.97753739357,18715360,594,8,1212ab4a,0,0.0,0.4,450,225532416,18715360,0.0,24070.072,38988,2810,84.98620689655174,93.40000000000003,0.01103448275862069,0.0,0.05758620689655173,0.05261274158911954,469650,0.78,1.331014650557987,"[0.0, 0.0, 0.0, 2.1000000000000014, 6.0]",87.007,79.551,62.552,37591040,54670848,38622164,25000,0.0005000000237487257,11.431144,6.674345,22.84256,-0.15917851
820.6999999999942,310.16999999999854,566.5675999999967,501.0,24,31840,False,18747200,14320,595,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-02-35,1589533355,32.31065559387207,19148.288192987442,58016,prophet,129.2.189.146,19148.288192987442,18747200,595,8,1212ab4a,0,0.0,0.4,451,225912832,18747200,0.0,0.0,39054,2810,84.49333333333334,93.40333333333336,0.01,0.0,0.06266666666666668,0.05261274158911954,470393,0.74,1.277654100294755,"[0.0, 0.0, 0.0, 3.0, 5.0]",91.59,84.13,61.48,37639680,54767616,38622164,25000,0.0005000000237487257,11.332401,6.1877003,23.901361,0.056841522
835.6399999999965,310.16999999999854,580.0284999999968,501.0,24,31680,False,18778880,14344,596,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-03-08,1589533388,32.435675859451294,19180.723868846893,58016,prophet,129.2.189.146,19180.723868846893,18778880,596,8,1212ab4a,0,0.0,0.4,452,226288640,18778880,0.0,0.0,39119,2810,85.13103448275861,93.40689655172416,0.012758620689655172,0.0,0.06862068965517241,0.05261274158911954,471128,1.3,1.6401219466856725,"[0.0, 0.0, 1.0, 4.0, 6.0]",90.487,75.524,62.956,37693440,54860800,38622164,25000,0.0005000000237487257,11.807135,6.600653,20.750034,-0.41553292
835.6399999999965,310.16999999999854,576.2288999999968,501.0,24,31840,False,18810720,14368,597,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-03-40,1589533420,32.35620856285095,19213.080077409744,58016,prophet,129.2.189.146,19213.080077409744,18810720,597,8,1212ab4a,0,0.0,0.4,453,226660864,18810720,0.0,0.0,39186,2810,84.11333333333332,93.4066666666667,0.006666666666666667,0.0,0.05866666666666667,0.05261274158911954,471856,0.6,1.3266499161421599,"[0.0, 0.0, 0.0, 2.1000000000000014, 6.0]",89.477,78.261,62.66,37772800,54947328,38622164,25000,0.0005000000237487257,10.946322,6.6575527,23.878273,-0.23474704
835.6399999999965,310.16999999999854,584.5563999999968,501.0,24,32000,False,18842720,14392,598,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-04-13,1589533453,31.843313455581665,19244.923390865326,58016,prophet,129.2.189.146,19244.923390865326,18842720,598,8,1212ab4a,0,0.0,0.4,453,227036672,18842720,0.0,0.0,39253,2810,84.92857142857143,93.40000000000002,0.008571428571428572,0.0,0.05214285714285715,0.05261274158911954,472589,0.58,1.1847362575695908,"[0.0, 0.0, 0.0, 2.1000000000000014, 5.0]",91.838,75.724,64.219,37832960,55038464,38622164,25000,0.0005000000237487257,11.471689,6.6204996,23.594042,0.066490896
835.6399999999965,371.71999999999616,584.3221999999965,501.0,24,31520,False,18874240,14416,599,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-04-45,1589533485,32.24427795410156,19277.167668819427,58016,prophet,129.2.189.146,19277.167668819427,18874240,599,8,1212ab4a,0,0.0,0.4,454,227413504,18874240,0.0,134824.438,39318,2810,84.97241379310346,93.40000000000003,0.0,0.0,0.046551724137931044,0.05261274158911954,473324,1.52,2.0517309765171454,"[0.0, 0.0, 0.5, 5.0, 7.0]",80.441,78.615,64.562,37895680,55130624,38622164,25000,0.0005000000237487257,11.302702,6.8689895,23.674484,-0.24939463
802.5599999999968,371.71999999999616,579.1968999999966,501.0,24,31680,False,18905920,14440,600,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-05-18,1589533518,32.43449258804321,19309.60216140747,58016,prophet,129.2.189.146,19309.60216140747,18905920,600,8,1212ab4a,0,0.0,0.4,455,227789824,18905920,0.0,0.0,39386,2810,85.28214285714284,93.31071428571431,0.004642857142857143,0.0,0.058928571428571434,0.05261274158911954,474059,0.9,1.5652475842498528,"[0.0, 0.0, 0.0, 4.0, 5.0]",86.839,82.181,61.112,37945600,55223808,38622164,25000,0.0005000000237487257,11.487831,6.1749415,20.414818,0.34208322
766.4099999999964,365.2799999999969,571.5691999999966,501.0,24,31520,False,18937440,14464,601,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-05-50,1589533550,32.35313677787781,19341.95529818535,58016,prophet,129.2.189.146,19341.95529818535,18937440,601,8,1212ab4a,0,0.0,0.4,456,228164608,18937440,0.0,0.0,39450,2810,84.09666666666665,93.30333333333336,0.010666666666666666,0.0,0.06866666666666665,0.05261274158911954,474792,0.46,0.8534635317340747,"[0.0, 0.0, 0.0, 1.1000000000000014, 4.0]",88.809,77.905,65.642,38005760,55314944,38622164,25000,0.0005000000237487257,11.54846,6.707245,22.279823,-0.16297205
777.809999999996,365.2799999999969,571.7672999999966,501.0,24,31680,False,18969120,14488,602,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-06-23,1589533583,32.94023847579956,19374.895536661148,58016,prophet,129.2.189.146,19374.895536661148,18969120,602,8,1212ab4a,0,0.0,0.4,456,228540928,18969120,0.0,0.0,39516,2810,84.79310344827586,93.30000000000003,0.0020689655172413794,0.0,0.058965517241379314,0.05261274158911954,475526,0.32,0.6462197768561405,"[0.0, 0.0, 0.0, 1.0, 3.0]",87.988,80.386,64.466,38048000,55411712,38622164,25000,0.0005000000237487257,11.143411,6.7131586,21.786818,-0.5730136
777.809999999996,347.9999999999952,562.6157999999963,501.0,24,31360,False,19000480,14512,603,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-06-55,1589533615,32.459426403045654,19407.354963064194,58016,prophet,129.2.189.146,19407.354963064194,19000480,603,8,1212ab4a,0,0.0,0.4,457,228911104,19000480,0.0,107277.633,39583,2810,84.48275862068967,93.30000000000003,0.0,0.0,0.04620689655172414,0.05261274158911954,476253,0.98,1.618517840494815,"[0.0, 0.0, 0.0, 4.0, 6.0]",81.065,78.19,63.484,38103040,55503872,38622164,25000,0.0005000000237487257,10.676986,6.570047,21.847599,0.098349586
777.809999999996,347.9999999999952,553.801199999996,501.0,24,30720,False,19031200,14536,604,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-07-27,1589533647,31.597591876983643,19438.952554941177,58016,prophet,129.2.189.146,19438.952554941177,19031200,604,8,1212ab4a,0,0.0,0.4,458,229287936,19031200,0.0,1709.96,39647,2810,84.54827586206895,93.37586206896555,0.010689655172413793,0.0,0.06448275862068967,0.05261274158911954,476985,0.88,1.6809521111560555,"[0.0, 0.0, 0.0, 3.1000000000000014, 7.0]",92.4,81.346,61.995,38170880,55593984,38622164,25000,0.0005000000237487257,10.450885,6.582843,19.629894,0.36273867
777.809999999996,347.9999999999952,556.8074999999959,501.0,16,30720,False,19061920,14552,605,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-07-59,1589533679,32.21840476989746,19471.170959711075,58016,prophet,129.2.189.146,19471.170959711075,19061920,605,8,1212ab4a,0,0.0,0.4,459,229657600,19061920,0.0,0.0,39710,2810,84.4310344827586,93.36206896551727,0.011724137931034481,0.0,0.061724137931034484,0.05261274158911954,477707,0.34,0.8627861844049197,"[0.0, 0.0, 0.0, 1.0, 4.0]",93.166,73.942,62.984,38241280,55681024,38622164,25000,0.0005000000237487257,10.653673,6.0148582,24.070229,0.24839559
762.1499999999961,347.9999999999952,552.6140999999957,501.0,24,31520,False,19093440,14576,606,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-08-31,1589533711,31.970423221588135,19503.141382932663,58016,prophet,129.2.189.146,19503.141382932663,19093440,606,8,1212ab4a,0,0.0,0.4,459,230032896,19093440,0.0,0.0,39776,2810,84.43103448275862,93.34137931034485,0.013448275862068966,0.0,0.055172413793103454,0.05261274158911954,478440,0.64,1.1271202242884295,"[0.0, 0.0, 0.0, 2.1000000000000014, 4.0]",81.001,78.781,62.953,38293760,55775232,38622164,25000,0.0005000000237487257,10.782427,6.5932455,22.72787,-0.4340461
813.1099999999923,347.9999999999952,549.8844999999958,501.0,24,30880,False,19124320,14600,607,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-09-04,1589533744,32.486533403396606,19535.62791633606,58016,prophet,129.2.189.146,19535.62791633606,19124320,607,8,1212ab4a,0,0.0,0.4,460,230414336,19124320,0.0,0.0,39839,2810,84.13333333333331,93.34000000000005,0.006333333333333333,0.0,0.05466666666666667,0.05261274158911954,479185,0.78,1.4871449156017043,"[0.0, 0.0, 0.0, 3.0, 6.0]",92.906,75.873,56.444,38348800,55868928,38622164,25000,0.0005000000237487257,10.603814,6.7588906,22.188244,-0.2971145
813.1099999999923,366.0799999999977,562.4893999999958,501.0,24,31520,False,19155840,14624,608,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-09-35,1589533775,31.571239233016968,19567.199155569077,58016,prophet,129.2.189.146,19567.199155569077,19155840,608,8,1212ab4a,0,0.0,0.4,461,230790144,19155840,0.0,0.0,39903,2810,84.55517241379313,93.36551724137934,0.008620689655172414,0.0,0.05413793103448277,0.05261274158911954,479919,1.4,1.9493588689617927,"[0.0, 0.0, 0.0, 5.0, 6.0]",78.211,78.522,52.336,38416640,55960064,38622164,25000,0.0005000000237487257,10.682649,6.8540225,22.251211,-0.36552438
813.1099999999923,366.0799999999977,563.634499999996,501.0,24,31040,False,19186880,14648,609,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-10-08,1589533808,32.330730676651,19599.529886245728,58016,prophet,129.2.189.146,19599.529886245728,19186880,609,8,1212ab4a,0,0.0,0.4,462,231170048,19186880,0.0,0.0,39971,2810,84.96896551724139,93.40000000000003,0.014827586206896552,0.0,0.05655172413793104,0.05261274158911954,480661,1.2,1.5620499351813306,"[0.0, 0.0, 0.0, 3.1000000000000014, 5.0]",88.522,81.484,62.382,38480640,56052224,38622164,25000,0.0005000000237487257,10.676529,6.8097773,17.895592,0.07407656
813.1099999999923,366.0799999999977,561.4709999999961,501.0,24,31040,False,19217920,14672,610,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-10-40,1589533840,31.629595041275024,19631.159481287003,58016,prophet,129.2.189.146,19631.159481287003,19217920,610,8,1212ab4a,0,0.0,0.4,462,231545344,19217920,0.0,0.0,40035,2810,83.81034482758622,93.40000000000003,0.0020689655172413794,0.0,0.057931034482758624,0.05261274158911954,481395,0.58,1.3280060240827223,"[0.0, 0.0, 0.0, 2.1000000000000014, 6.0]",87.71,75.147,59.312,38543360,56142336,38622164,25000,0.0005000000237487257,11.216297,6.762975,21.422213,-0.24767093
785.2899999999946,345.2299999999959,569.3528999999961,501.0,24,31520,False,19249440,14696,611,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-11-12,1589533872,31.759684324264526,19662.919165611267,58016,prophet,129.2.189.146,19662.919165611267,19249440,611,8,1212ab4a,0,0.0,0.4,463,231918080,19249440,0.0,9686.221,40100,2810,85.50357142857142,93.40000000000002,0.004642857142857143,0.0,0.07285714285714287,0.05261274158911954,482123,0.9,1.6643316977093239,"[0.0, 0.0, 0.0, 3.1000000000000014, 6.0]",88.072,75.39,60.745,38609920,56231936,38622164,25000,0.0005000000237487257,11.737391,6.157974,22.706093,0.1841246
792.5399999999952,345.2299999999959,569.2170999999964,501.0,24,32320,False,19281760,14720,612,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-11-44,1589533904,31.679102182388306,19694.598267793655,58016,prophet,129.2.189.146,19694.598267793655,19281760,612,8,1212ab4a,0,0.0,0.4,464,232294912,19281760,0.0,0.0,40168,2810,84.94827586206897,93.40000000000003,0.010689655172413793,0.0,0.05862068965517241,0.05261274158911954,482860,0.32,0.6764613810115104,"[0.0, 0.0, 0.0, 1.0, 3.0]",85.75,82.858,61.758,38671360,56324608,38622164,25000,0.0005000000237487257,11.08206,6.701789,23.541874,-0.1910437
792.5399999999952,345.2299999999959,571.2452999999965,501.0,32,31200,False,19312960,14752,613,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-12-15,1589533935,31.59766674041748,19726.195934534073,58016,prophet,129.2.189.146,19726.195934534073,19312960,613,8,1212ab4a,0,0.0,0.4,465,232670720,19312960,0.0,0.0,40232,2810,84.41724137931034,93.48275862068965,0.010689655172413793,0.0,0.06344827586206897,0.05261274158911954,483592,0.52,1.1872657663724664,"[0.0, 0.0, 0.0, 2.1000000000000014, 5.0]",85.008,83.819,65.527,38746880,56413184,38622164,25000,0.0005000000237487257,11.6845455,6.3657455,23.50532,0.32853332
792.5399999999952,384.169999999998,580.6804999999966,501.0,24,31200,False,19344160,14776,614,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-12-47,1589533967,31.47951316833496,19757.675447702408,58016,prophet,129.2.189.146,19757.675447702408,19344160,614,8,1212ab4a,0,0.0,0.4,465,233044992,19344160,0.0,0.0,40298,2810,85.58214285714288,93.5,0.008928571428571428,0.0,0.04785714285714287,0.05261274158911954,484324,0.84,1.7704236781064582,"[0.0, 0.0, 0.0, 3.1000000000000014, 7.0]",93.145,74.127,62.422,38808320,56503296,38622164,25000,0.0005000000237487257,11.407482,6.2331495,26.207258,0.117065996
792.5399999999952,384.169999999998,583.9523999999964,501.0,24,31520,False,19375680,14800,615,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-13-19,1589533999,32.226858615875244,19789.902306318283,58016,prophet,129.2.189.146,19789.902306318283,19375680,615,8,1212ab4a,0,0.0,0.4,466,233420800,19375680,0.0,0.0,40364,2810,84.4448275862069,93.5,0.006206896551724138,0.0,0.05310344827586208,0.05261274158911954,485058,0.44,0.7787168933572715,"[0.0, 0.0, 0.0, 2.0, 3.0]",87.502,81.681,64.722,38878720,56592384,38622164,25000,0.0005000000237487257,11.662967,6.9603915,21.73061,-0.06723388
791.6999999999958,284.869999999994,567.0365999999964,501.0,24,30880,False,19406560,14824,616,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-13-51,1589534031,31.858609199523926,19821.760915517807,58016,prophet,129.2.189.146,19821.760915517807,19406560,616,8,1212ab4a,0,0.0,0.4,467,233797120,19406560,0.0,0.0,40428,2810,84.49310344827589,93.5,0.008620689655172414,0.0,0.05482758620689656,0.05261274158911954,485792,1.64,2.3559286916203557,"[0.0, 0.0, 0.0, 6.0, 8.0]",89.646,77.161,59.165,38946560,56682496,38622164,25000,0.0005000000237487257,10.997888,7.064742,21.112343,-0.24151856
791.6999999999958,284.869999999994,550.831299999996,501.0,24,31200,False,19437760,14848,617,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-14-25,1589534065,33.16948199272156,19854.93039751053,58016,prophet,129.2.189.146,19854.93039751053,19437760,617,8,1212ab4a,0,0.0,0.4,468,234174976,19437760,0.0,0.0,40492,2810,83.94666666666667,93.5,0.014,0.0,0.05466666666666667,0.05261274158911954,486530,0.6,1.4966629547095767,"[0.0, 0.0, 0.0, 2.1000000000000014, 6.0]",86.366,82.639,62.705,39009280,56774144,38622164,25000,0.0005000000237487257,11.367678,6.8842425,23.089245,0.15019366
791.6999999999958,259.51999999999595,535.9090999999959,501.0,24,30720,False,19468480,14872,618,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-14-58,1589534098,32.72170448303223,19887.65210199356,58016,prophet,129.2.189.146,19887.65210199356,19468480,618,8,1212ab4a,0,0.0,0.4,468,234554880,19468480,10936.729,0.0,40557,2810,84.21000000000001,93.5,0.009000000000000001,0.0,0.067,0.05261274158911954,487272,0.9,1.5524174696260025,"[0.0, 0.0, 0.0, 3.1000000000000014, 6.0]",85.701,76.997,57.635,39089920,56862208,38622164,25000,0.0005000000237487257,12.031024,6.8711376,22.305138,-0.14136496
786.4699999999973,259.51999999999595,525.4133999999956,501.0,24,30880,False,19499360,14896,619,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-15-30,1589534130,32.3011531829834,19919.953255176544,58016,prophet,129.2.189.146,19919.953255176544,19499360,619,8,1212ab4a,0,0.0,0.4,469,234935808,19499360,0.0,0.0,40621,2810,84.2103448275862,93.50344827586207,0.017241379310344827,0.0,0.06310344827586208,0.05261274158911954,488016,0.98,1.4489996549343964,"[0.0, 0.0, 0.0, 3.1000000000000014, 5.0]",85.714,76.657,59.902,39129600,56959488,38622164,25000,0.0005000000237487257,10.624436,6.8631573,20.15626,0.17756572
786.4699999999973,259.51999999999595,518.4214999999955,501.0,24,31200,False,19530560,14920,620,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-16-02,1589534162,32.195250034332275,19952.148505210876,58016,prophet,129.2.189.146,19952.148505210876,19530560,620,8,1212ab4a,0,0.0,0.4,470,235314688,19530560,1508.502,4827.205,40687,2810,84.30666666666667,93.44333333333336,0.002,0.0,0.06466666666666668,0.05261274158911954,488757,0.94,1.629846618550347,"[0.0, 0.0, 0.0, 3.1000000000000014, 6.0]",85.655,74.388,56.874,39187200,57053184,38622164,25000,0.0005000000237487257,11.702271,7.062443,25.841,-0.1571675
739.4999999999941,259.51999999999595,522.6085999999957,501.0,24,31360,False,19561920,14944,621,7de83b1e13b54c65a7d6da911e677a13,2020-05-15_05-16-35,1589534195,32.47268080711365,19984.62118601799,58016,prophet,129.2.189.146,19984.62118601799,19561920,621,8,1212ab4a,0,0.0,0.4,471,235694592,19561920,0.0,126508.61,40752,2810,84.41379310344827,93.43103448275863,0.008275862068965517,0.0,0.057241379310344835,0.05261274158911954,489498,1.44,2.174028518672191,"[0.0, 0.0, 0.0, 4.100000000000001, 8.0]",83.966,78.927,64.219,39251200,57144832,38622164,25000,0.0005000000237487257,12.13666,6.5067706,24.397106,0.060279697
