episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1
-103.42695613764224,-333.66318509494886,-138.9340523439576,44.33,53,2560,False,66560,947,26,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-03-51,1591034631,1.5846984386444092,39.50447940826416,110969,prophet,129.2.189.146,39.50447940826416,66560,26,8,24fefd8a,0,1.0,1.0,52,24576,66560,613.17,47.467,52.985,8.892,9663.143,512.0,41.45,30.8,0.0,8.946144211844694e-05,0.005,0.047065139584824625
-96.11034701368774,-333.66318509494886,-135.24738279996672,45.6,59,2560,False,69120,1006,27,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-03-53,1591034633,1.492950439453125,40.997429847717285,110969,prophet,129.2.189.146,40.997429847717285,69120,27,8,24fefd8a,0,1.0,1.0,54,25600,69120,631.144,45.834,53.228,8.88,9619.015,512.0,38.75,31.15,0.0,8.946144211844694e-05,0.0,0.047065139584824625
-96.11034701368774,-333.277763471473,-131.42153537566074,45.36,54,2560,False,71680,1060,28,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-03-54,1591034634,1.3763844966888428,42.37381434440613,110969,prophet,129.2.189.146,42.37381434440613,71680,28,8,24fefd8a,0,1.0,1.0,56,26624,71680,625.595,46.139,53.99,8.842,9483.262,512.0,37.7,31.299999999999997,0.0,8.946144211844694e-05,0.0,0.047065139584824625
-79.82494414807299,-333.277763471473,-125.56788158518495,45.37,41,2560,False,74240,1101,29,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-03-55,1591034635,1.3678953647613525,43.74170970916748,110969,prophet,129.2.189.146,43.74170970916748,74240,29,8,24fefd8a,0,1.0,1.0,58,27648,74240,614.395,46.203,52.811,8.91,9694.914,512.0,39.9,31.45,0.0,8.946144211844694e-05,0.0,0.047065139584824625
-79.82494414807299,-333.277763471473,-123.17080370057607,51.35,27,2560,False,76800,1128,30,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-03-57,1591034637,1.4869804382324219,45.2286901473999,110969,prophet,129.2.189.146,45.2286901473999,76800,30,8,24fefd8a,0,1.0,1.0,60,28672,76800,604.725,49.43,56.39,8.787,9079.555,512.0,34.85,31.6,0.0,8.946144211844694e-05,0.0,0.047065139584824625
-79.82494414807299,-299.7105200996157,-117.33768978921464,67.39,47,2560,False,79360,1175,31,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-03-58,1591034638,1.423403263092041,46.65209341049194,110969,prophet,129.2.189.146,46.65209341049194,79360,31,8,24fefd8a,0,1.0,1.0,62,29696,79360,589.01,48.403,53.972,9.707,9486.408,512.0,27.7,32.0,0.0,8.946144211844694e-05,0.01,0.05243378668575519
-96.12829617969692,-219.82626342633742,-121.94948877513642,51.83,77,2560,False,81920,1252,32,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-04-00,1591034640,1.5218894481658936,48.17398285865784,110969,prophet,129.2.189.146,48.17398285865784,81920,32,8,24fefd8a,0,1.0,1.0,64,30720,81920,590.633,47.672,53.413,12.276,9585.641,512.0,36.8,32.150000000000006,0.0,8.946144211844694e-05,0.005,0.05243378668575519
-99.94135224493218,-217.97474536835216,-119.70211939998903,38.97,63,2560,False,84480,1315,33,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-04-01,1591034641,1.4976661205291748,49.67164897918701,110969,prophet,129.2.189.146,49.67164897918701,84480,33,8,24fefd8a,0,1.0,1.0,66,31744,84480,603.106,47.527,53.978,12.012,9485.377,512.0,36.55,32.3,0.0,8.946144211844694e-05,0.01,0.05243378668575519
-109.97093583177775,-224.81599984131756,-119.30869465551339,37.95,68,2560,False,87040,1383,34,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-04-03,1591034643,1.4806859493255615,51.15233492851257,110969,prophet,129.2.189.146,51.15233492851257,87040,34,8,24fefd8a,0,1.0,1.0,68,32768,87040,612.161,49.406,53.951,12.075,9490.055,512.0,35.55,32.25,0.0,8.946144211844694e-05,0.01,0.05243378668575519
-109.97093583177775,-219.38005861220879,-118.41236464240588,38.45,61,2560,False,89600,1444,35,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-04-04,1591034644,1.4242076873779297,52.5765426158905,110969,prophet,129.2.189.146,52.5765426158905,89600,35,8,24fefd8a,0,1.0,1.0,70,33792,89600,612.997,45.907,50.362,12.256,10166.32,512.0,37.4,32.3,0.0,8.946144211844694e-05,0.01,0.05243378668575519
-111.04499132733329,-221.33182759233753,-120.02505599932164,43.15,50,2560,False,92160,1494,36,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-04-06,1591034646,1.4805278778076172,54.05707049369812,110969,prophet,129.2.189.146,54.05707049369812,92160,36,8,24fefd8a,0,1.0,1.0,72,34816,92160,622.928,45.552,49.9,11.316,10260.456,512.0,37.55,32.349999999999994,0.0,8.946144211844694e-05,0.0,0.05243378668575519
-111.04499132733329,-221.33182759233753,-119.24268485725742,45.64,58,2560,False,94720,1552,37,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-04-07,1591034647,1.4020848274230957,55.459155321121216,110969,prophet,129.2.189.146,55.459155321121216,94720,37,8,24fefd8a,0,1.0,1.0,74,35840,94720,613.838,45.348,50.376,8.44,10163.606,512.0,37.3,32.349999999999994,0.0,8.946144211844694e-05,0.0,0.05243378668575519
-111.44943362195045,-220.88364992686547,-118.56177343337099,43.27,60,2560,False,97280,1612,38,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-04-09,1591034649,1.4623749256134033,56.92153024673462,110969,prophet,129.2.189.146,56.92153024673462,97280,38,8,24fefd8a,0,1.0,1.0,76,36864,97280,610.039,45.003,50.853,8.578,10068.162,512.0,38.45,32.349999999999994,0.0,8.946144211844694e-05,0.005,0.05243378668575519
-109.52366936532783,-221.63930386933498,-123.0048574133002,40.04,70,2560,False,99840,1682,39,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-04-10,1591034650,1.469404935836792,58.39093518257141,110969,prophet,129.2.189.146,58.39093518257141,99840,39,8,24fefd8a,0,1.0,1.0,78,37888,99840,611.921,42.885,50.371,8.362,10164.679,512.0,36.55,32.4,0.0,8.946144211844694e-05,0.0,0.05243378668575519
-107.90091840224342,-316.3756589309778,-126.38861347319035,40.24,46,2560,False,102400,1728,40,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-04-12,1591034652,1.5519795417785645,59.942914724349976,110969,prophet,129.2.189.146,59.942914724349976,102400,40,8,24fefd8a,0,1.0,1.0,80,38912,102400,620.637,46.052,51.152,8.231,10009.358,512.0,32.7,32.650000000000006,0.0,8.946144211844694e-05,0.0,0.05243378668575519
-103.82695045182483,-316.3756589309778,-128.31611860956298,47.32,37,2560,False,104960,1765,41,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-04-13,1591034653,1.51181960105896,61.454734325408936,110969,prophet,129.2.189.146,61.454734325408936,104960,41,8,24fefd8a,0,1.0,1.0,82,39936,104960,615.403,52.686,53.084,7.985,9645.053,512.0,34.75,32.7,0.0,8.946144211844694e-05,0.0,0.05243378668575519
-103.82695045182483,-316.3756589309778,-127.95396685480839,51.73,10,2560,False,107520,1775,42,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-04-15,1591034655,1.4993903636932373,62.95412468910217,110969,prophet,129.2.189.146,62.95412468910217,107520,42,8,24fefd8a,0,1.0,1.0,84,40960,107520,616.723,56.65,54.486,8.304,9396.833,512.0,33.1,32.7,0.0,8.946144211844694e-05,0.005,0.05243378668575519
-98.69598877266982,-316.3756589309778,-129.70876436826774,54.47,3,2560,False,110080,1778,43,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-04-16,1591034656,1.4148945808410645,64.36901926994324,110969,prophet,129.2.189.146,64.36901926994324,110080,43,8,24fefd8a,0,1.0,1.0,86,41984,110080,610.364,56.835,53.276,8.914,9610.372,512.0,38.5,32.7,0.0,8.946144211844694e-05,0.0,0.05243378668575519
-77.82079795794562,-316.3756589309778,-128.3825909380964,57.1,3,2560,False,112640,1781,44,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-04-18,1591034658,1.4334444999694824,65.80246376991272,110969,prophet,129.2.189.146,65.80246376991272,112640,44,8,24fefd8a,0,1.0,1.0,88,43008,112640,604.948,57.158,54.874,8.985,9330.383,512.0,36.35,32.7,0.0,8.946144211844694e-05,0.005,0.05243378668575519
-77.82079795794562,-316.3756589309778,-128.1026134791621,58.56,2,2560,False,115200,1783,45,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-04-19,1591034659,1.4487731456756592,67.25123691558838,110969,prophet,129.2.189.146,67.25123691558838,115200,45,8,24fefd8a,0,1.0,1.0,90,44032,115200,594.78,55.742,56.284,9.085,9096.72,512.0,36.6,32.75,0.0,8.946144211844694e-05,0.005,0.05243378668575519
-77.82079795794562,-316.3756589309778,-125.08368566966848,60.36,4,2560,False,117760,1787,46,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-04-21,1591034661,1.3990581035614014,68.65029501914978,110969,prophet,129.2.189.146,68.65029501914978,117760,46,8,24fefd8a,0,1.0,1.0,92,45056,117760,591.911,49.251,54.397,9.345,9412.36,512.0,36.55,32.75,0.0,8.946144211844694e-05,0.005,0.05243378668575519
-77.43670354713686,-316.3756589309778,-124.14010479559424,61.77,4,2560,False,120320,1791,47,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-04-22,1591034662,1.4489796161651611,70.09927463531494,110969,prophet,129.2.189.146,70.09927463531494,120320,47,8,24fefd8a,0,1.0,1.0,94,46080,120320,592.104,45.708,55.279,9.287,9262.056,512.0,34.85,32.75,0.0,8.946144211844694e-05,0.005,0.05243378668575519
-77.43670354713686,-316.3756589309778,-123.32945668880362,62.36,2,2560,False,122880,1793,48,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-04-23,1591034663,1.5024728775024414,71.60174751281738,110969,prophet,129.2.189.146,71.60174751281738,122880,48,8,24fefd8a,0,1.0,1.0,96,47104,122880,594.135,52.392,57.409,8.898,8918.447,512.0,34.55,32.75,0.0,8.946144211844694e-05,0.0,0.05243378668575519
-77.43670354713686,-316.3756589309778,-121.3891538460739,63.15,3,2560,False,125440,1796,49,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-04-25,1591034665,1.5568737983703613,73.15862131118774,110969,prophet,129.2.189.146,73.15862131118774,125440,49,8,24fefd8a,0,1.0,1.0,98,48128,125440,601.252,57.787,57.034,8.824,8977.178,512.0,34.1,32.75,0.0,8.946144211844694e-05,0.0,0.05243378668575519
-77.43670354713686,-316.3756589309778,-120.57510999746853,63.97,3,2560,False,128000,1799,50,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-04-27,1591034667,1.5222551822662354,74.68087649345398,110969,prophet,129.2.189.146,74.68087649345398,128000,50,8,24fefd8a,0,1.0,1.0,100,49152,128000,602.241,60.938,56.844,8.77,9007.028,512.0,33.2,32.8,0.0,8.946144211844694e-05,0.005,0.05243378668575519
-77.43670354713686,-316.3756589309778,-120.57510999746853,63.97,0,2560,False,130560,1799,51,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-04-28,1591034668,1.470686435699463,76.15156292915344,110969,prophet,129.2.189.146,76.15156292915344,130560,51,8,24fefd8a,0,1.0,1.0,102,50176,130560,604.97,60.847,56.957,9.382,8989.184,512.0,37.0,32.8,0.0,8.946144211844694e-05,0.0,0.05243378668575519
-11.935319776646793,-316.3756589309778,-118.14496011815733,73.93,4,2560,False,133120,1803,52,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-04-30,1591034670,1.4217305183410645,77.5732934474945,110969,prophet,129.2.189.146,77.5732934474945,133120,52,8,24fefd8a,0,1.0,1.0,104,51200,133120,602.203,61.334,56.185,9.544,9112.809,512.0,36.599999999999994,32.75,0.0,8.946144211844694e-05,0.01,0.05243378668575519
10.397887120954692,-230.9343073959462,-81.49239898157772,210.34,30,2560,False,135680,1833,53,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-04-31,1591034671,1.491307020187378,79.06460046768188,110969,prophet,129.2.189.146,79.06460046768188,135680,53,8,24fefd8a,0,1.0,1.0,106,52224,135680,609.462,55.169,53.931,9.649,9493.554,512.0,37.5,32.8,0.0,8.946144211844694e-05,0.005,0.05243378668575519
10.397887120954692,-216.44413766381334,-58.2787500240258,308.4,24,2560,False,138240,1857,54,75bced6310d0496ea28d80fe95ac4420,2020-06-01_14-04-33,1591034673,1.4761946201324463,80.54079508781433,110969,prophet,129.2.189.146,80.54079508781433,138240,54,8,24fefd8a,0,1.0,1.0,108,53248,138240,606.686,49.893,53.158,9.818,9631.716,512.0,35.55,32.9,0.0,8.946144211844694e-05,0.005,0.05243378668575519
